episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,comm_loss,env_steps,wall_sec
141,1000,30.0,8.484,7,,973,0,0,47,20,0.039,480.0,0,141000,4074.7
142,1000,50.0,11.8,9,,987,0,0,45,24,0.1098,515.9,0,142000,4103.7
143,1000,20.0,9.731,6,,165,0,0,46,0,0.01,331.0,0,143000,4133.8
144,1000,20.0,44.899,6,,119,0,0,181,0,0.0,294.0,0,144000,4163.2
145,1000,10.0,36.355,5,,84,0,0,136,0,0.0,256.8,0,145000,4192.5
146,1000,30.0,23.904,7,,689,0,0,92,0,0.0295,393.6,0,146000,4221.7
147,1000,10.0,37.468,5,,320,0,0,144,0,0.0,281.0,0,147000,4252.6
148,1000,10.0,26.604,5,,60,0,0,99,0,0.0,291.8,0,148000,4281.9
149,1000,20.0,23.475,6,,440,0,0,116,191,0.078,470.4,0,149000,4310.9
150,1000,100.0,10.658,11,,837,0,1,47,63,0.1515,502.3,0,150000,4340.0
151,1000,30.0,59.452,7,,160,0,0,258,10,0.039,478.6,0,151000,4408.1
152,1000,30.0,5.797,7,,728,0,0,48,0,0.0095,332.8,0,152000,4438.4
153,1000,10.0,37.015,5,,62,0,0,151,14,0.015,399.2,0,153000,4468.5
154,1000,30.0,69.228,7,,102,0,0,276,0,0.0147,380.5,0,154000,4497.0
155,1000,20.0,45.519,6,,409,0,0,189,0,0.008,346.9,0,155000,4525.2
156,1000,50.0,41.62,9,,695,0,0,171,0,0.0305,386.4,0,156000,4554.3
157,1000,30.0,13.343,7,,680,0,0,73,48,0.0328,338.0,0,157000,4583.1
158,1000,30.0,34.781,7,,758,0,0,158,43,0.0912,510.1,0,158000,4611.6
159,1000,20.0,28.176,6,,205,0,0,138,64,0.1015,510.6,0,159000,4640.9
160,1000,20.0,60.263,6,,142,0,0,269,0,0.015,390.3,0,160000,4670.0
161,1000,20.0,33.157,6,,700,0,0,159,17,0.0085,344.3,0,161000,4699.3
162,1000,10.0,23.721,5,,238,0,0,116,0,0.0885,484.1,0,162000,4728.7
163,1000,30.0,49.566,7,,247,0,0,205,0,0.038,418.7,0,163000,4759.5
164,1000,20.0,66.853,6,,88,0,0,290,0,0.005,340.5,0,164000,4787.6
165,1000,30.0,30.471,7,,182,0,0,147,0,0.0365,371.8,0,165000,4816.7
166,1000,10.0,44.025,5,,216,0,0,191,0,0.0,265.4,0,166000,4845.5
167,1000,30.0,60.98,7,,399,0,0,264,2,0.0283,468.9,0,167000,4874.0
168,1000,10.0,45.439,5,,49,0,0,210,0,0.0032,310.9,0,168000,4903.1
169,1000,20.0,56.717,6,,215,0,0,246,0,0.004,332.1,0,169000,4932.3
170,1000,10.0,59.06,5,,76,0,0,239,0,0.0,268.6,0,170000,4960.0
171,1000,20.0,78.353,6,,156,0,0,329,0,0.0,292.6,0,171000,4986.3
172,1000,30.0,71.235,7,,139,0,0,314,0,0.0267,427.2,0,172000,5014.8
173,1000,10.0,50.544,5,,301,0,0,225,0,0.0003,301.4,0,173000,5044.0
174,1000,20.0,87.38,6,,51,0,0,373,0,0.0,284.8,0,174000,5071.0
175,1000,20.0,10.887,6,,847,0,0,73,0,0.0138,367.5,0,175000,5100.0
176,1000,30.0,89.131,7,,445,0,0,375,6,0.006,323.7,0,176000,5129.3
177,1000,10.0,-6.01,5,,981,0,0,11,0,0.005,365.5,0,177000,5158.7
178,1000,20.0,33.6,6,,879,0,0,146,0,0.0027,302.5,0,178000,5187.9
179,1000,30.0,3.596,7,,888,1,0,45,0,0.0215,379.0,0,179000,5216.5
180,1000,20.0,48.588,6,,423,0,0,223,0,0.0077,349.6,0,180000,5246.4
181,1000,10.0,17.546,5,,303,1,0,104,0,0.0,298.4,0,181000,5276.1
182,1000,10.0,26.953,5,,130,0,0,138,0,0.0,274.7,0,182000,5305.0
183,1000,30.0,34.801,7,,749,0,0,158,1,0.0155,378.3,0,183000,5334.6
184,1000,10.0,2.901,5,,238,0,0,37,0,0.0,262.6,0,184000,5364.3
185,1000,0.0,-6.128,4,,26,0,0,1,0,0.0,280.4,0,185000,5393.9
186,1000,0.0,-7.324,4,,18,0,0,1,0,0.0,288.4,0,186000,5423.6
187,1000,10.0,20.02,5,,401,0,0,116,0,0.0005,307.0,0,187000,5451.8
188,1000,10.0,20.532,5,,172,0,0,110,0,0.0,253.7,0,188000,5481.5
189,1000,100.0,40.858,11,,361,0,1,187,87,0.079,659.3,0,189000,5510.3
190,1000,10.0,42.573,5,,199,1,0,211,0,0.0,251.2,0,190000,5538.5
191,1000,10.0,25.967,5,,137,0,0,132,0,0.0,284.9,0,191000,5566.8
192,1000,10.0,32.18,5,,276,0,0,161,0,0.0,246.5,0,192000,5597.3
193,1000,10.0,52.905,5,,188,1,0,247,0,0.0,232.4,0,193000,5627.3
194,1000,10.0,25.929,5,,151,0,0,132,0,0.0,228.2,0,194000,5656.0
195,1000,20.0,47.768,6,,260,0,0,222,0,0.0,292.7,0,195000,5684.9
196,1000,10.0,64.009,5,,410,0,0,290,0,0.0,256.3,0,196000,5713.6
197,1000,70.0,5.707,11,,824,0,0,51,200,0.1688,627.9,0,197000,5742.5
198,1000,10.0,12.211,5,,675,0,0,79,0,0.0,264.7,0,198000,5771.4
199,1000,10.0,7.12,5,,636,0,0,64,0,0.0,242.5,0,199000,5800.6
200,1000,0.0,-3.671,4,,59,1,0,22,0,0.0,260.1,0,200000,5830.4
201,1000,10.0,18.03,5,,560,2,0,108,85,0.0235,452.7,0,201000,5894.0
202,1000,0.0,-7.266,4,,130,1,0,13,0,0.0,242.0,0,202000,5924.3
203,1000,20.0,57.02,6,,382,0,0,249,0,0.0,282.5,0,203000,5953.5
204,1000,10.0,8.956,5,,321,1,0,71,0,0.0,229.0,0,204000,5983.2
205,1000,0.0,1.018,4,,93,1,0,38,0,0.0047,375.5,0,205000,6011.4
206,1000,10.0,10.968,5,,78,1,0,80,0,0.0,260.0,0,206000,6040.6
207,1000,10.0,41.364,5,,314,0,0,196,0,0.0,242.4,0,207000,6068.8
208,1000,20.0,-4.425,6,,176,2,0,9,1,0.0067,387.4,0,208000,6096.0
209,1000,10.0,37.693,5,,338,1,0,186,0,0.0,205.7,0,209000,6122.5
210,1000,10.0,40.487,5,,206,1,0,194,0,0.0,246.9,0,210000,6150.9
211,1000,0.0,5.716,4,,108,1,0,50,0,0.0,210.5,0,211000,6183.6
212,1000,20.0,72.233,6,,779,0,0,318,0,0.003,306.9,0,212000,6214.1
213,1000,20.0,21.377,6,,659,1,0,110,0,0.0032,315.7,0,213000,6243.2
214,1000,10.0,15.667,5,,178,1,0,94,0,0.001,319.5,0,214000,6273.0
215,1000,10.0,7.663,5,,936,1,0,73,0,0.0,293.9,0,215000,6302.6
216,1000,0.0,8.073,4,,408,1,0,58,0,0.0,273.0,0,216000,6332.0
217,1000,20.0,42.038,6,,292,1,0,204,0,0.0083,331.9,0,217000,6361.1
218,1000,10.0,28.155,5,,916,1,0,147,0,0.0,245.6,0,218000,6389.8
219,1000,20.0,39.601,6,,501,1,0,185,59,0.0138,341.6,0,219000,6419.6
220,1000,0.0,92.094,4,,232,0,0,397,0,0.0,243.9,0,220000,6448.8
221,1000,0.0,28.91,4,,37,0,0,151,0,0.0003,303.2,0,221000,6478.1
222,1000,0.0,36.312,4,,42,1,0,185,0,0.0,283.8,0,222000,6507.2
223,1000,0.0,77.693,4,,51,0,0,335,0,0.0,222.9,0,223000,6536.0
224,1000,10.0,13.946,5,,50,1,0,99,0,0.0,286.2,0,224000,6564.8
225,1000,0.0,79.939,4,,31,0,0,354,0,0.0,214.9,0,225000,6594.3
226,1000,0.0,49.141,4,,266,0,0,237,0,0.0013,308.7,0,226000,6622.8
227,1000,0.0,9.031,4,,344,1,0,86,0,0.0003,300.1,0,227000,6651.1
228,1000,0.0,68.379,4,,39,0,0,311,0,0.0,221.9,0,228000,6680.2
229,1000,0.0,50.487,4,,19,0,0,243,0,0.0,200.3,0,229000,6709.2
230,1000,0.0,101.848,4,,30,1,0,451,0,0.0,239.5,0,230000,6738.7
231,1000,10.0,48.878,5,,853,0,0,239,1,0.0047,311.6,0,231000,6768.5
232,1000,0.0,17.499,4,,240,0,0,105,126,0.1497,522.3,0,232000,6797.9
233,1000,0.0,95.061,4,,53,1,0,424,3,0.0,299.8,0,233000,6826.8
234,1000,10.0,80.712,5,,441,0,0,348,0,0.0,213.4,0,234000,6855.5
235,1000,0.0,48.503,4,,88,0,0,237,0,0.0,218.4,0,235000,6883.9
236,1000,10.0,43.528,5,,413,0,0,214,0,0.0027,304.0,0,236000,6914.3
237,1000,30.0,129.831,7,,112,0,0,544,0,0.012,345.5,0,237000,6942.3
238,1000,0.0,68.159,4,,41,0,0,310,0,0.0,275.7,0,238000,6970.9
239,1000,0.0,85.181,4,,24,0,0,379,0,0.0,221.5,0,239000,7000.3
240,1000,10.0,115.804,5,,54,0,0,496,0,0.0037,307.4,0,240000,7028.5
241,1000,10.0,118.902,5,,45,0,0,505,0,0.003,311.4,0,241000,7057.3
242,1000,0.0,171.061,4,,36,0,0,707,0,0.0027,307.8,0,242000,7086.0
243,1000,10.0,84.344,5,,38,0,0,369,0,0.0037,320.1,0,243000,7113.7
244,1000,10.0,120.08,5,,41,0,0,515,0,0.0043,316.9,0,244000,7142.0
245,1000,0.0,127.473,4,,32,0,0,545,0,0.0,229.7,0,245000,7169.2
246,1000,30.0,131.212,7,,77,0,0,553,7,0.0067,313.2,0,246000,7196.3
247,1000,0.0,90.245,4,,435,0,0,394,0,0.0,299.3,0,247000,7224.9
248,1000,10.0,74.215,5,,297,0,0,337,30,0.0243,389.7,0,248000,7254.8
249,1000,10.0,151.457,5,,374,0,0,641,0,0.004,305.8,0,249000,7284.6
250,1000,10.0,188.621,5,,31,0,0,790,0,0.0045,310.0,0,250000,7313.2
251,1000,0.0,118.056,4,,23,0,0,508,0,0.0,208.4,0,251000,7383.6
252,1000,40.0,77.439,8,,253,1,0,379,319,0.0843,465.4,0,252000,7412.5
253,1000,10.0,172.202,5,,74,0,0,715,0,0.003,310.5,0,253000,7440.4
254,1000,20.0,145.875,6,,100,0,0,612,0,0.0032,312.1,0,254000,7469.0
255,1000,0.0,66.933,4,,61,0,0,301,0,0.0,270.3,0,255000,7497.0
256,1000,20.0,141.525,6,,261,0,0,588,0,0.0187,391.8,0,256000,7526.2
257,1000,10.0,150.732,5,,134,0,0,636,0,0.0027,310.5,0,257000,7555.6
258,1000,10.0,99.389,5,,98,0,0,433,0,0.0,298.9,0,258000,7583.7
259,1000,10.0,174.613,5,,378,0,0,727,0,0.0027,300.2,0,259000,7613.1
260,1000,0.0,181.544,4,,153,0,0,738,0,0.0083,344.5,0,260000,7642.6
261,1000,0.0,161.912,4,,115,0,0,668,0,0.0,292.0,0,261000,7671.2
262,1000,10.0,153.852,5,,45,0,0,648,0,0.0027,307.3,0,262000,7699.7
263,1000,20.0,-51.826,6,,837,1,0,0,1909,0.5145,572.5,0,263000,7731.2
264,1000,110.0,-46.938,15,,618,1,0,4,1795,0.6122,857.6,0,264000,7760.6
265,1000,-40.0,-7.42,0,,0,4,0,0,2,0.0867,414.6,0,265000,7790.8
266,1000,110.0,-35.217,15,,993,0,0,5,1079,0.5235,709.7,0,266000,7820.4
267,1000,110.0,-4.771,12,,449,0,1,53,327,0.2035,696.6,0,267000,7848.5
268,1000,50.0,-18.24,9,,675,0,0,3,385,0.2575,515.0,0,268000,7878.4
269,1000,80.0,-12.858,12,,753,0,0,4,264,0.256,532.6,0,269000,7907.8
270,1000,40.0,-3.204,8,,761,0,0,27,171,0.223,514.1,0,270000,7936.0
271,1000,0.0,-5.905,4,,30,1,0,8,12,0.0395,521.8,0,271000,7964.2
272,1000,20.0,-11.795,6,,272,0,0,1,48,0.0445,492.4,0,272000,7991.7
273,1000,10.0,17.813,5,,162,0,0,103,66,0.0227,487.0,0,273000,8019.7
274,1000,10.0,0.521,5,,202,0,0,65,229,0.0483,477.5,0,274000,8048.3
275,1000,10.0,-12.857,5,,638,0,0,24,264,0.063,502.4,0,275000,8075.7
276,1000,20.0,-13.812,6,,593,0,0,6,199,0.0828,514.8,0,276000,8103.5
277,1000,0.0,-2.68,4,,37,0,0,20,0,0.0,230.4,0,277000,8130.3
278,1000,0.0,-8.424,4,,39,0,0,15,0,0.0,223.6,0,278000,8159.2
279,1000,0.0,-11.275,4,,357,1,0,3,0,0.0195,404.9,0,279000,8186.8
280,1000,40.0,16.625,8,,381,0,0,78,207,0.0683,449.9,0,280000,8214.9
281,1000,0.0,10.986,4,,47,0,0,83,0,0.0,225.5,0,281000,8244.4
282,1000,0.0,-0.467,4,,38,0,0,41,0,0.0,217.3,0,282000,8273.6
283,1000,0.0,27.272,4,,28,0,0,143,0,0.0,234.2,0,283000,8303.0
284,1000,0.0,25.171,4,,30,1,0,157,61,0.0208,377.0,0,284000,8333.2
285,1000,0.0,76.674,4,,31,1,0,407,758,0.1015,415.5,0,285000,8364.7
286,1000,30.0,26.784,7,,578,0,0,186,432,0.1722,518.8,0,286000,8393.7
287,1000,0.0,103.58,4,,34,1,0,531,1162,0.1742,502.5,0,287000,8423.2
288,1000,0.0,96.002,4,,50,0,0,413,0,0.0,229.0,0,288000,8451.7
289,1000,0.0,133.65,4,,57,0,0,571,0,0.0,230.0,0,289000,8480.9
290,1000,0.0,164.795,4,,33,0,0,695,0,0.0,268.9,0,290000,8509.3
291,1000,0.0,69.353,4,,35,1,0,347,433,0.1625,435.9,0,291000,8538.3
292,1000,0.0,140.579,4,,21,0,0,599,0,0.0,200.9,0,292000,8566.2
293,1000,0.0,223.59,4,,25,0,0,929,0,0.0,209.2,0,293000,8595.3
294,1000,10.0,138.387,5,,54,0,0,591,0,0.0027,300.6,0,294000,8624.0
295,1000,0.0,205.309,4,,20,0,0,853,0,0.0,199.3,0,295000,8653.4
296,1000,0.0,235.995,4,,21,0,0,980,0,0.0,199.2,0,296000,8682.3
297,1000,0.0,193.298,4,,38,0,0,806,0,0.0,214.3,0,297000,8711.6
298,1000,10.0,64.578,5,,619,0,0,309,0,0.0275,365.0,0,298000,8739.6
