episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
49,1000,340.0,5.728,29,,976,0,3,19,591,0.6495,840.2,0.1299,8,step_limit,0,49000,887.6
50,1000,350.0,8.093,30,,948,0,3,13,287,0.5757,751.5,0.0629,10,step_limit,0,50000,906.1
51,1000,350.0,6.549,30,,933,0,3,18,414,0.6225,856.8,0.0929,8,step_limit,0,51000,971.3
52,1000,320.0,4.988,27,,923,0,3,15,446,0.5785,769.4,0.1038,8,step_limit,0,52000,991.3
53,1000,250.0,3.179,23,,960,0,2,16,535,0.6012,922.5,0.12,13,step_limit,0,53000,1010.6
54,1000,360.0,-2.737,28,,866,0,4,19,737,0.638,853.0,0.1641,12,step_limit,0,54000,1031.1
55,1000,360.0,2.062,31,,936,0,3,16,553,0.6538,872.2,0.1219,6,step_limit,0,55000,1051.7
56,1000,270.0,-12.228,25,,966,0,2,17,1049,0.6575,949.7,0.2531,25,step_limit,0,56000,1072.3
57,1000,330.0,8.04,25,,816,0,4,17,378,0.6022,746.3,0.0809,4,step_limit,0,57000,1092.4
58,1000,330.0,-3.805,28,,980,0,3,21,637,0.633,860.9,0.1542,6,step_limit,0,58000,1113.0
59,1000,420.0,-3.178,34,,965,0,4,18,768,0.6555,888.2,0.1939,65,step_limit,0,59000,1133.9
60,1000,370.0,13.558,32,,810,0,3,25,344,0.6108,865.9,0.0734,10,step_limit,0,60000,1153.6
61,1000,300.0,4.608,25,,999,0,3,16,366,0.5112,743.7,0.0735,10,step_limit,0,61000,1173.6
62,1000,350.0,4.303,27,,813,0,4,14,395,0.611,730.9,0.0832,6,step_limit,0,62000,1193.4
63,1000,350.0,3.216,30,,962,0,3,22,524,0.6382,863.0,0.1131,6,step_limit,0,63000,1214.2
64,1000,430.0,2.582,32,,850,0,5,19,598,0.6242,954.7,0.1433,7,step_limit,0,64000,1234.5
65,1000,380.0,9.937,30,,891,0,4,17,354,0.618,785.8,0.0746,6,step_limit,0,65000,1254.3
66,1000,390.0,3.26,31,,935,0,4,18,434,0.6218,787.3,0.0937,8,step_limit,0,66000,1274.1
67,1000,260.0,2.917,24,,667,0,2,14,365,0.6358,890.0,0.0856,7,step_limit,0,67000,1294.2
68,1000,320.0,-0.749,27,,791,0,3,22,701,0.6148,827.0,0.1573,10,step_limit,0,68000,1316.4
69,1000,410.0,9.853,33,,975,0,4,24,478,0.5978,804.7,0.1138,10,step_limit,0,69000,1337.6
70,1000,330.0,2.694,28,,986,0,3,18,523,0.662,758.7,0.1214,10,step_limit,0,70000,1358.2
71,1000,310.0,-3.817,26,,669,0,3,15,862,0.6577,883.2,0.1951,20,step_limit,0,71000,1379.3
72,1000,360.0,5.697,28,,972,0,4,10,488,0.5707,748.2,0.1065,5,step_limit,0,72000,1400.1
73,1000,300.0,10.632,28,,739,0,2,19,295,0.5843,775.2,0.0684,6,step_limit,0,73000,1419.8
74,1000,350.0,-1.913,30,,834,0,3,14,595,0.646,857.8,0.1411,17,step_limit,0,74000,1440.2
75,1000,290.0,3.853,24,,779,0,3,16,409,0.646,764.3,0.0843,7,step_limit,0,75000,1460.6
76,1000,350.0,2.727,30,,963,0,3,25,675,0.64,871.4,0.1583,22,step_limit,0,76000,1480.4
77,1000,350.0,3.548,30,,946,0,3,17,481,0.5835,848.7,0.1136,21,step_limit,0,77000,1500.0
78,1000,350.0,11.995,30,,984,0,3,16,246,0.6368,788.9,0.0531,2,step_limit,0,78000,1520.6
79,1000,290.0,5.516,27,,852,0,2,19,448,0.6172,779.4,0.0925,6,step_limit,0,79000,1540.8
80,1000,260.0,-0.155,24,,975,0,2,16,636,0.658,769.7,0.1479,6,step_limit,0,80000,1560.3
81,1000,380.0,-4.594,33,,820,0,3,20,848,0.6548,962.0,0.1904,9,step_limit,0,81000,1581.2
82,1000,370.0,11.163,29,,760,0,4,20,469,0.5877,874.0,0.1117,11,step_limit,0,82000,1601.4
83,1000,380.0,7.079,30,,961,0,4,18,455,0.5948,781.1,0.1036,10,step_limit,0,83000,1621.6
84,1000,380.0,0.177,30,,834,0,4,16,723,0.6332,901.4,0.1749,10,step_limit,0,84000,1641.7
85,1000,410.0,4.103,30,,808,0,5,18,471,0.6505,806.0,0.1164,7,step_limit,0,85000,1662.4
86,1000,290.0,-2.296,27,,992,0,2,17,623,0.6673,934.6,0.1374,19,step_limit,0,86000,1682.2
87,1000,380.0,7.864,33,,939,0,3,14,429,0.6687,769.1,0.0863,6,step_limit,0,87000,1702.2
88,1000,370.0,4.245,29,,964,0,4,21,637,0.5895,723.8,0.145,10,step_limit,0,88000,1722.0
89,1000,310.0,6.568,29,,832,0,2,30,421,0.6225,906.1,0.1003,10,step_limit,0,89000,1742.8
90,1000,370.0,-0.381,32,,997,0,3,20,632,0.6192,862.3,0.1498,24,step_limit,0,90000,1762.8
91,1000,350.0,10.056,30,,912,0,3,23,460,0.6232,857.0,0.1005,6,step_limit,0,91000,1782.9
92,1000,380.0,5.931,30,,716,0,4,21,613,0.6168,954.0,0.1484,5,step_limit,0,92000,1803.3
93,1000,370.0,14.034,29,,939,0,4,22,332,0.591,771.5,0.0662,8,step_limit,0,93000,1823.6
94,1000,380.0,-5.437,33,,903,0,3,22,847,0.6478,894.3,0.1989,20,step_limit,0,94000,1843.8
95,1000,370.0,1.948,29,,938,0,4,14,558,0.6142,862.9,0.1185,6,step_limit,0,95000,1863.9
96,1000,340.0,3.696,26,,758,0,4,20,571,0.602,812.3,0.1246,7,step_limit,0,96000,1884.3
97,1000,360.0,11.238,31,,920,0,3,17,417,0.6082,805.8,0.0839,8,step_limit,0,97000,1904.4
98,1000,410.0,6.679,33,,908,0,4,18,446,0.6405,797.8,0.1014,9,step_limit,0,98000,1925.4
99,1000,350.0,2.802,30,,934,0,3,23,573,0.5827,734.4,0.1226,8,step_limit,0,99000,1944.7
100,1000,330.0,-6.671,28,,773,0,3,17,583,0.6525,722.8,0.1352,7,step_limit,0,100000,1965.0
101,1000,400.0,10.976,32,,956,0,4,19,396,0.619,1003.3,0.0841,7,step_limit,0,101000,2029.0
102,1000,350.0,3.667,30,,926,0,3,20,362,0.6032,901.2,0.079,4,step_limit,0,102000,2049.1
103,1000,350.0,1.385,30,,926,0,3,19,635,0.646,806.0,0.1376,10,step_limit,0,103000,2069.4
104,1000,380.0,6.319,30,,822,0,4,17,654,0.6282,845.8,0.1486,10,step_limit,0,104000,2089.6
105,1000,320.0,2.463,30,,915,0,2,13,440,0.6435,783.8,0.098,7,step_limit,0,105000,2109.8
106,1000,410.0,5.701,33,,964,0,4,22,475,0.6082,813.9,0.1063,5,step_limit,0,106000,2129.6
107,1000,390.0,1.456,31,,948,0,4,18,657,0.636,925.5,0.1521,9,step_limit,0,107000,2149.5
108,1000,370.0,1.788,32,,660,0,3,14,417,0.5847,800.9,0.0926,7,step_limit,0,108000,2170.1
109,1000,340.0,-3.842,29,,986,0,3,15,777,0.6348,770.4,0.1668,15,step_limit,0,109000,2190.4
110,1000,370.0,5.088,29,,946,0,4,16,456,0.5975,780.0,0.1014,5,step_limit,0,110000,2210.6
111,1000,310.0,3.155,26,,958,0,3,15,434,0.6282,795.2,0.0995,14,step_limit,0,111000,2231.2
112,1000,370.0,4.326,32,,1000,0,3,11,563,0.6485,808.4,0.1311,12,step_limit,0,112000,2252.1
113,1000,380.0,-2.168,30,,994,0,4,17,718,0.608,838.3,0.1665,14,step_limit,0,113000,2272.2
114,1000,400.0,5.635,32,,920,0,4,22,608,0.6475,887.1,0.1456,17,step_limit,0,114000,2292.3
115,1000,220.0,-2.074,23,,841,0,1,10,487,0.6535,822.9,0.1005,6,step_limit,0,115000,2312.5
116,1000,430.0,14.499,32,,879,0,5,21,316,0.6058,749.3,0.0697,7,step_limit,0,116000,2333.2
117,1000,240.0,3.796,22,,955,0,2,15,491,0.6308,707.0,0.109,9,step_limit,0,117000,2353.4
118,1000,390.0,-1.628,31,,926,0,4,15,640,0.6178,894.0,0.1455,6,step_limit,0,118000,2372.4
119,1000,350.0,1.946,30,,849,0,3,17,549,0.6615,810.9,0.1237,10,step_limit,0,119000,2391.8
120,1000,300.0,9.185,25,,856,0,3,14,456,0.6042,767.7,0.1051,18,step_limit,0,120000,2410.6
121,1000,370.0,3.418,32,,993,0,3,18,482,0.6472,817.6,0.1109,14,step_limit,0,121000,2430.0
122,1000,390.0,3.244,31,,999,0,4,15,484,0.6102,951.6,0.1096,10,step_limit,0,122000,2449.4
123,1000,340.0,4.623,29,,980,0,3,18,481,0.6152,838.1,0.113,7,step_limit,0,123000,2468.6
124,1000,340.0,-3.354,26,,975,0,4,16,828,0.5825,701.1,0.1943,9,step_limit,0,124000,2489.0
125,1000,300.0,8.039,25,,960,0,3,15,452,0.6348,688.4,0.104,6,step_limit,0,125000,2508.4
126,1000,280.0,10.865,23,,969,0,3,16,323,0.5713,756.8,0.0666,5,step_limit,0,126000,2527.9
127,1000,340.0,1.143,29,,980,0,3,19,660,0.647,973.0,0.1492,4,step_limit,0,127000,2547.8
128,1000,340.0,1.946,29,,723,0,3,15,576,0.6315,821.2,0.1264,4,step_limit,0,128000,2568.9
129,1000,350.0,4.425,30,,896,0,3,12,473,0.599,840.5,0.1185,9,step_limit,0,129000,2588.2
130,1000,250.0,0.41,23,,713,0,2,15,342,0.6607,759.1,0.0637,10,step_limit,0,130000,2608.3
131,1000,350.0,10.54,27,,920,0,4,16,467,0.6485,738.0,0.1043,9,step_limit,0,131000,2627.9
132,1000,330.0,6.588,28,,515,0,3,16,250,0.6352,759.0,0.0553,6,step_limit,0,132000,2647.8
133,1000,340.0,-4.063,29,,933,0,3,19,682,0.65,945.3,0.1614,8,step_limit,0,133000,2668.0
134,1000,400.0,-0.678,32,,927,0,4,19,739,0.6328,993.9,0.1794,28,step_limit,0,134000,2688.1
135,1000,310.0,-14.676,29,,757,0,2,10,1007,0.6395,843.2,0.2523,8,step_limit,0,135000,2708.2
136,1000,340.0,-2.502,29,,832,0,3,13,556,0.6713,843.5,0.116,3,step_limit,0,136000,2728.8
137,1000,280.0,2.372,26,,976,0,2,10,493,0.6362,881.0,0.1113,6,step_limit,0,137000,2748.0
138,1000,290.0,3.258,27,,968,0,2,18,701,0.6603,887.6,0.1596,22,step_limit,0,138000,2768.2
139,1000,410.0,3.654,33,,922,0,4,18,536,0.6348,909.0,0.1264,6,step_limit,0,139000,2787.6
140,1000,370.0,1.0,32,,987,0,3,15,495,0.6395,909.5,0.1088,9,step_limit,0,140000,2807.5
141,1000,440.0,10.589,33,,901,0,5,22,410,0.555,761.1,0.0831,4,step_limit,0,141000,2827.8
142,1000,370.0,-3.314,32,,943,0,3,15,534,0.618,820.6,0.1186,7,step_limit,0,142000,2847.8
143,1000,360.0,4.906,28,,972,0,4,16,442,0.6282,966.3,0.0891,4,step_limit,0,143000,2868.0
144,1000,330.0,5.523,28,,888,0,3,19,426,0.6635,789.9,0.0897,9,step_limit,0,144000,2887.0
145,1000,330.0,-3.032,28,,763,0,3,16,714,0.622,836.4,0.1696,10,step_limit,0,145000,2906.4
146,1000,340.0,0.82,29,,951,0,3,21,500,0.635,741.7,0.1155,10,step_limit,0,146000,2925.1
147,1000,290.0,-6.429,27,,783,0,2,15,593,0.6528,895.4,0.1364,6,step_limit,0,147000,2944.3
148,1000,320.0,2.54,30,,840,0,2,17,560,0.6252,865.9,0.1318,10,step_limit,0,148000,2964.5
149,1000,230.0,-0.94,21,,821,0,2,13,624,0.6595,735.8,0.1467,6,step_limit,0,149000,2984.0
150,1000,350.0,-0.624,30,,895,0,3,14,506,0.6365,911.8,0.1147,6,step_limit,0,150000,3001.2
151,1000,340.0,3.754,29,,752,0,3,16,583,0.669,977.2,0.131,13,step_limit,0,151000,3068.6
152,1000,350.0,1.456,30,,971,0,3,22,469,0.6448,947.8,0.1003,2,step_limit,0,152000,3088.2
153,1000,340.0,9.367,29,,888,0,3,19,404,0.6272,824.7,0.0899,7,step_limit,0,153000,3109.2
154,1000,360.0,7.237,28,,850,0,4,17,398,0.6458,807.8,0.0897,4,step_limit,0,154000,3128.7
155,1000,210.0,4.018,22,,671,0,1,12,271,0.6288,753.9,0.0562,5,step_limit,0,155000,3147.9
156,1000,400.0,-4.303,32,,775,0,4,15,743,0.623,832.7,0.1758,15,step_limit,0,156000,3168.4
157,1000,360.0,1.437,31,,784,0,3,16,563,0.6128,944.9,0.1329,10,step_limit,0,157000,3188.6
158,1000,290.0,-1.65,27,,773,0,2,11,573,0.662,760.5,0.1313,5,step_limit,0,158000,3208.5
159,1000,380.0,4.826,30,,944,0,4,12,504,0.6015,854.5,0.1186,14,step_limit,0,159000,3227.6
160,1000,380.0,3.451,30,,909,0,4,14,483,0.632,924.6,0.1079,9,step_limit,0,160000,3246.9
161,1000,380.0,-0.581,30,,725,0,4,18,584,0.6245,775.0,0.1421,3,step_limit,0,161000,3266.2
162,1000,280.0,1.771,26,,691,0,2,15,458,0.612,813.8,0.096,7,step_limit,0,162000,3285.9
163,1000,340.0,0.24,29,,834,0,3,18,663,0.6085,823.3,0.15,10,step_limit,0,163000,3304.8
164,1000,370.0,3.383,29,,853,0,4,21,501,0.5765,927.5,0.1074,10,step_limit,0,164000,3323.8
165,1000,280.0,-0.541,23,,951,0,3,12,478,0.6102,802.3,0.1134,3,step_limit,0,165000,3343.8
166,1000,300.0,-1.547,28,,948,0,2,13,645,0.6518,764.7,0.1443,8,step_limit,0,166000,3364.2
167,1000,270.0,-14.363,25,,895,0,2,14,1049,0.67,886.4,0.2517,10,step_limit,0,167000,3383.3
168,1000,350.0,7.845,30,,958,0,3,17,472,0.5795,753.6,0.1057,4,step_limit,0,168000,3402.8
169,1000,310.0,-0.267,29,,896,0,2,12,595,0.634,1013.6,0.1369,23,step_limit,0,169000,3422.8
170,1000,290.0,-2.095,27,,987,0,2,15,647,0.6485,846.1,0.1488,8,step_limit,0,170000,3441.5
171,1000,350.0,7.898,30,,889,0,3,14,451,0.6392,778.0,0.1027,5,step_limit,0,171000,3460.9
172,1000,330.0,-3.123,28,,981,0,3,13,631,0.6302,861.5,0.1428,4,step_limit,0,172000,3480.8
173,1000,380.0,8.265,30,,888,0,4,22,513,0.6218,811.5,0.1139,7,step_limit,0,173000,3499.9
174,1000,390.0,7.783,34,,970,0,3,17,472,0.6442,890.4,0.1028,12,step_limit,0,174000,3519.5
175,1000,390.0,10.212,31,,995,0,4,20,473,0.5915,747.6,0.1135,9,step_limit,0,175000,3538.5
176,1000,350.0,0.395,30,,934,0,3,17,497,0.6072,820.3,0.1163,3,step_limit,0,176000,3557.9
177,1000,340.0,3.775,29,,980,0,3,16,521,0.637,939.7,0.1079,6,step_limit,0,177000,3577.1
178,1000,330.0,-2.436,28,,905,0,3,14,779,0.655,852.9,0.1851,9,step_limit,0,178000,3597.6
179,1000,430.0,7.824,32,,843,0,5,14,442,0.6035,799.5,0.0912,5,step_limit,0,179000,3616.8
180,1000,350.0,9.667,30,,929,0,3,17,277,0.6468,801.3,0.0545,7,step_limit,0,180000,3637.7
181,1000,340.0,3.594,29,,980,0,3,19,558,0.6657,872.5,0.1236,10,step_limit,0,181000,3657.5
182,1000,320.0,-7.192,27,,553,0,3,16,776,0.6482,762.9,0.1903,15,step_limit,0,182000,3677.6
183,1000,340.0,1.212,29,,958,0,3,16,598,0.6583,921.3,0.1332,12,step_limit,0,183000,3697.1
184,1000,330.0,3.63,28,,983,0,3,11,502,0.6432,906.4,0.1111,3,step_limit,0,184000,3716.0
185,1000,330.0,5.482,28,,788,0,3,14,456,0.6587,769.8,0.103,4,step_limit,0,185000,3734.6
186,1000,200.0,-12.043,21,,941,0,1,11,812,0.6262,742.2,0.1839,12,step_limit,0,186000,3752.9
187,1000,310.0,-1.466,26,,955,0,3,12,725,0.6565,787.1,0.1701,9,step_limit,0,187000,3772.1
188,1000,390.0,6.622,34,,993,0,3,14,576,0.6458,906.2,0.1305,13,step_limit,0,188000,3792.1
189,1000,390.0,3.549,34,,964,0,3,15,596,0.6355,819.0,0.1355,11,step_limit,0,189000,3813.0
190,1000,330.0,4.118,28,,681,0,3,13,581,0.6565,885.2,0.1352,14,step_limit,0,190000,3833.1
191,1000,370.0,12.559,29,,973,0,4,20,255,0.588,782.9,0.0559,4,step_limit,0,191000,3853.1
192,1000,400.0,4.248,32,,957,0,4,18,712,0.6022,904.5,0.1591,16,step_limit,0,192000,3873.0
193,1000,360.0,2.312,31,,981,0,3,14,534,0.6538,838.9,0.1158,7,step_limit,0,193000,3892.0
194,1000,330.0,-3.196,28,,905,0,3,18,707,0.661,952.9,0.1664,10,step_limit,0,194000,3914.6
195,1000,290.0,-6.276,27,,949,0,2,12,781,0.657,894.6,0.1749,9,step_limit,0,195000,3934.4
196,1000,380.0,13.525,30,,990,0,4,19,431,0.6055,741.7,0.0959,4,step_limit,0,196000,3953.5
197,1000,390.0,4.061,31,,903,0,4,16,485,0.6142,807.6,0.1137,5,step_limit,0,197000,3972.8
198,1000,230.0,-13.946,21,,928,0,2,11,925,0.6843,864.7,0.2058,5,step_limit,0,198000,3993.2
199,1000,340.0,4.689,29,,845,0,3,13,532,0.6412,794.4,0.1196,12,step_limit,0,199000,4013.3
200,1000,350.0,4.946,30,,961,0,3,22,563,0.6573,859.5,0.1243,10,step_limit,0,200000,4031.5
201,1000,350.0,3.058,30,,962,0,3,13,499,0.628,920.3,0.1131,6,step_limit,0,201000,4096.0
202,1000,290.0,-0.566,27,,804,0,2,9,571,0.6667,821.4,0.1232,23,step_limit,0,202000,4115.7
203,1000,350.0,5.635,30,,967,0,3,19,488,0.6305,884.8,0.1098,7,step_limit,0,203000,4135.6
204,1000,300.0,2.01,25,,787,0,3,20,510,0.6098,835.6,0.1134,7,step_limit,0,204000,4155.0
205,1000,330.0,-10.764,28,,980,0,3,17,1162,0.65,970.1,0.2778,33,step_limit,0,205000,4174.7
206,1000,280.0,-4.0,23,,978,0,3,11,489,0.6418,846.0,0.108,10,step_limit,0,206000,4194.3
207,1000,370.0,0.167,29,,886,0,4,18,616,0.6058,827.4,0.1433,13,step_limit,0,207000,4214.4
208,1000,370.0,4.235,29,,830,0,4,23,486,0.6268,830.7,0.1174,9,step_limit,0,208000,4233.3
209,1000,390.0,2.394,31,,984,0,4,26,642,0.644,780.6,0.1493,9,step_limit,0,209000,4253.3
210,1000,330.0,0.158,28,,917,0,3,21,503,0.64,785.4,0.1157,7,step_limit,0,210000,4273.7
211,1000,340.0,7.18,29,,756,0,3,24,428,0.6155,751.9,0.0916,9,step_limit,0,211000,4293.3
212,1000,370.0,8.809,29,,818,0,4,27,405,0.6075,791.8,0.0845,4,step_limit,0,212000,4312.9
213,1000,350.0,3.466,27,,856,0,4,18,497,0.6242,773.0,0.1092,6,step_limit,0,213000,4332.1
214,1000,340.0,7.972,29,,970,0,3,23,371,0.6128,745.4,0.0848,10,step_limit,0,214000,4352.0
215,1000,260.0,-2.447,24,,997,0,2,22,439,0.6542,808.5,0.0979,17,step_limit,0,215000,4372.8
216,1000,390.0,4.533,31,,896,0,4,16,463,0.612,803.9,0.1,6,step_limit,0,216000,4392.4
217,1000,390.0,-5.035,31,,928,0,4,15,646,0.621,940.8,0.1521,11,step_limit,0,217000,4412.5
218,1000,360.0,5.125,28,,978,0,4,15,452,0.647,704.6,0.1016,5,step_limit,0,218000,4432.6
219,1000,350.0,0.234,27,,701,0,4,19,568,0.6422,879.7,0.1309,6,step_limit,0,219000,4452.6
220,1000,290.0,5.866,27,,901,0,2,15,303,0.6168,861.3,0.0693,10,step_limit,0,220000,4471.2
221,1000,350.0,11.251,27,,991,0,4,20,261,0.6065,814.6,0.052,7,step_limit,0,221000,4491.2
222,1000,340.0,0.113,29,,929,0,3,18,457,0.656,764.1,0.1038,5,step_limit,0,222000,4510.4
223,1000,340.0,-6.409,29,,590,0,3,23,602,0.6765,769.8,0.1474,21,step_limit,0,223000,4530.0
224,1000,350.0,-3.075,27,,952,0,4,22,701,0.6185,757.3,0.1588,5,step_limit,0,224000,4549.0
225,1000,240.0,2.047,22,,764,0,2,19,372,0.664,962.8,0.075,5,step_limit,0,225000,4568.5
226,1000,320.0,3.877,27,,874,0,3,18,454,0.63,729.5,0.0997,7,step_limit,0,226000,4589.3
227,1000,260.0,-1.193,24,,890,0,2,14,491,0.6645,851.7,0.1102,7,step_limit,0,227000,4609.3
228,1000,280.0,-7.052,26,,643,0,2,15,491,0.654,709.9,0.1172,5,step_limit,0,228000,4629.8
229,1000,340.0,-4.107,29,,734,0,3,19,732,0.605,802.8,0.1707,9,step_limit,0,229000,4649.7
230,1000,370.0,-0.096,32,,810,0,3,17,506,0.6402,803.5,0.1145,2,step_limit,0,230000,4669.6
231,1000,370.0,6.704,29,,996,0,4,18,410,0.624,790.1,0.0898,3,step_limit,0,231000,4688.7
232,1000,260.0,-3.066,24,,875,0,2,28,616,0.61,809.2,0.1233,10,step_limit,0,232000,4708.5
233,1000,350.0,7.353,30,,862,0,3,25,383,0.5853,843.7,0.0837,8,step_limit,0,233000,4728.2
234,1000,320.0,2.426,27,,801,0,3,26,626,0.6232,869.6,0.1416,7,step_limit,0,234000,4748.5
235,1000,310.0,-3.578,26,,702,0,3,23,586,0.6468,737.5,0.1323,7,step_limit,0,235000,4769.1
236,1000,330.0,4.334,28,,857,0,3,16,414,0.607,751.1,0.0916,9,step_limit,0,236000,4789.3
237,1000,310.0,9.137,26,,735,0,3,24,569,0.639,881.0,0.1248,6,step_limit,0,237000,4809.4
238,1000,430.0,9.921,32,,969,0,5,28,493,0.5803,739.4,0.1196,9,step_limit,0,238000,4829.0
239,1000,340.0,10.09,26,,900,0,4,24,372,0.6168,813.3,0.0878,3,step_limit,0,239000,4848.8
240,1000,420.0,7.623,31,,1000,0,5,13,415,0.6368,769.1,0.0901,4,step_limit,0,240000,4868.3
241,1000,320.0,4.622,27,,990,0,3,19,510,0.661,866.0,0.1184,4,step_limit,0,241000,4888.6
