episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
118,3783,508.68,-50.167,42,,2784,0,8,44,2491,0.5714,922.9,0.1536,99,no_progress,0,347174,2577.4
119,3647,464.12,-76.8,40,,2648,0,7,42,3520,0.5258,960.9,0.2322,68,no_progress,0,350821,2604.7
120,4940,452.4,-170.363,44,,4444,0,7,49,6958,0.6233,960.4,0.3315,100,deadlock,0,355761,2641.1
121,3751,409.96,-50.071,35,,2752,0,7,39,2063,0.4505,788.9,0.128,20,no_progress,0,359512,2667.2
122,3089,556.44,-75.62,44,,2090,0,8,47,3765,0.6545,959.9,0.2974,68,no_progress,0,362601,2690.8
123,2231,480.76,-40.515,39,,2092,0,6,41,2379,0.538,953.0,0.2522,100,deadlock,0,364832,2707.9
124,2136,404.56,-45.334,34,,1733,1,5,37,2243,0.5001,731.5,0.2589,100,deadlock,0,366968,2722.9
125,2175,443.0,-39.753,35,,2080,0,6,40,2499,0.5723,818.8,0.2774,100,deadlock,0,369143,2740.1
126,1229,240.84,-20.151,20,,954,0,3,22,1175,0.4697,945.7,0.2305,100,deadlock,0,370372,2748.8
127,2871,435.16,-57.279,37,,1872,0,6,46,2932,0.5935,863.4,0.2424,41,no_progress,0,373243,2769.1
128,2573,477.08,-29.324,40,,2366,0,6,44,1827,0.562,920.9,0.1661,100,deadlock,0,375816,2788.7
129,1001,249.96,-17.198,23,,847,0,2,22,1075,0.4928,1028.3,0.2619,100,deadlock,0,376817,2795.8
130,1594,306.24,-56.68,28,,1144,0,3,26,2907,0.5778,879.7,0.4479,100,deadlock,0,378411,2808.9
131,1526,358.96,-37.217,30,,1346,0,4,34,2214,0.5747,1070.5,0.3595,100,deadlock,0,379937,2819.9
132,4834,496.64,-160.946,48,,4595,0,7,53,6892,0.6372,1053.8,0.3464,100,deadlock,0,384771,2856.0
133,4268,499.28,-87.741,43,,3269,0,8,49,3779,0.5933,1047.5,0.2077,88,no_progress,0,389039,2887.4
134,3271,429.16,-24.658,35,,2272,0,7,44,1428,0.4876,959.6,0.0933,9,no_progress,0,392310,2911.3
135,3077,416.92,-48.729,39,,2949,0,5,44,2420,0.5279,888.7,0.1831,100,deadlock,0,395387,2932.9
136,4318,497.28,-99.658,43,,3319,0,8,48,4889,0.5758,1065.5,0.2657,99,no_progress,0,399705,2964.6
137,1550,388.0,-1.972,30,,1340,0,5,33,805,0.5413,781.1,0.1262,100,deadlock,0,401255,2976.6
138,4408,423.68,-111.455,42,,4275,0,6,46,4704,0.6112,959.3,0.247,100,deadlock,0,405663,3009.1
139,1567,337.32,-14.611,28,,1424,0,4,35,1317,0.5257,755.9,0.1989,100,deadlock,0,407230,3020.1
140,5581,416.76,-155.626,43,,4582,0,7,48,6407,0.64,967.2,0.2675,80,no_progress,0,412811,3060.4
141,5369,455.24,-91.969,43,,4370,0,8,53,3748,0.5953,1018.5,0.1581,31,no_progress,0,418180,3099.5
142,640,264.4,-3.21,23,,513,0,2,24,542,0.5547,729.2,0.2182,100,deadlock,0,418820,3103.9
143,3558,477.68,-111.712,41,,3394,0,7,45,5045,0.635,962.1,0.3383,100,deadlock,0,422378,3130.8
144,5845,486.2,-131.06,45,,4846,0,9,50,5144,0.6269,990.8,0.2001,58,no_progress,0,428223,3172.9
145,4501,419.96,-89.494,39,,3502,0,7,41,3621,0.5953,1073.5,0.1802,93,no_progress,0,432724,3206.1
146,5558,377.68,-81.298,39,,4559,0,7,42,2651,0.5866,876.8,0.1042,14,no_progress,0,438282,3247.4
147,3251,369.96,-63.542,32,,2252,0,6,39,2944,0.5384,853.5,0.2052,17,no_progress,0,441533,3270.1
148,6749,410.04,-185.447,44,,5750,0,8,49,6923,0.5252,1019.0,0.2409,71,no_progress,0,448282,3320.6
149,3028,318.88,-52.288,29,,2029,0,5,33,1887,0.4593,725.9,0.1478,90,no_progress,0,451310,3341.1
150,4602,395.92,-80.242,37,,3603,0,7,44,2889,0.5453,954.1,0.1456,28,no_progress,0,455912,3375.1
151,5913,413.48,-126.712,44,,5776,0,7,46,4712,0.5827,991.0,0.1811,100,deadlock,0,461825,3422.0
152,1632,354.72,-22.362,30,,1479,0,4,31,1097,0.4931,970.3,0.1618,100,deadlock,0,463457,3433.2
153,3291,298.36,-35.674,28,,2292,0,5,31,1060,0.5821,670.9,0.0667,8,no_progress,0,466748,3457.4
154,1300,278.0,-26.138,24,,1150,0,3,28,1541,0.6063,809.5,0.2913,100,deadlock,0,468048,3466.4
155,2814,407.44,-29.043,34,,1815,0,6,39,1269,0.4982,851.7,0.1018,11,no_progress,0,470862,3487.5
156,2211,221.56,-46.392,22,,1212,0,3,23,1751,0.54,762.4,0.1843,22,no_progress,0,473073,3502.6
157,2383,404.68,-56.479,35,,2260,0,5,36,2543,0.5916,966.3,0.2531,100,deadlock,0,475456,3521.1
158,3672,333.12,-32.357,30,,2673,0,6,33,1076,0.4496,759.4,0.0612,7,no_progress,0,479128,3546.2
159,3256,309.76,-51.492,32,,3010,0,4,33,2018,0.5625,840.4,0.1405,100,deadlock,0,482384,3570.3
160,3646,344.16,-92.344,34,,2647,0,5,34,3523,0.5711,905.8,0.2266,31,no_progress,0,486030,3597.4
161,4023,359.08,-60.431,34,,3024,0,6,39,2196,0.5665,835.1,0.1208,9,no_progress,0,490053,3626.7
162,4298,348.08,-67.277,34,,3299,0,6,35,2704,0.5465,963.2,0.139,36,no_progress,0,494351,3658.0
163,3373,345.08,-39.824,30,,2374,0,6,34,1442,0.5088,778.0,0.0993,11,no_progress,0,497724,3681.3
164,3618,355.28,-40.939,32,,2619,0,6,37,1469,0.4426,931.5,0.0927,18,no_progress,0,501342,3708.1
165,2155,233.8,-8.73,20,,1156,0,4,28,277,0.5603,607.4,0.0247,2,no_progress,0,503497,3724.5
166,4299,238.04,-107.285,29,,4026,0,4,32,3967,0.4942,963.2,0.214,100,deadlock,0,507796,3756.7
167,4125,315.0,-98.996,30,,3126,0,6,33,3764,0.4473,940.5,0.2105,45,no_progress,0,511921,3788.4
168,3254,379.84,-70.194,33,,2255,0,6,39,3269,0.5367,909.0,0.2358,53,no_progress,0,515175,3813.8
169,2208,321.68,-13.454,26,,1209,0,5,27,506,0.3225,750.4,0.0487,6,no_progress,0,517383,3835.9
170,1468,21.28,-7.881,8,,469,0,0,8,0,0.0099,414.8,0.0,0,no_progress,0,518851,3846.2
171,3594,406.24,-82.063,37,,3480,0,6,40,3374,0.4973,873.6,0.225,100,deadlock,0,522445,3874.1
172,3081,356.76,-54.741,30,,2082,1,6,35,2078,0.42,889.4,0.1534,37,no_progress,0,525526,3898.0
