episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
96,6,34,406,390.516,34,406,5,0.6638,1025.2,0.196,6,complete,0.1339,1215.1
97,5,35,454,399.671,35,454,5,0.626,952.0,0.2422,8,complete,0.1323,1222.4
98,5,39,410,500.679,39,410,7,0.4771,679.1,0.0619,3,complete,0.0687,1229.4
99,5,69,1000,658.094,61,,10,0.6754,1037.8,0.348,35,step_limit,0.1704,1249.6
100,6,80,616,1007.315,80,616,13,0.4713,739.2,0.1683,6,complete,0.0758,1260.2
101,3,62,1000,592.908,50,,9,0.3537,637.1,0.3751,58,step_limit,0.1384,1340.9
102,4,30,380,345.213,30,380,4,0.5151,668.1,0.2874,31,complete,0.087,1346.9
103,5,75,755,938.857,75,755,12,0.5825,820.6,0.2849,19,complete,0.1232,1356.1
104,4,39,529,464.184,39,529,6,0.491,788.1,0.2572,10,complete,0.0871,1361.8
105,5,24,410,223.646,24,410,2,0.6502,856.6,0.2634,7,complete,0.1689,1367.2
106,5,73,806,935.563,73,806,13,0.6089,934.9,0.248,19,complete,0.1361,1378.9
107,5,25,348,288.9,25,348,4,0.527,796.0,0.17,12,complete,0.125,1383.3
108,3,69,1000,644.922,55,,9,0.51,801.8,0.3233,67,step_limit,0.1543,1395.2
109,4,25,472,268.416,25,472,3,0.3501,716.9,0.1113,7,complete,0.0918,1402.2
110,3,26,839,261.888,26,839,4,0.5066,785.4,0.3825,49,complete,0.1549,1417.7
111,3,21,544,213.566,21,544,3,0.5196,760.9,0.4075,47,complete,0.1438,1427.4
112,6,31,392,327.841,31,392,4,0.2951,648.4,0.2233,9,complete,0.0882,1434.2
113,4,57,847,682.983,57,847,10,0.5608,900.0,0.2639,13,complete,0.1399,1452.4
114,6,64,737,756.299,64,737,11,0.6524,937.4,0.2659,7,complete,0.1651,1468.1
115,5,57,739,675.489,57,739,9,0.5483,911.7,0.3159,8,complete,0.1333,1485.3
116,3,78,1000,670.746,56,,10,0.4597,739.2,0.3553,46,step_limit,0.1637,1502.4
117,6,76,880,933.045,76,880,14,0.6841,1131.2,0.2287,5,complete,0.1436,1519.8
118,3,59,906,754.235,59,906,10,0.4603,761.5,0.2887,27,complete,0.1357,1536.5
119,4,73,1000,887.205,69,,13,0.5755,931.6,0.3307,35,step_limit,0.1476,1556.9
120,4,68,1000,807.582,65,,12,0.583,846.8,0.313,18,step_limit,0.16,1574.9
