episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,comm_loss,env_steps,wall_sec
578,1000,270.0,-19.219,22,,955,0,3,30,1139,0.5785,676.2,,,0,578000,4430.3
579,1000,350.0,7.101,27,,782,0,4,30,336,0.562,762.1,,,0,579000,4437.2
580,1000,330.0,-8.225,25,,544,0,4,34,863,0.5603,728.3,,,0,580000,4444.3
581,1000,140.0,-34.22,18,,690,0,0,18,1514,0.5082,641.1,,,0,581000,4452.1
582,1000,310.0,-16.313,26,,910,0,3,29,1120,0.5713,951.8,,,0,582000,4459.2
583,1000,260.0,-5.689,24,,996,0,2,29,576,0.671,842.9,,,0,583000,4466.3
584,1000,390.0,-7.182,28,,851,0,5,30,792,0.559,953.1,,,0,584000,4473.3
585,1000,60.0,-15.41,10,,122,0,0,13,610,0.7035,466.5,,,0,585000,4480.6
586,1000,310.0,-13.092,26,,971,0,3,28,858,0.6192,790.6,,,0,586000,4488.5
587,1000,60.0,-14.881,10,,124,0,0,13,633,0.7033,467.2,,,0,587000,4495.5
588,1000,60.0,-10.385,10,,161,0,0,12,460,0.7053,459.7,,,0,588000,4502.5
589,1000,250.0,-14.408,23,,984,0,2,23,914,0.533,755.1,,,0,589000,4509.7
590,1000,60.0,-13.006,10,,148,0,0,13,569,0.685,444.8,,,0,590000,4517.5
591,1000,260.0,-17.57,24,,739,0,2,27,1118,0.5365,863.4,,,0,591000,4524.7
592,1000,210.0,-10.716,22,,980,0,1,22,715,0.595,794.3,,,0,592000,4531.7
593,1000,350.0,-6.741,27,,957,0,4,27,644,0.5773,840.0,,,0,593000,4538.8
594,1000,180.0,-27.954,19,,952,0,1,20,1215,0.6492,761.8,,,0,594000,4545.9
595,1000,290.0,-14.269,24,,963,0,3,25,1010,0.5705,850.6,,,0,595000,4553.7
596,1000,310.0,-12.122,23,,744,0,4,28,825,0.5317,886.1,,,0,596000,4561.0
597,1000,300.0,-18.673,22,,997,0,4,26,1234,0.5278,810.6,,,0,597000,4568.2
598,1000,140.0,-30.603,15,,665,0,1,14,1433,0.6342,601.9,,,0,598000,4575.4
599,1000,250.0,-16.215,20,,600,0,3,23,1036,0.3688,760.7,,,0,599000,4583.2
600,1000,160.0,-4.918,17,,941,0,1,21,404,0.333,673.5,,,0,600000,4590.3
601,1000,80.0,-9.016,12,,999,0,0,15,286,0.1675,613.5,,,0,601000,4615.9
602,1000,190.0,-19.837,17,,937,0,2,21,1026,0.366,664.1,,,0,602000,4623.2
603,1000,320.0,-0.958,24,,982,0,4,26,247,0.5042,709.5,,,0,603000,4630.1
604,1000,70.0,-12.071,11,,943,0,0,11,325,0.1452,621.4,,,0,604000,4637.0
605,1000,160.0,-8.124,17,,756,0,1,17,291,0.448,669.7,,,0,605000,4643.9
606,1000,330.0,-1.505,25,,922,0,4,29,507,0.5178,797.3,,,0,606000,4651.6
607,1000,340.0,-2.086,29,,976,0,3,30,583,0.5575,886.6,,,0,607000,4658.9
608,1000,230.0,-14.255,18,,884,0,3,21,735,0.392,791.5,,,0,608000,4666.1
609,1000,280.0,-10.604,23,,955,0,3,23,660,0.543,859.1,,,0,609000,4673.1
610,1000,130.0,-10.073,14,,649,0,1,19,371,0.432,549.7,,,0,610000,4680.3
611,1000,270.0,-24.769,22,,684,0,3,23,1169,0.4275,893.7,,,0,611000,4688.2
612,1000,300.0,1.932,22,,928,0,4,26,182,0.3942,595.4,,,0,612000,4695.3
613,1000,210.0,-10.895,19,,860,0,2,26,840,0.452,633.1,,,0,613000,4702.4
614,1000,250.0,-14.397,20,,653,0,3,23,1024,0.4303,609.6,,,0,614000,4709.7
615,1000,120.0,-45.479,16,,569,0,0,14,1827,0.6573,763.7,,,0,615000,4717.8
616,1000,140.0,-12.759,15,,315,0,1,18,407,0.4788,706.1,,,0,616000,4725.0
617,1000,140.0,-8.857,18,,987,0,0,18,301,0.5075,575.1,,,0,617000,4731.9
618,1000,200.0,-10.881,18,,777,0,2,20,557,0.3653,595.5,,,0,618000,4738.9
619,1000,50.0,-45.314,9,,859,0,0,12,1803,0.3648,542.8,,,0,619000,4746.3
620,1000,320.0,-5.461,27,,798,0,3,26,619,0.457,715.2,,,0,620000,4754.1
621,1000,230.0,-14.04,18,,343,0,3,23,865,0.3852,785.2,,,0,621000,4761.2
622,1000,160.0,-21.702,17,,961,0,1,13,634,0.423,683.0,,,0,622000,4768.3
623,1000,230.0,-23.774,18,,916,0,3,23,1053,0.5275,856.8,,,0,623000,4775.5
624,1000,140.0,-17.173,15,,997,0,1,14,407,0.3945,594.1,,,0,624000,4783.3
625,1000,250.0,-12.048,20,,961,0,3,22,651,0.48,692.6,,,0,625000,4790.5
626,1000,310.0,-10.797,23,,920,0,4,26,745,0.5465,897.8,,,0,626000,4797.8
627,1000,240.0,-5.456,19,,924,0,3,23,272,0.5473,665.1,,,0,627000,4804.7
628,1000,100.0,-26.51,14,,835,0,0,14,1006,0.388,708.2,,,0,628000,4811.8
629,1000,190.0,-15.932,17,,890,0,2,13,475,0.419,586.5,,,0,629000,4819.6
630,1000,160.0,-21.068,17,,975,0,1,17,817,0.4047,625.3,,,0,630000,4826.8
631,1000,240.0,-21.984,19,,1000,0,3,19,1013,0.4632,594.5,,,0,631000,4833.9
632,1000,140.0,-19.282,15,,787,0,1,15,800,0.486,589.7,,,0,632000,4841.1
633,1000,200.0,-7.441,18,,933,0,2,18,471,0.4818,600.0,,,0,633000,4848.7
634,1000,80.0,-16.572,9,,394,0,1,10,447,0.303,522.9,,,0,634000,4855.7
635,1000,140.0,-15.474,15,,490,0,1,14,545,0.3575,599.9,,,0,635000,4862.9
636,1000,120.0,-24.614,13,,896,0,1,12,758,0.4417,582.8,,,0,636000,4870.1
637,1000,170.0,-13.635,18,,909,0,1,18,538,0.3088,647.8,,,0,637000,4877.1
638,1000,130.0,-13.008,14,,861,0,1,15,246,0.343,596.2,,,0,638000,4884.6
639,1000,60.0,-23.744,10,,577,1,0,12,833,0.2787,502.5,,,0,639000,4891.6
640,1000,100.0,-35.573,11,,512,0,1,12,1315,0.494,539.9,,,0,640000,4898.7
641,1000,80.0,-6.898,12,,986,0,0,12,53,0.1812,547.3,,,0,641000,4905.7
642,1000,160.0,-17.885,14,,652,1,2,11,588,0.3685,596.6,,,0,642000,4913.4
643,1000,240.0,-21.722,19,,848,0,3,22,1098,0.493,710.9,,,0,643000,4920.6
644,1000,210.0,-12.322,16,,265,0,3,16,680,0.4437,619.5,,,0,644000,4927.6
645,1000,170.0,-19.25,18,,819,0,1,16,481,0.4768,673.5,,,0,645000,4934.6
646,1000,220.0,-4.835,20,,875,0,2,22,323,0.5355,750.0,,,0,646000,4941.8
647,1000,250.0,-16.424,20,,913,0,3,28,898,0.564,750.1,,,0,647000,4949.8
648,1000,220.0,-13.614,20,,789,0,2,21,595,0.5035,732.5,,,0,648000,4957.0
649,1000,160.0,-9.343,17,,738,0,1,18,272,0.517,627.5,,,0,649000,4964.0
650,1000,230.0,-6.356,18,,902,0,3,19,341,0.45,606.3,,,0,650000,4970.8
651,1000,100.0,-19.414,11,,499,0,1,13,582,0.497,555.3,,,0,651000,4996.1
652,1000,220.0,-12.993,20,,906,0,2,20,574,0.553,658.5,,,0,652000,5003.0
653,1000,220.0,-6.673,20,,867,0,2,21,377,0.4552,661.5,,,0,653000,5010.2
654,1000,80.0,-36.004,12,,902,0,0,14,1236,0.4133,642.8,,,0,654000,5018.4
655,1000,240.0,-6.372,22,,992,0,2,26,550,0.5687,779.0,,,0,655000,5025.3
656,1000,270.0,-11.94,22,,998,0,3,24,611,0.4577,882.8,,,0,656000,5032.5
657,1000,120.0,-35.592,16,,801,0,0,17,1296,0.5643,820.9,,,0,657000,5039.7
658,1000,150.0,-41.127,16,,759,0,1,15,1566,0.5065,650.4,,,0,658000,5047.7
659,1000,160.0,-20.671,17,,891,0,1,17,940,0.5627,614.0,,,0,659000,5054.9
660,1000,150.0,-10.902,16,,897,0,1,16,372,0.3787,650.7,,,0,660000,5061.9
661,1000,220.0,-18.682,20,,971,0,2,23,851,0.5923,669.6,,,0,661000,5068.8
662,1000,200.0,-9.552,18,,996,0,2,21,504,0.5415,683.7,,,0,662000,5075.9
663,1000,170.0,-12.196,18,,844,0,1,23,451,0.4765,621.5,,,0,663000,5083.9
664,1000,200.0,-4.594,18,,1000,0,2,22,239,0.4085,658.8,,,0,664000,5090.9
665,1000,190.0,-32.198,20,,968,0,1,22,1441,0.6262,806.0,,,0,665000,5098.1
666,1000,160.0,-20.909,17,,770,0,1,20,733,0.447,782.8,,,0,666000,5105.5
667,1000,140.0,-37.662,15,,920,0,1,16,1372,0.6382,681.1,,,0,667000,5113.7
668,1000,140.0,-5.417,15,,845,0,1,16,97,0.3605,623.4,,,0,668000,5120.7
669,1000,60.0,-14.999,10,,987,0,0,12,365,0.6192,487.2,,,0,669000,5127.7
670,1000,260.0,-16.582,24,,975,0,2,27,1147,0.463,763.4,,,0,670000,5134.8
671,1000,190.0,-24.959,17,,444,0,2,21,1199,0.3762,719.5,,,0,671000,5142.2
672,1000,170.0,-27.778,15,,539,0,2,20,1447,0.4995,740.7,,,0,672000,5150.4
673,1000,170.0,-26.225,15,,341,0,2,16,1216,0.3277,582.3,,,0,673000,5157.6
674,1000,140.0,-9.012,15,,937,0,1,21,227,0.4945,602.5,,,0,674000,5164.7
675,1000,180.0,-12.952,19,,726,0,1,18,572,0.4065,702.0,,,0,675000,5171.9
676,1000,150.0,-29.476,16,,585,0,1,17,1197,0.464,682.4,,,0,676000,5179.9
677,1000,160.0,-12.01,20,,948,0,0,23,630,0.5387,691.6,,,0,677000,5187.2
678,1000,230.0,-13.532,18,,796,0,3,24,778,0.5627,692.6,,,0,678000,5194.4
679,1000,240.0,-0.238,19,,968,0,3,24,198,0.4682,604.6,,,0,679000,5201.6
680,1000,190.0,-30.224,17,,997,0,2,19,1388,0.5978,634.6,,,0,680000,5208.9
681,1000,80.0,-12.486,12,,958,0,0,14,526,0.2732,672.0,,,0,681000,5216.8
682,1000,190.0,-20.903,20,,930,0,1,22,1246,0.5793,780.4,,,0,682000,5223.9
683,1000,140.0,-19.468,18,,983,0,0,21,720,0.457,931.6,,,0,683000,5231.0
684,1000,220.0,-6.856,20,,987,0,2,23,650,0.424,703.2,,,0,684000,5238.1
685,1000,110.0,-23.464,15,,934,0,0,20,843,0.3402,926.8,,,0,685000,5245.8
686,1000,100.0,-53.718,14,,448,0,0,20,2122,0.5958,778.8,,,0,686000,5253.3
687,1000,270.0,-2.019,22,,890,0,3,25,446,0.4115,631.3,,,0,687000,5260.5
688,1000,140.0,-45.788,18,,906,0,0,21,2041,0.6232,750.5,,,0,688000,5267.8
689,1000,0.0,-5.73,4,,19,0,0,8,0,0.0,277.4,,,0,689000,5274.7
690,1000,70.0,-17.802,11,,781,0,0,14,548,0.3058,486.5,,,0,690000,5282.5
691,1000,100.0,-36.144,14,,740,0,0,17,1405,0.4283,622.6,,,0,691000,5289.9
692,1000,240.0,-7.793,19,,587,0,3,23,590,0.441,589.2,,,0,692000,5296.9
693,1000,30.0,-3.659,7,,977,0,0,10,9,0.0315,456.2,,,0,693000,5303.8
694,1000,30.0,-5.176,7,,871,0,0,7,13,0.093,392.9,,,0,694000,5310.6
695,1000,10.0,-5.815,5,,664,0,0,9,1,0.0085,367.3,,,0,695000,5318.2
696,1000,60.0,-7.165,10,,995,0,0,10,89,0.1153,701.3,,,0,696000,5325.3
697,1000,0.0,-5.901,4,,21,0,0,7,0,0.0,263.9,,,0,697000,5332.4
698,1000,0.0,-6.768,4,,22,0,0,8,0,0.0,256.7,,,0,698000,5339.3
699,1000,0.0,-6.138,4,,19,0,0,6,0,0.0,249.9,,,0,699000,5346.8
700,1000,0.0,-5.379,4,,20,0,0,9,0,0.0,246.6,,,0,700000,5353.7
701,1000,0.0,-7.491,4,,20,0,0,6,0,0.0,270.3,,,0,701000,5378.9
702,1000,0.0,-6.615,4,,20,0,0,6,0,0.0,249.6,,,0,702000,5385.7
703,1000,0.0,-7.008,4,,21,0,0,8,0,0.0,268.1,,,0,703000,5392.6
704,1000,0.0,-5.911,4,,22,0,0,7,0,0.0,267.9,,,0,704000,5399.4
705,1000,0.0,-7.807,4,,21,0,0,4,0,0.0,264.0,,,0,705000,5406.3
706,1000,0.0,-6.89,4,,21,0,0,7,0,0.0,289.8,,,0,706000,5413.8
707,1000,0.0,-8.653,4,,20,0,0,7,0,0.0,275.0,,,0,707000,5420.7
708,1000,0.0,-6.898,4,,22,0,0,9,0,0.0,289.0,,,0,708000,5427.7
709,1000,0.0,-8.929,4,,22,0,0,8,0,0.0,283.0,,,0,709000,5434.8
710,1000,0.0,-8.819,4,,21,0,0,6,0,0.0,271.2,,,0,710000,5441.7
711,1000,0.0,-8.556,4,,23,0,0,6,0,0.0,283.4,,,0,711000,5449.2
712,1000,0.0,-9.643,4,,22,0,0,5,0,0.0,287.4,,,0,712000,5456.1
713,1000,0.0,-8.317,4,,27,0,0,6,0,0.0,288.4,,,0,713000,5463.3
714,1000,0.0,-10.282,4,,25,0,0,4,0,0.0,293.1,,,0,714000,5470.2
715,1000,190.0,-13.062,17,,918,0,2,17,358,0.3367,595.6,,,0,715000,5478.0
716,1000,0.0,-10.254,4,,28,0,0,6,0,0.0,292.0,,,0,716000,5485.1
717,1000,0.0,-7.716,4,,31,0,0,5,0,0.0,254.8,,,0,717000,5492.0
718,1000,0.0,-8.163,4,,24,0,0,6,0,0.0,285.3,,,0,718000,5499.1
719,1000,0.0,-7.442,4,,22,0,0,7,0,0.0,245.8,,,0,719000,5506.0
720,1000,0.0,-7.53,4,,22,0,0,4,0,0.0,281.9,,,0,720000,5513.6
721,1000,0.0,-7.159,4,,26,0,0,5,0,0.0,290.5,,,0,721000,5520.8
722,1000,0.0,-7.5,4,,22,0,0,7,0,0.0,272.2,,,0,722000,5527.6
723,1000,0.0,-8.469,4,,23,0,0,6,0,0.0,291.0,,,0,723000,5534.4
724,1000,200.0,-15.448,18,,897,0,2,19,706,0.3725,651.4,,,0,724000,5541.4
725,1000,10.0,-8.619,5,,1000,0,0,8,0,0.001,312.0,,,0,725000,5549.0
726,1000,0.0,-9.106,4,,23,0,0,6,0,0.0,296.1,,,0,726000,5555.8
727,1000,0.0,-7.871,4,,24,0,0,7,0,0.0,268.3,,,0,727000,5562.9
728,1000,0.0,-8.051,4,,22,0,0,6,0,0.0,280.7,,,0,728000,5569.8
729,1000,0.0,-9.287,4,,24,0,0,4,0,0.0,259.8,,,0,729000,5577.5
730,1000,0.0,-7.284,4,,27,0,0,5,0,0.0,252.9,,,0,730000,5584.4
731,1000,0.0,-8.301,4,,25,0,0,6,0,0.0,284.1,,,0,731000,5591.4
732,1000,0.0,-7.459,4,,30,0,0,5,0,0.0,247.3,,,0,732000,5598.6
733,1000,0.0,-8.015,4,,23,0,0,5,0,0.0,258.6,,,0,733000,5605.4
734,1000,0.0,-6.73,4,,21,0,0,8,0,0.0,253.3,,,0,734000,5613.0
735,1000,0.0,-7.191,4,,20,0,0,6,0,0.0,246.8,,,0,735000,5619.8
736,1000,0.0,-7.499,4,,27,0,0,6,0,0.0,252.3,,,0,736000,5626.6
737,1000,0.0,-7.278,4,,20,0,0,5,0,0.0,273.3,,,0,737000,5633.3
738,1000,0.0,-7.358,4,,23,0,0,6,0,0.0,256.6,,,0,738000,5640.2
739,1000,0.0,-9.863,4,,24,0,0,4,0,0.0,283.9,,,0,739000,5648.0
740,1000,0.0,-8.604,4,,24,0,0,5,0,0.0,287.7,,,0,740000,5654.8
741,1000,0.0,-8.115,4,,28,0,0,5,0,0.0,266.0,,,0,741000,5661.6
742,1000,0.0,-7.898,4,,22,0,0,5,0,0.0,261.1,,,0,742000,5668.4
743,1000,0.0,-7.129,4,,21,0,0,5,0,0.0,248.9,,,0,743000,5675.2
744,1000,0.0,-6.409,4,,24,0,0,8,0,0.0,255.2,,,0,744000,5682.6
745,1000,0.0,-6.701,4,,22,0,0,6,0,0.0,262.6,,,0,745000,5689.4
746,1000,0.0,-6.987,4,,21,0,0,6,0,0.0,259.7,,,0,746000,5696.3
747,1000,0.0,-8.126,4,,19,0,0,7,0,0.0,257.1,,,0,747000,5702.9
748,1000,0.0,-7.53,4,,23,0,0,6,0,0.0,258.8,,,0,748000,5710.7
749,1000,0.0,-6.365,4,,21,0,0,5,0,0.0,246.1,,,0,749000,5717.7
750,1000,0.0,-9.142,4,,20,0,0,7,0,0.0,279.6,,,0,750000,5724.5
751,1000,40.0,-8.61,8,,907,0,0,7,0,0.0255,450.3,,,0,751000,5747.0
752,1000,40.0,-5.336,8,,389,0,0,8,0,0.0265,392.7,,,0,752000,5753.8
753,1000,0.0,-7.886,4,,24,0,0,4,0,0.0,259.2,,,0,753000,5760.6
754,1000,80.0,-12.474,12,,947,0,0,13,243,0.4368,592.9,,,0,754000,5767.6
755,1000,0.0,-6.29,4,,21,0,0,6,0,0.0,247.4,,,0,755000,5774.6
756,1000,80.0,-8.784,9,,886,0,1,10,129,0.1482,502.5,,,0,756000,5782.1
757,1000,30.0,-13.108,7,,274,0,0,7,151,0.4798,506.8,,,0,757000,5789.0
758,1000,40.0,-15.499,8,,955,0,0,8,385,0.4293,507.0,,,0,758000,5796.0
759,1000,80.0,-20.846,12,,881,0,0,10,668,0.2375,550.5,,,0,759000,5803.2
760,1000,0.0,-7.217,4,,22,0,0,4,0,0.0,247.7,,,0,760000,5810.9
761,1000,40.0,-16.633,8,,638,0,0,9,405,0.3023,615.7,,,0,761000,5817.9
762,1000,0.0,-6.33,4,,24,0,0,5,0,0.0,241.7,,,0,762000,5824.7
763,1000,0.0,-7.089,4,,23,0,0,6,0,0.0,249.8,,,0,763000,5831.6
764,1000,60.0,-15.848,10,,924,0,0,12,283,0.3317,583.9,,,0,764000,5838.6
765,1000,50.0,-14.865,9,,763,0,0,10,238,0.158,659.4,,,0,765000,5846.1
766,1000,30.0,-6.338,7,,986,0,0,7,0,0.0143,429.3,,,0,766000,5852.9
767,1000,110.0,-28.873,12,,957,0,1,17,1272,0.2208,517.1,,,0,767000,5860.2
768,1000,130.0,-22.672,14,,916,0,1,19,876,0.3495,722.2,,,0,768000,5867.3
769,1000,100.0,-47.722,11,,430,0,1,16,1952,0.4733,510.8,,,0,769000,5874.8
770,1000,160.0,-52.327,17,,954,0,1,15,1995,0.7093,894.9,,,0,770000,5882.7
771,1000,60.0,-61.963,10,,448,0,0,11,2449,0.7113,1073.5,,,0,771000,5890.1
772,1000,150.0,-66.81,16,,320,0,1,20,2680,0.6042,784.9,,,0,772000,5897.5
773,1000,90.0,-70.795,13,,386,0,0,15,2663,0.6747,934.2,,,0,773000,5904.9
774,1000,120.0,-41.762,16,,844,0,0,19,1875,0.6242,1069.4,,,0,774000,5912.7
775,1000,200.0,-33.15,18,,847,0,2,21,1351,0.5427,804.1,,,0,775000,5920.0
776,1000,110.0,-61.871,15,,270,0,0,11,2525,0.5102,915.9,,,0,776000,5927.2
777,1000,200.0,-20.021,18,,658,0,2,19,845,0.3767,755.9,,,0,777000,5934.3
778,1000,170.0,-20.472,18,,794,0,1,18,735,0.5833,811.8,,,0,778000,5942.0
779,1000,90.0,-44.144,13,,909,0,0,13,1866,0.552,565.1,,,0,779000,5949.3
780,1000,230.0,-20.545,18,,777,0,3,19,956,0.5112,944.1,,,0,780000,5956.3
781,1000,90.0,-23.393,13,,534,0,0,14,943,0.6108,691.3,,,0,781000,5963.4
782,1000,130.0,-32.341,14,,737,0,1,16,1480,0.5075,612.4,,,0,782000,5970.6
783,1000,50.0,-17.46,9,,712,0,0,11,538,0.576,609.3,,,0,783000,5978.2
784,1000,240.0,-18.308,22,,824,0,2,20,897,0.537,767.4,,,0,784000,5985.2
785,1000,150.0,-20.979,16,,823,0,1,17,715,0.562,632.3,,,0,785000,5992.3
786,1000,210.0,-20.37,22,,778,0,1,23,976,0.658,697.7,,,0,786000,5999.3
787,1000,190.0,-32.869,20,,964,0,1,18,1236,0.4908,856.2,,,0,787000,6006.4
788,1000,70.0,-33.135,11,,726,0,0,12,1152,0.4015,808.9,,,0,788000,6014.2
789,1000,150.0,-18.238,13,,889,0,2,17,728,0.3967,609.0,,,0,789000,6021.1
790,1000,150.0,-47.362,19,,900,0,0,18,1917,0.6963,1048.9,,,0,790000,6028.3
791,1000,70.0,-32.488,11,,778,0,0,13,1179,0.3355,902.9,,,0,791000,6035.4
792,1000,10.0,-7.664,5,,32,0,0,8,0,0.0217,332.5,,,0,792000,6042.9
793,1000,10.0,-6.996,5,,34,0,0,8,25,0.0357,375.3,,,0,793000,6049.8
794,1000,190.0,-28.899,20,,993,0,1,19,1430,0.6753,874.5,,,0,794000,6056.9
795,1000,120.0,-45.909,16,,434,0,0,21,1849,0.5222,975.4,,,0,795000,6064.1
796,1000,120.0,-12.845,16,,671,0,0,18,354,0.5827,686.3,,,0,796000,6071.0
797,1000,120.0,-6.553,16,,962,0,0,15,153,0.2745,697.8,,,0,797000,6078.7
798,1000,10.0,-7.053,5,,34,0,0,8,0,0.0,278.4,,,0,798000,6085.6
799,1000,10.0,-5.112,5,,33,0,0,10,0,0.0,283.2,,,0,799000,6092.4
800,1000,100.0,-17.445,11,,568,0,1,14,651,0.2172,557.4,,,0,800000,6099.4
801,1000,200.0,-14.218,18,,770,0,2,23,765,0.3802,656.2,,,0,801000,6123.1
802,1000,20.0,-8.068,6,,732,0,0,10,8,0.0447,446.0,,,0,802000,6129.9
803,1000,70.0,-22.803,11,,878,0,0,13,611,0.2885,463.1,,,0,803000,6136.9
804,1000,30.0,-11.825,7,,976,0,0,8,151,0.0695,466.7,,,0,804000,6144.4
805,1000,80.0,-6.605,12,,907,0,0,11,91,0.1908,579.4,,,0,805000,6151.2
806,1000,160.0,-14.96,17,,905,0,1,19,469,0.51,646.0,,,0,806000,6158.3
807,1000,110.0,-5.278,15,,956,0,0,15,201,0.2305,696.1,,,0,807000,6165.3
808,1000,210.0,-14.966,19,,796,0,2,22,765,0.524,647.8,,,0,808000,6172.4
809,1000,10.0,-4.824,5,,33,0,0,10,0,0.0,279.0,,,0,809000,6179.9
810,1000,10.0,-5.087,5,,756,0,0,7,0,0.0,269.7,,,0,810000,6186.9
811,1000,70.0,-8.538,11,,667,0,0,13,256,0.1835,529.3,,,0,811000,6193.8
812,1000,20.0,-9.107,6,,484,0,0,7,69,0.0175,348.4,,,0,812000,6200.7
813,1000,0.0,-6.033,4,,19,0,0,5,0,0.0,222.1,,,0,813000,6208.1
814,1000,0.0,-5.861,4,,20,0,0,7,0,0.0,223.4,,,0,814000,6214.9
815,1000,0.0,-5.447,4,,18,0,0,8,0,0.0,229.8,,,0,815000,6221.7
816,1000,0.0,-5.861,4,,20,0,0,7,0,0.0,231.4,,,0,816000,6228.4
817,1000,0.0,-5.802,4,,19,0,0,7,0,0.0,227.0,,,0,817000,6235.2
818,1000,0.0,-6.094,4,,18,0,0,6,0,0.0,226.9,,,0,818000,6242.6
819,1000,0.0,-6.457,4,,22,0,0,5,0,0.0,234.5,,,0,819000,6249.3
820,1000,0.0,-6.281,4,,21,0,0,5,0,0.0,226.5,,,0,820000,6256.1
821,1000,0.0,-6.548,4,,21,0,0,5,0,0.0,248.3,,,0,821000,6262.8
822,1000,0.0,-6.284,4,,19,0,0,5,0,0.0,230.8,,,0,822000,6269.8
823,1000,20.0,-7.405,6,,904,0,0,7,28,0.018,399.9,,,0,823000,6277.4
824,1000,0.0,-6.226,4,,24,0,0,5,0,0.0,247.6,,,0,824000,6284.1
825,1000,0.0,-6.587,4,,22,0,0,4,0,0.0,231.2,,,0,825000,6291.0
826,1000,0.0,-5.483,4,,18,0,0,8,0,0.0,239.5,,,0,826000,6297.8
827,1000,0.0,-6.49,4,,21,0,0,5,0,0.0,240.0,,,0,827000,6304.6
828,1000,0.0,-6.0,4,,21,0,0,6,0,0.0,231.2,,,0,828000,6312.1
829,1000,0.0,-5.771,4,,21,0,0,7,0,0.0,231.7,,,0,829000,6318.9
830,1000,0.0,-6.123,4,,22,0,0,6,0,0.0,234.6,,,0,830000,6325.7
831,1000,0.0,-5.57,4,,18,0,0,8,0,0.0,229.8,,,0,831000,6332.5
832,1000,70.0,-24.04,11,,790,0,0,13,819,0.3207,852.5,,,0,832000,6340.2
833,1000,150.0,-29.169,13,,469,1,2,16,1175,0.3578,559.2,,,0,833000,6347.3
834,1000,0.0,-5.974,4,,21,0,0,6,0,0.0,248.4,,,0,834000,6354.1
835,1000,0.0,-7.518,4,,20,0,0,3,0,0.0,278.8,,,0,835000,6361.0
836,1000,0.0,-7.105,4,,23,0,0,3,0,0.0,266.4,,,0,836000,6367.9
837,1000,60.0,-5.51,10,,989,0,0,10,13,0.0727,408.7,,,0,837000,6375.5
838,1000,0.0,-6.934,4,,23,0,0,3,0,0.0,242.9,,,0,838000,6382.4
839,1000,0.0,-5.805,4,,21,0,0,7,0,0.0,241.1,,,0,839000,6389.2
840,1000,140.0,-25.426,15,,962,0,1,19,1073,0.3503,526.4,,,0,840000,6396.3
841,1000,140.0,-54.046,18,,635,0,0,16,2143,0.5228,711.2,,,0,841000,6403.9
842,1000,110.0,-7.041,15,,849,0,0,17,301,0.2725,641.1,,,0,842000,6411.5
843,1000,0.0,-6.417,4,,20,0,0,4,0,0.0,257.2,,,0,843000,6418.4
844,1000,0.0,-6.551,4,,30,0,0,4,0,0.0,240.2,,,0,844000,6425.3
845,1000,0.0,-6.545,4,,24,0,0,4,0,0.0,234.4,,,0,845000,6432.1
846,1000,60.0,-8.722,10,,842,0,0,9,84,0.077,449.2,,,0,846000,6439.7
847,1000,230.0,-37.221,18,,904,0,3,16,1596,0.539,905.2,,,0,847000,6446.8
848,1000,0.0,-6.072,4,,21,0,0,5,0,0.0,243.7,,,0,848000,6453.7
849,1000,160.0,-12.961,14,,793,0,2,15,480,0.4955,702.0,,,0,849000,6460.7
850,1000,60.0,-18.408,10,,782,0,0,11,421,0.2273,512.0,,,0,850000,6467.8
851,1000,60.0,-31.108,10,,518,0,0,8,1112,0.3807,589.9,,,0,851000,6492.2
852,1000,100.0,-32.651,11,,687,1,1,14,1216,0.342,529.3,,,0,852000,6499.2
853,1000,120.0,-14.784,13,,855,0,1,12,497,0.331,574.9,,,0,853000,6506.8
854,1000,100.0,-24.704,14,,617,0,0,11,890,0.473,674.4,,,0,854000,6513.8
855,1000,80.0,-29.255,12,,532,0,0,13,949,0.476,636.9,,,0,855000,6520.9
856,1000,90.0,-56.867,13,,811,0,0,11,2168,0.5215,990.5,,,0,856000,6528.1
857,1000,100.0,-37.75,14,,435,0,0,13,1624,0.633,712.9,,,0,857000,6535.4
858,1000,120.0,-48.008,13,,473,0,1,11,1742,0.4943,701.0,,,0,858000,6543.2
859,1000,110.0,-40.396,15,,991,0,0,14,1532,0.499,815.6,,,0,859000,6550.4
860,1000,110.0,-17.887,15,,932,0,0,16,610,0.3845,657.4,,,0,860000,6557.4
861,1000,90.0,-27.704,10,,292,0,1,10,940,0.3458,502.5,,,0,861000,6564.5
862,1000,100.0,-36.481,14,,983,0,0,13,1461,0.6292,780.2,,,0,862000,6572.4
863,1000,60.0,-29.721,10,,274,0,0,11,987,0.378,677.8,,,0,863000,6579.5
864,1000,60.0,-15.161,10,,166,0,0,9,244,0.1983,514.5,,,0,864000,6586.3
865,1000,110.0,-9.792,12,,535,0,1,14,165,0.4185,476.6,,,0,865000,6593.3
866,1000,0.0,-6.831,4,,22,0,0,4,0,0.0,237.8,,,0,866000,6600.2
867,1000,210.0,-9.534,19,,963,0,2,20,500,0.3187,673.9,,,0,867000,6607.7
868,1000,0.0,-6.554,4,,28,0,0,4,0,0.0,230.8,,,0,868000,6614.5
