episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
87,1000,539.5,60.087,40,,958,0,6,47,1100,0.6058,904.4,0.2855,23,step_limit,0,87000,1907.0
88,1000,539.35,57.731,37,,895,0,7,106,1384,0.5425,824.2,0.3612,52,step_limit,0,88000,1929.7
89,1000,409.15,11.021,33,,978,0,4,33,1934,0.6268,833.5,0.5105,134,step_limit,0,89000,1950.7
90,1000,619.75,74.349,45,,961,0,7,113,1078,0.5958,885.2,0.2864,32,step_limit,0,90000,1972.6
91,1000,509.35,39.011,37,,998,0,6,32,1356,0.664,808.5,0.3606,19,step_limit,0,91000,1993.4
92,1000,439.15,23.576,33,,866,0,5,75,1857,0.5965,864.8,0.4941,129,step_limit,0,92000,2015.1
93,1000,629.8,53.118,46,,990,0,7,63,1192,0.6182,886.5,0.3275,21,step_limit,0,93000,2037.7
94,1000,348.85,78.585,27,,934,0,4,211,1513,0.5265,691.3,0.3832,30,step_limit,0,94000,2059.3
95,1000,479.35,89.847,37,,976,0,5,108,857,0.5923,821.4,0.2128,20,step_limit,0,95000,2082.1
96,1000,489.4,54.284,38,,1000,0,5,88,1366,0.596,894.8,0.3577,35,step_limit,0,96000,2105.2
97,1000,429.1,57.351,32,,896,0,5,73,1305,0.5807,804.1,0.3255,21,step_limit,0,97000,2127.4
98,1000,429.25,91.051,35,,917,0,4,160,1039,0.502,843.7,0.2716,55,step_limit,0,98000,2150.4
99,1000,429.25,89.09,35,,951,0,4,170,1091,0.506,872.9,0.286,21,step_limit,0,99000,2173.6
100,1000,419.05,47.049,31,,837,0,5,75,1500,0.5663,727.5,0.3858,112,step_limit,0,100000,2193.5
101,1000,389.05,36.969,31,,993,0,4,91,1708,0.536,724.8,0.452,188,step_limit,0,101000,2228.7
102,1000,519.4,63.937,38,,893,0,6,83,1195,0.5817,902.8,0.3064,23,step_limit,0,102000,2251.1
103,1000,469.3,51.189,36,,938,0,5,84,1416,0.638,875.2,0.3692,37,step_limit,0,103000,2273.9
104,1000,509.35,111.333,37,,997,0,6,201,851,0.53,826.8,0.2075,18,step_limit,0,104000,2295.5
105,1000,419.05,75.449,31,,991,0,5,196,1456,0.5633,857.9,0.3777,60,step_limit,0,105000,2318.6
106,1000,389.05,54.063,31,,945,0,4,77,1354,0.6038,765.5,0.347,19,step_limit,0,106000,2342.3
107,1000,419.05,86.692,31,,940,0,5,163,1118,0.544,733.3,0.2831,11,step_limit,0,107000,2364.0
108,1000,358.9,76.71,28,,953,0,4,172,1342,0.4993,752.1,0.3467,36,step_limit,0,108000,2386.8
109,1000,519.4,82.704,38,,993,0,6,147,1051,0.545,901.5,0.274,28,step_limit,0,109000,2409.4
110,1000,368.95,137.483,29,,882,0,4,382,1143,0.4595,764.2,0.2859,34,step_limit,0,110000,2432.6
111,1000,519.4,58.361,38,,868,0,6,82,1264,0.5333,858.4,0.3382,50,step_limit,0,111000,2454.2
112,1000,-32.45,726.902,1,,60,3,0,2764,0,0.0,190.7,0.0,0,step_limit,0,112000,2480.4
113,1000,368.95,74.24,29,,938,0,4,195,1502,0.5547,721.6,0.3864,32,step_limit,0,113000,2503.1
114,1000,-32.45,794.243,1,,12,3,0,3061,0,0.0,172.8,0.0,0,step_limit,0,114000,2528.8
115,1000,198.4,541.422,18,,992,0,2,1987,218,0.128,602.3,0.0519,10,step_limit,0,115000,2554.2
116,1000,-32.45,717.148,1,,12,3,0,2685,0,0.0,171.7,0.0,0,step_limit,0,116000,2581.2
117,1000,288.7,398.951,24,,985,0,3,1373,432,0.2908,594.0,0.1054,16,step_limit,0,117000,2603.7
118,1000,469.3,118.315,36,,957,0,5,230,723,0.495,780.8,0.1923,12,step_limit,0,118000,2626.2
119,1000,369.1,233.295,32,,980,0,3,706,713,0.3952,897.5,0.1718,11,step_limit,0,119000,2647.9
120,1000,348.85,115.283,27,,773,0,4,371,1452,0.4785,720.0,0.3727,101,step_limit,0,120000,2669.7
121,1000,469.3,56.734,36,,992,0,5,64,1216,0.6188,808.8,0.3184,57,step_limit,0,121000,2692.8
122,1000,449.2,134.935,34,,875,0,5,278,741,0.4793,764.9,0.1802,16,step_limit,0,122000,2717.4
123,1000,368.95,122.364,29,,994,0,4,309,1093,0.511,750.0,0.2802,24,step_limit,0,123000,2740.9
124,1000,489.25,87.132,35,,979,0,6,143,1035,0.539,839.1,0.265,23,step_limit,0,124000,2765.4
125,1000,489.4,79.986,38,,987,0,5,135,1117,0.5222,897.9,0.2762,18,step_limit,0,125000,2789.6
126,1000,429.25,92.045,35,,972,0,4,120,874,0.5172,854.0,0.2153,20,step_limit,0,126000,2812.6
127,1000,399.1,84.686,32,,989,0,4,141,1092,0.5225,743.1,0.2731,38,step_limit,0,127000,2836.7
128,1000,348.85,26.464,27,,976,0,4,66,1834,0.539,853.3,0.473,43,step_limit,0,128000,2859.0
129,1000,348.85,83.916,27,,979,0,4,194,1336,0.5068,815.2,0.3416,35,step_limit,0,129000,2881.9
130,1000,298.75,174.506,25,,775,0,3,453,798,0.3777,709.8,0.1876,22,step_limit,0,130000,2904.8
131,1000,439.15,77.487,33,,963,0,5,106,1077,0.5038,770.6,0.2726,34,step_limit,0,131000,2928.4
132,1000,399.1,138.909,32,,962,0,4,338,938,0.442,749.0,0.2325,12,step_limit,0,132000,2951.7
133,1000,358.9,117.926,28,,856,0,4,261,990,0.4622,721.2,0.2518,38,step_limit,0,133000,2975.6
134,1000,268.75,179.275,25,,909,0,2,476,775,0.413,626.1,0.1889,16,step_limit,0,134000,2998.9
135,1000,389.05,117.849,31,,863,0,4,239,903,0.4698,774.2,0.2214,35,step_limit,0,135000,3021.3
136,1000,328.9,103.807,28,,967,0,3,283,1357,0.4652,742.9,0.3382,19,step_limit,0,136000,3044.4
137,1000,278.65,147.1,23,,825,0,3,382,1027,0.392,688.4,0.2472,33,step_limit,0,137000,3067.4
138,1000,328.9,166.705,28,,958,0,3,462,915,0.4045,764.8,0.2356,27,step_limit,0,138000,3089.8
139,1000,429.1,106.442,32,,812,0,5,241,1132,0.55,763.7,0.2896,38,step_limit,0,139000,3113.4
140,1000,388.9,104.89,28,,921,0,5,185,913,0.498,745.4,0.2302,20,step_limit,0,140000,3136.7
141,1000,409.15,119.839,33,,897,0,4,230,824,0.5238,884.3,0.2075,19,step_limit,0,141000,3160.1
142,1000,389.05,144.361,31,,914,0,4,307,736,0.4923,749.3,0.178,13,step_limit,0,142000,3182.5
143,1000,318.85,91.757,27,,975,0,3,147,1022,0.5205,689.0,0.2547,33,step_limit,0,143000,3205.4
144,1000,439.15,91.286,33,,958,0,5,160,1039,0.5268,829.4,0.262,25,step_limit,0,144000,3227.9
145,1000,288.7,144.713,24,,817,0,3,380,1077,0.4125,749.6,0.2683,49,step_limit,0,145000,3250.0
146,1000,308.8,139.473,26,,950,0,3,269,670,0.3857,703.5,0.1729,24,step_limit,0,146000,3273.2
147,1000,308.8,166.886,26,,861,0,3,471,1035,0.3835,778.9,0.2592,41,step_limit,0,147000,3297.0
148,1000,348.85,131.57,27,,866,0,4,302,928,0.5008,718.4,0.2302,44,step_limit,0,148000,3319.2
149,1000,358.9,125.745,28,,935,0,4,311,1070,0.4863,726.3,0.2716,33,step_limit,0,149000,3341.7
150,1000,278.65,109.628,23,,948,0,3,238,1054,0.4303,631.6,0.2696,17,step_limit,0,150000,3363.8
151,1000,409.0,169.395,30,,698,0,5,472,894,0.4535,742.9,0.2262,32,step_limit,0,151000,3401.7
152,1000,288.7,127.322,24,,915,0,3,328,1128,0.4363,707.2,0.2849,19,step_limit,0,152000,3425.7
153,1000,358.9,109.663,28,,977,0,4,209,965,0.5022,718.5,0.2341,21,step_limit,0,153000,3448.5
154,1000,338.8,168.364,26,,955,0,4,398,643,0.4195,694.3,0.1493,13,step_limit,0,154000,3472.0
155,1000,379.0,166.364,30,,957,0,4,386,626,0.3865,754.7,0.1572,33,step_limit,0,155000,3496.1
156,1000,429.25,139.747,35,,940,0,4,245,477,0.4895,808.5,0.1154,12,step_limit,0,156000,3518.2
157,1000,318.85,144.439,27,,978,0,3,291,666,0.4535,714.6,0.1658,17,step_limit,0,157000,3541.6
158,1000,358.9,153.395,28,,920,0,4,382,895,0.4405,729.1,0.2246,14,step_limit,0,158000,3564.7
159,1000,379.0,132.658,30,,933,0,4,317,928,0.474,890.0,0.2311,11,step_limit,0,159000,3586.7
160,1000,318.85,156.172,27,,962,0,3,341,616,0.3902,666.8,0.1529,12,step_limit,0,160000,3610.3
161,1000,298.75,183.573,25,,850,0,3,443,590,0.3448,708.4,0.1436,10,step_limit,0,161000,3634.2
162,1000,328.75,172.565,25,,995,0,4,408,630,0.3738,665.2,0.153,20,step_limit,0,162000,3657.8
163,1000,388.9,154.412,28,,870,0,5,350,724,0.4175,711.4,0.1793,57,step_limit,0,163000,3680.3
164,1000,379.0,124.587,30,,943,0,4,295,978,0.4567,742.6,0.2434,33,step_limit,0,164000,3703.5
165,1000,419.05,116.706,31,,896,0,5,257,1035,0.5132,734.9,0.2593,21,step_limit,0,165000,3727.4
166,1000,278.65,170.209,23,,954,0,3,467,914,0.3443,613.6,0.2317,14,step_limit,0,166000,3749.7
167,1000,328.75,139.244,25,,683,0,4,270,680,0.3927,695.1,0.1677,21,step_limit,0,167000,3771.7
168,1000,298.75,166.139,25,,954,0,3,400,695,0.4098,698.1,0.1765,36,step_limit,0,168000,3792.3
169,1000,398.95,130.59,29,,874,0,5,248,676,0.4425,756.0,0.1652,10,step_limit,0,169000,3811.4
170,1000,298.75,147.085,25,,860,0,3,366,903,0.3862,736.3,0.2287,40,step_limit,0,170000,3832.0
171,1000,288.7,184.123,24,,993,0,3,453,605,0.32,655.0,0.1482,18,step_limit,0,171000,3851.8
172,1000,378.85,139.506,27,,895,0,5,327,925,0.4042,712.5,0.2292,25,step_limit,0,172000,3872.1
173,1000,388.9,137.388,28,,893,0,5,298,773,0.4263,679.5,0.1966,29,step_limit,0,173000,3894.2
174,1000,358.9,189.576,28,,816,0,4,478,593,0.3765,712.1,0.1454,11,step_limit,0,174000,3913.8
175,1000,328.9,154.106,28,,939,0,3,393,820,0.4,778.7,0.2059,36,step_limit,0,175000,3934.3
176,1000,338.8,95.894,26,,811,0,4,175,1091,0.4617,707.9,0.2674,34,step_limit,0,176000,3954.2
177,1000,439.15,111.887,33,,927,0,5,208,819,0.494,802.1,0.2044,43,step_limit,0,177000,3973.9
178,1000,439.15,130.003,33,,949,0,5,244,761,0.4175,770.0,0.1787,34,step_limit,0,178000,3994.1
179,1000,439.15,203.824,33,,998,0,5,540,512,0.3967,781.6,0.1303,14,step_limit,0,179000,4013.5
180,1000,348.85,173.781,27,,798,0,4,441,705,0.4178,719.9,0.1748,41,step_limit,0,180000,4033.7
181,1000,349.0,134.27,30,,964,0,3,293,892,0.4235,763.3,0.2175,38,step_limit,0,181000,4052.8
182,1000,308.8,138.746,26,,977,0,3,265,654,0.4432,669.9,0.1622,10,step_limit,0,182000,4074.2
183,1000,389.05,129.607,31,,889,0,4,220,590,0.48,738.2,0.1523,17,step_limit,0,183000,4094.2
184,1000,409.0,126.352,30,,976,0,5,260,797,0.4825,759.0,0.2015,17,step_limit,0,184000,4114.8
185,1000,288.7,81.272,24,,944,0,3,194,1384,0.4173,713.4,0.3573,62,step_limit,0,185000,4134.5
186,1000,409.0,139.175,30,,986,0,5,314,792,0.4002,771.5,0.198,50,step_limit,0,186000,4154.9
187,1000,268.75,165.224,25,,962,0,2,376,603,0.3802,697.1,0.1477,14,step_limit,0,187000,4175.3
188,1000,379.0,114.919,30,,988,0,4,228,968,0.4225,808.2,0.2349,15,step_limit,0,188000,4195.5
189,1000,338.8,155.893,26,,860,0,4,340,644,0.355,698.1,0.1615,10,step_limit,0,189000,4215.8
190,1000,388.9,67.775,28,,932,0,5,96,1197,0.5165,787.5,0.3068,24,step_limit,0,190000,4235.5
191,1000,318.7,199.618,24,,827,0,4,578,823,0.376,627.2,0.2018,55,step_limit,0,191000,4256.6
192,1000,368.95,162.549,29,,960,0,4,379,632,0.3545,695.8,0.1606,35,step_limit,0,192000,4278.0
193,1000,228.55,206.944,21,,883,0,2,552,624,0.3073,745.0,0.157,23,step_limit,0,193000,4298.3
194,1000,379.0,118.653,30,,941,0,4,278,1063,0.485,723.4,0.2623,39,step_limit,0,194000,4320.1
195,1000,368.95,119.627,29,,973,0,4,288,1054,0.3987,744.5,0.272,14,step_limit,0,195000,4339.9
196,1000,439.3,109.979,36,,997,0,4,180,779,0.4562,748.0,0.2011,23,step_limit,0,196000,4361.0
197,1000,409.0,115.818,30,,806,0,5,202,793,0.4348,769.8,0.1997,18,step_limit,0,197000,4382.4
198,1000,379.0,200.366,30,,865,0,4,520,524,0.4042,704.2,0.1223,15,step_limit,0,198000,4402.5
199,1000,328.9,138.297,28,,979,0,3,322,836,0.3922,758.6,0.2161,50,step_limit,0,199000,4423.2
200,1000,318.7,141.892,24,,964,0,4,370,1067,0.4205,639.1,0.2665,53,step_limit,0,200000,4442.6
201,1000,288.85,151.409,27,,981,0,2,379,889,0.415,733.0,0.2167,25,step_limit,0,201000,4485.0
202,1000,419.05,118.234,31,,938,0,5,237,877,0.4783,736.9,0.2245,13,step_limit,0,202000,4506.1
203,1000,238.6,101.402,22,,854,0,2,225,1144,0.3695,601.9,0.2938,59,step_limit,0,203000,4526.5
204,1000,389.05,136.529,31,,993,0,4,318,900,0.443,786.8,0.2295,18,step_limit,0,204000,4547.8
205,1000,379.0,127.598,30,,962,0,4,227,659,0.4355,749.4,0.1632,11,step_limit,0,205000,4568.8
206,1000,328.75,93.514,25,,957,0,4,117,899,0.4853,681.4,0.2206,38,step_limit,0,206000,4589.9
207,1000,338.8,128.28,26,,918,0,4,309,1041,0.4088,695.7,0.252,21,step_limit,0,207000,4610.4
208,1000,389.05,152.089,31,,996,0,4,330,643,0.4485,741.4,0.1664,16,step_limit,0,208000,4630.6
209,1000,389.05,122.145,31,,917,0,4,242,840,0.4863,706.0,0.2143,18,step_limit,0,209000,4651.0
210,1000,368.8,111.705,26,,866,0,5,238,1025,0.3912,704.0,0.2657,42,step_limit,0,210000,4672.4
211,1000,288.7,231.642,24,,1000,0,3,709,726,0.288,714.2,0.1813,47,step_limit,0,211000,4692.9
212,1000,328.9,166.842,28,,989,0,3,415,778,0.3593,687.0,0.1929,15,step_limit,0,212000,4714.3
213,1000,389.05,121.376,31,,952,0,4,239,831,0.5242,776.7,0.2131,16,step_limit,0,213000,4735.5
214,1000,248.65,94.707,23,,769,0,2,206,1222,0.457,655.5,0.2994,17,step_limit,0,214000,4757.1
215,1000,338.8,130.201,26,,994,0,4,260,796,0.4552,766.8,0.19,14,step_limit,0,215000,4777.4
216,1000,338.8,98.71,26,,983,0,4,263,1391,0.4938,778.4,0.3478,56,step_limit,0,216000,4798.2
217,1000,429.1,126.319,32,,738,0,5,276,910,0.5038,762.0,0.2302,22,step_limit,0,217000,4817.8
218,1000,409.0,145.164,30,,989,0,5,328,767,0.4492,763.8,0.1887,11,step_limit,0,218000,4838.6
219,1000,399.1,166.866,32,,969,0,4,441,844,0.442,861.7,0.2083,45,step_limit,0,219000,4860.7
220,1000,399.1,139.636,32,,988,0,4,292,754,0.4335,820.7,0.1827,14,step_limit,0,220000,4882.2
221,1000,308.8,156.992,26,,956,0,3,345,677,0.3795,720.8,0.1737,15,step_limit,0,221000,4904.6
222,1000,288.7,112.538,24,,822,0,3,352,1495,0.4605,863.0,0.372,48,step_limit,0,222000,4925.5
223,1000,349.0,147.049,30,,902,0,3,383,998,0.4625,822.8,0.2505,45,step_limit,0,223000,4945.5
224,1000,398.95,179.689,29,,919,0,5,438,599,0.3658,731.9,0.1534,20,step_limit,0,224000,4967.2
225,1000,409.0,142.548,30,,973,0,5,262,514,0.3992,765.1,0.1246,8,step_limit,0,225000,4988.5
226,1000,328.9,57.168,28,,991,0,3,160,1656,0.491,799.7,0.4255,110,step_limit,0,226000,5007.7
227,1000,409.0,154.498,30,,971,0,5,337,647,0.414,702.1,0.1528,11,step_limit,0,227000,5029.0
228,1000,338.8,88.372,26,,917,0,4,168,1154,0.4703,714.6,0.2919,64,step_limit,0,228000,5048.3
