episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,comm_loss,env_steps,wall_sec
583,1000,420.0,5.92,31,,857,0,5,15,388,0.573,808.0,,,0,583000,8342.8
584,1000,280.0,-1.7,26,,954,0,2,16,623,0.6677,851.8,,,0,584000,8356.1
585,1000,370.0,7.359,29,,904,0,4,16,320,0.5933,784.0,,,0,585000,8367.9
586,1000,370.0,1.459,29,,867,0,4,12,661,0.6178,836.8,,,0,586000,8379.6
587,1000,390.0,2.489,31,,935,0,4,14,509,0.6665,861.7,,,0,587000,8392.3
588,1000,330.0,6.327,28,,975,0,3,12,405,0.6292,847.6,,,0,588000,8405.0
589,1000,400.0,6.948,32,,992,0,4,17,445,0.643,886.4,,,0,589000,8417.6
590,1000,370.0,8.195,32,,890,0,3,12,404,0.6382,847.7,,,0,590000,8430.6
591,1000,310.0,5.712,26,,944,0,3,8,359,0.661,839.9,,,0,591000,8443.0
592,1000,340.0,8.858,29,,956,0,3,8,309,0.5857,739.1,,,0,592000,8456.8
593,1000,390.0,2.018,34,,961,0,3,16,594,0.6072,857.3,,,0,593000,8469.1
594,1000,340.0,7.551,29,,820,0,3,16,375,0.599,965.8,,,0,594000,8480.9
595,1000,330.0,-4.394,28,,907,0,3,12,658,0.6743,968.6,,,0,595000,8494.3
596,1000,280.0,-2.249,26,,959,0,2,11,610,0.6125,959.6,,,0,596000,8506.4
597,1000,350.0,9.215,30,,965,0,3,12,443,0.6655,886.1,,,0,597000,8518.4
598,1000,340.0,-3.982,29,,904,0,3,12,717,0.6667,918.6,,,0,598000,8531.7
599,1000,350.0,-0.176,30,,992,0,3,14,738,0.638,947.6,,,0,599000,8542.3
600,1000,360.0,2.559,28,,810,0,4,14,644,0.6458,737.0,,,0,600000,8553.1
601,1000,330.0,2.588,28,,979,0,3,13,435,0.6697,826.3,,,0,601000,8600.0
602,1000,330.0,-1.658,28,,899,0,3,10,689,0.677,986.6,,,0,602000,8611.5
603,1000,440.0,9.122,33,,921,0,5,15,504,0.655,965.1,,,0,603000,8623.9
604,1000,380.0,6.171,30,,992,0,4,13,330,0.6675,753.5,,,0,604000,8637.8
605,1000,370.0,-2.056,29,,945,0,4,13,667,0.6302,774.2,,,0,605000,8650.1
606,1000,300.0,3.214,28,,995,0,2,11,446,0.6697,938.2,,,0,606000,8664.5
607,1000,280.0,0.998,26,,998,0,2,9,453,0.6597,865.9,,,0,607000,8676.4
608,1000,340.0,1.211,29,,940,0,3,18,478,0.6028,810.5,,,0,608000,8688.6
609,1000,350.0,7.826,30,,952,0,3,16,482,0.629,913.6,,,0,609000,8702.0
610,1000,390.0,8.437,31,,982,0,4,13,530,0.6448,926.4,,,0,610000,8713.8
611,1000,270.0,2.125,25,,949,0,2,14,567,0.6695,777.2,,,0,611000,8725.9
612,1000,320.0,-13.41,27,,991,0,3,7,918,0.6695,1028.2,,,0,612000,8740.3
613,1000,250.0,1.986,23,,911,0,2,11,368,0.636,713.5,,,0,613000,8752.3
614,1000,290.0,4.097,27,,906,0,2,7,363,0.6435,769.6,,,0,614000,8765.7
615,1000,390.0,7.749,28,,853,0,5,15,419,0.624,781.6,,,0,615000,8777.3
616,1000,340.0,7.177,26,,977,0,4,17,255,0.612,817.0,,,0,616000,8789.0
617,1000,370.0,3.242,29,,805,0,4,17,672,0.6262,966.0,,,0,617000,8802.0
618,1000,380.0,-5.245,30,,923,0,4,16,759,0.6042,904.9,,,0,618000,8813.6
619,1000,410.0,8.671,30,,914,0,5,18,493,0.5988,768.8,,,0,619000,8825.5
620,1000,400.0,-0.409,32,,973,0,4,22,628,0.6052,850.9,,,0,620000,8838.8
621,1000,400.0,11.205,29,,942,0,5,13,344,0.5992,775.8,,,0,621000,8850.3
622,1000,330.0,5.03,28,,861,0,3,13,447,0.6348,746.3,,,0,622000,8863.4
623,1000,370.0,-2.201,29,,896,0,4,13,616,0.6545,810.9,,,0,623000,8875.1
624,1000,380.0,6.978,30,,817,0,4,17,525,0.6222,832.8,,,0,624000,8886.8
625,1000,390.0,13.8,31,,994,0,4,17,454,0.5657,948.5,,,0,625000,8899.6
626,1000,340.0,10.399,29,,977,0,3,24,459,0.6362,802.8,,,0,626000,8911.3
627,1000,380.0,4.614,33,,979,0,3,8,469,0.6643,836.8,,,0,627000,8923.6
628,1000,330.0,0.624,28,,942,0,3,12,553,0.6573,943.4,,,0,628000,8936.5
629,1000,340.0,7.415,29,,928,0,3,15,442,0.5747,777.1,,,0,629000,8948.1
630,1000,360.0,10.729,31,,877,0,3,58,664,0.5972,827.2,,,0,630000,8960.1
631,1000,390.0,7.44,31,,893,0,4,11,415,0.643,784.2,,,0,631000,8973.7
632,1000,310.0,9.086,26,,920,0,3,15,380,0.6328,730.5,,,0,632000,8985.5
633,1000,270.0,3.064,25,,996,0,2,10,565,0.6165,975.5,,,0,633000,8997.1
634,1000,350.0,3.681,27,,826,0,4,17,527,0.6508,847.4,,,0,634000,9009.7
635,1000,350.0,6.064,27,,934,0,4,10,257,0.644,753.6,,,0,635000,9021.2
636,1000,300.0,7.545,25,,991,0,3,11,281,0.618,758.3,,,0,636000,9034.6
637,1000,330.0,0.449,28,,959,0,3,11,543,0.6422,989.3,,,0,637000,9046.6
638,1000,370.0,9.832,32,,988,0,3,16,355,0.6452,908.6,,,0,638000,9058.4
639,1000,410.0,8.871,30,,840,0,5,16,444,0.6328,790.9,,,0,639000,9071.4
640,1000,400.0,11.03,29,,896,0,5,17,401,0.6112,809.5,,,0,640000,9083.6
641,1000,370.0,7.448,29,,982,0,4,13,310,0.6425,860.7,,,0,641000,9095.8
642,1000,400.0,1.466,29,,986,0,5,14,451,0.6442,814.1,,,0,642000,9109.4
643,1000,420.0,12.87,34,,857,0,4,15,314,0.6328,773.8,,,0,643000,9121.3
644,1000,370.0,11.278,32,,995,0,3,21,408,0.6535,802.6,,,0,644000,9134.3
645,1000,460.0,12.954,32,,919,0,6,19,236,0.5978,715.9,,,0,645000,9146.0
646,1000,360.0,3.206,31,,975,0,3,20,612,0.6345,807.6,,,0,646000,9157.9
647,1000,350.0,6.5,27,,817,0,4,15,437,0.6418,879.4,,,0,647000,9171.0
648,1000,340.0,-1.208,29,,910,0,3,20,691,0.652,809.1,,,0,648000,9182.0
649,1000,400.0,2.43,32,,998,0,4,16,545,0.6697,774.7,,,0,649000,9193.0
650,1000,320.0,-0.413,27,,700,0,3,12,557,0.6595,770.9,,,0,650000,9205.8
651,1000,360.0,4.198,28,,973,0,4,15,593,0.6448,816.2,,,0,651000,9249.1
652,1000,390.0,6.485,31,,939,0,4,19,484,0.633,816.2,,,0,652000,9261.9
653,1000,260.0,-7.525,24,,978,0,2,12,768,0.6375,855.5,,,0,653000,9276.6
654,1000,400.0,9.718,29,,903,0,5,14,368,0.5783,826.7,,,0,654000,9288.4
655,1000,430.0,2.681,32,,972,0,5,20,644,0.6518,1008.5,,,0,655000,9300.7
656,1000,340.0,8.396,29,,936,0,3,20,490,0.6195,723.9,,,0,656000,9314.4
657,1000,350.0,2.493,27,,935,0,4,10,380,0.672,757.3,,,0,657000,9326.1
658,1000,340.0,0.842,29,,986,0,3,11,453,0.6667,818.9,,,0,658000,9339.7
659,1000,370.0,0.929,29,,885,0,4,14,519,0.554,789.3,,,0,659000,9350.9
660,1000,290.0,-2.94,27,,772,0,2,13,702,0.6747,825.2,,,0,660000,9363.0
661,1000,340.0,7.371,29,,999,0,3,31,575,0.6002,769.9,,,0,661000,9376.0
662,1000,340.0,8.137,26,,998,0,4,16,401,0.6408,718.4,,,0,662000,9387.5
663,1000,380.0,7.862,27,,866,0,5,17,412,0.624,776.8,,,0,663000,9399.2
664,1000,350.0,10.354,30,,919,0,3,16,235,0.6272,811.0,,,0,664000,9412.2
665,1000,370.0,-0.038,29,,961,0,4,9,503,0.6558,811.5,,,0,665000,9423.8
666,1000,350.0,7.009,30,,940,0,3,12,286,0.6128,719.7,,,0,666000,9435.8
667,1000,360.0,3.906,31,,982,0,3,18,437,0.6212,812.6,,,0,667000,9447.8
668,1000,450.0,16.374,34,,979,0,5,17,309,0.6152,876.6,,,0,668000,9461.8
669,1000,360.0,13.841,28,,832,0,4,26,205,0.616,895.8,,,0,669000,9473.5
670,1000,350.0,6.794,27,,995,0,4,15,360,0.5765,784.8,,,0,670000,9485.1
671,1000,270.0,-0.926,22,,858,0,3,10,606,0.6525,953.7,,,0,671000,9498.1
672,1000,340.0,0.103,26,,955,0,4,12,503,0.5745,763.8,,,0,672000,9510.7
673,1000,390.0,9.149,31,,940,0,4,17,373,0.6125,764.6,,,0,673000,9524.2
674,1000,360.0,5.051,28,,567,0,4,11,314,0.6442,750.8,,,0,674000,9536.5
675,1000,350.0,3.053,30,,968,0,3,14,620,0.6545,819.1,,,0,675000,9549.4
676,1000,370.0,6.211,29,,988,0,4,13,401,0.596,818.9,,,0,676000,9563.2
677,1000,350.0,-0.631,27,,994,0,4,11,633,0.6408,809.3,,,0,677000,9575.6
678,1000,370.0,-3.285,29,,877,0,4,16,624,0.631,755.1,,,0,678000,9589.0
679,1000,360.0,10.006,31,,941,0,3,17,355,0.6278,764.9,,,0,679000,9601.0
680,1000,330.0,0.52,28,,950,0,3,13,410,0.6335,790.4,,,0,680000,9612.5
681,1000,340.0,5.86,29,,981,0,3,12,375,0.5887,840.7,,,0,681000,9625.4
682,1000,300.0,-8.488,28,,685,0,2,12,821,0.659,898.2,,,0,682000,9637.4
683,1000,390.0,8.032,31,,931,0,4,20,379,0.5978,855.0,,,0,683000,9649.2
684,1000,340.0,1.762,29,,822,0,3,13,441,0.6218,842.1,,,0,684000,9662.4
685,1000,350.0,1.8,30,,925,0,3,16,516,0.627,827.1,,,0,685000,9673.9
686,1000,380.0,3.987,30,,995,0,4,21,565,0.655,849.2,,,0,686000,9685.9
687,1000,370.0,8.919,29,,803,0,4,14,449,0.5843,886.3,,,0,687000,9698.8
688,1000,380.0,6.302,30,,918,0,4,10,615,0.6512,870.6,,,0,688000,9710.5
689,1000,310.0,1.499,29,,988,0,2,12,514,0.5985,849.4,,,0,689000,9722.2
690,1000,330.0,-1.873,28,,882,0,3,13,588,0.6265,950.3,,,0,690000,9734.8
691,1000,310.0,10.768,26,,989,0,3,17,391,0.5863,765.3,,,0,691000,9746.4
692,1000,300.0,5.61,28,,835,0,2,14,534,0.5903,870.8,,,0,692000,9759.3
693,1000,350.0,11.345,27,,998,0,4,18,354,0.6385,778.8,,,0,693000,9771.0
694,1000,350.0,1.065,27,,986,0,4,10,479,0.5925,770.0,,,0,694000,9782.8
695,1000,240.0,6.899,22,,934,0,2,24,326,0.6292,741.5,,,0,695000,9795.3
696,1000,340.0,11.345,29,,862,0,3,12,411,0.6538,883.6,,,0,696000,9806.6
697,1000,260.0,5.201,24,,987,0,2,24,413,0.6573,673.1,,,0,697000,9818.4
698,1000,370.0,8.026,29,,931,0,4,13,329,0.5965,842.6,,,0,698000,9830.1
699,1000,350.0,15.135,30,,992,0,3,14,291,0.6298,749.5,,,0,699000,9840.6
700,1000,320.0,7.421,27,,915,0,3,12,343,0.6205,700.8,,,0,700000,9851.0
701,1000,340.0,5.785,26,,878,0,4,14,267,0.6142,756.1,,,0,701000,9896.2
702,1000,340.0,8.861,29,,890,0,3,21,279,0.5667,900.4,,,0,702000,9907.8
703,1000,350.0,2.233,27,,955,0,4,15,532,0.6332,898.8,,,0,703000,9919.2
704,1000,380.0,6.587,30,,839,0,4,14,420,0.5863,798.5,,,0,704000,9931.8
705,1000,360.0,-1.933,28,,780,0,4,16,817,0.656,857.5,,,0,705000,9943.6
706,1000,330.0,-1.477,28,,997,0,3,14,645,0.6282,801.4,,,0,706000,9955.0
707,1000,460.0,10.834,32,,858,0,6,15,425,0.5907,919.2,,,0,707000,9967.4
708,1000,310.0,0.735,29,,895,0,2,11,632,0.6515,881.9,,,0,708000,9979.0
709,1000,340.0,4.625,29,,978,0,3,10,455,0.624,753.5,,,0,709000,9991.2
710,1000,390.0,6.645,31,,938,0,4,17,457,0.6132,966.3,,,0,710000,10004.6
711,1000,210.0,2.789,19,,768,0,2,10,593,0.6615,792.0,,,0,711000,10016.0
712,1000,380.0,12.133,30,,880,0,4,20,300,0.6205,732.0,,,0,712000,10029.0
713,1000,380.0,13.484,30,,994,0,4,16,412,0.628,762.0,,,0,713000,10041.1
714,1000,370.0,11.898,29,,988,0,4,19,260,0.6072,858.8,,,0,714000,10052.7
715,1000,340.0,5.792,26,,976,0,4,15,443,0.6382,816.3,,,0,715000,10065.6
716,1000,350.0,4.073,27,,970,0,4,14,474,0.577,772.8,,,0,716000,10077.3
717,1000,380.0,7.841,27,,814,0,5,17,441,0.5563,815.1,,,0,717000,10089.2
718,1000,330.0,15.479,28,,971,0,3,28,437,0.5955,821.2,,,0,718000,10102.0
719,1000,350.0,0.866,30,,965,0,3,12,647,0.6495,859.7,,,0,719000,10113.8
720,1000,300.0,5.292,22,,999,0,4,15,239,0.618,693.2,,,0,720000,10126.2
721,1000,350.0,9.05,30,,997,0,3,41,698,0.6195,866.2,,,0,721000,10139.4
722,1000,340.0,6.525,26,,790,0,4,11,317,0.6322,731.5,,,0,722000,10151.1
723,1000,350.0,3.708,27,,992,0,4,17,458,0.6085,752.3,,,0,723000,10164.9
724,1000,330.0,5.814,25,,738,0,4,15,522,0.5948,757.2,,,0,724000,10177.7
725,1000,420.0,6.484,31,,808,0,5,14,524,0.6128,964.9,,,0,725000,10189.9
726,1000,380.0,7.368,30,,992,0,4,23,376,0.6238,784.8,,,0,726000,10204.2
727,1000,310.0,3.041,26,,957,0,3,13,482,0.596,727.8,,,0,727000,10216.1
728,1000,360.0,6.647,31,,928,0,3,17,547,0.6315,851.2,,,0,728000,10229.3
729,1000,330.0,-3.258,28,,969,0,3,12,533,0.6438,817.9,,,0,729000,10241.4
730,1000,390.0,7.877,31,,895,0,4,30,650,0.6112,795.7,,,0,730000,10253.4
731,1000,310.0,7.07,26,,934,0,3,10,420,0.637,835.6,,,0,731000,10266.4
732,1000,410.0,11.557,30,,893,0,5,18,476,0.6065,835.8,,,0,732000,10278.5
733,1000,390.0,10.063,28,,1000,0,5,16,409,0.5843,720.9,,,0,733000,10290.7
734,1000,400.0,14.362,32,,993,0,4,19,400,0.643,833.4,,,0,734000,10303.8
735,1000,360.0,9.45,31,,977,0,3,19,259,0.612,890.1,,,0,735000,10315.6
736,1000,360.0,11.54,28,,719,0,4,14,329,0.5827,820.7,,,0,736000,10327.4
737,1000,300.0,10.992,28,,823,0,2,14,354,0.6522,776.4,,,0,737000,10340.7
738,1000,360.0,4.492,28,,988,0,4,12,467,0.6115,906.0,,,0,738000,10352.8
739,1000,360.0,0.859,28,,967,0,4,16,670,0.6455,780.2,,,0,739000,10366.3
740,1000,280.0,-6.401,26,,754,0,2,11,649,0.6085,830.9,,,0,740000,10377.9
741,1000,420.0,12.091,31,,877,0,5,21,427,0.613,731.7,,,0,741000,10389.3
742,1000,380.0,7.096,30,,929,0,4,16,479,0.6422,799.0,,,0,742000,10403.4
743,1000,340.0,8.565,29,,993,0,3,15,438,0.6465,895.0,,,0,743000,10415.3
744,1000,370.0,13.293,29,,966,0,4,18,539,0.619,807.1,,,0,744000,10426.8
745,1000,350.0,9.586,30,,945,0,3,14,451,0.625,772.9,,,0,745000,10440.3
746,1000,410.0,4.364,30,,876,0,5,18,474,0.6215,791.4,,,0,746000,10452.0
747,1000,400.0,9.964,29,,961,0,5,13,424,0.6058,763.8,,,0,747000,10463.6
748,1000,390.0,6.62,31,,814,0,4,20,587,0.6238,838.0,,,0,748000,10477.0
749,1000,380.0,17.525,27,,947,0,5,16,325,0.5815,715.3,,,0,749000,10488.3
750,1000,340.0,4.602,29,,912,0,3,12,386,0.657,794.5,,,0,750000,10501.8
751,1000,340.0,6.395,29,,988,0,3,16,429,0.634,847.5,,,0,751000,10545.3
752,1000,290.0,-1.243,24,,889,0,3,14,523,0.6455,756.3,,,0,752000,10558.0
753,1000,380.0,15.339,27,,870,0,5,23,374,0.5292,803.2,,,0,753000,10572.2
754,1000,340.0,11.724,26,,936,0,4,16,335,0.6002,757.8,,,0,754000,10584.0
755,1000,340.0,2.46,26,,894,0,4,13,496,0.596,796.6,,,0,755000,10596.2
756,1000,310.0,10.172,26,,948,0,3,11,374,0.648,814.6,,,0,756000,10609.3
757,1000,250.0,5.358,23,,725,0,2,16,547,0.6548,843.6,,,0,757000,10621.0
758,1000,390.0,6.081,31,,993,0,4,19,556,0.5863,736.7,,,0,758000,10634.6
759,1000,370.0,2.483,29,,977,0,4,14,526,0.6345,778.4,,,0,759000,10646.3
760,1000,370.0,2.721,29,,858,0,4,12,595,0.6158,957.4,,,0,760000,10657.7
761,1000,320.0,5.702,27,,781,0,3,17,556,0.6258,866.3,,,0,761000,10671.1
762,1000,410.0,6.393,30,,976,0,5,18,441,0.5883,771.4,,,0,762000,10684.2
763,1000,380.0,1.521,30,,941,0,4,16,554,0.6382,761.0,,,0,763000,10696.2
764,1000,290.0,1.47,24,,987,0,3,9,367,0.6238,757.5,,,0,764000,10709.5
765,1000,330.0,4.898,28,,961,0,3,14,397,0.6375,803.3,,,0,765000,10721.6
766,1000,370.0,6.958,29,,959,0,4,21,325,0.5887,751.1,,,0,766000,10733.8
767,1000,280.0,-4.79,26,,952,0,2,15,597,0.6475,816.2,,,0,767000,10746.8
768,1000,380.0,8.35,30,,982,0,4,18,540,0.6082,757.4,,,0,768000,10758.4
769,1000,350.0,11.448,30,,851,0,3,20,427,0.6208,817.5,,,0,769000,10771.7
770,1000,440.0,9.137,33,,947,0,5,17,442,0.5777,735.3,,,0,770000,10783.9
771,1000,360.0,5.193,31,,934,0,3,13,427,0.6222,828.6,,,0,771000,10795.9
772,1000,330.0,3.301,28,,997,0,3,12,549,0.644,859.9,,,0,772000,10809.4
773,1000,360.0,3.52,28,,1000,0,4,17,391,0.6138,761.3,,,0,773000,10821.2
774,1000,330.0,-1.094,28,,840,0,3,10,494,0.6152,742.2,,,0,774000,10833.4
775,1000,440.0,10.212,33,,949,0,5,20,424,0.6375,800.4,,,0,775000,10846.4
776,1000,440.0,8.663,33,,891,0,5,15,510,0.5958,796.9,,,0,776000,10857.8
777,1000,360.0,3.969,31,,971,0,3,16,443,0.6348,766.7,,,0,777000,10871.3
778,1000,280.0,-0.858,26,,839,0,2,12,634,0.6032,772.0,,,0,778000,10883.5
779,1000,310.0,-6.266,26,,801,0,3,9,762,0.6162,908.2,,,0,779000,10896.1
780,1000,330.0,5.783,28,,979,0,3,15,411,0.6265,798.6,,,0,780000,10910.1
781,1000,330.0,1.037,28,,794,0,3,14,576,0.5965,787.9,,,0,781000,10923.0
782,1000,410.0,8.765,30,,962,0,5,15,389,0.6385,812.0,,,0,782000,10935.6
783,1000,350.0,4.757,30,,830,0,3,17,549,0.636,872.4,,,0,783000,10948.6
784,1000,320.0,-1.204,24,,965,0,4,17,692,0.6062,807.2,,,0,784000,10960.4
785,1000,400.0,6.548,29,,665,0,5,13,332,0.6208,803.9,,,0,785000,10973.0
786,1000,310.0,-4.814,26,,895,0,3,14,600,0.623,808.2,,,0,786000,10984.5
787,1000,350.0,5.717,27,,993,0,4,10,390,0.6032,785.7,,,0,787000,10996.6
788,1000,360.0,3.224,31,,976,0,3,14,568,0.6605,902.3,,,0,788000,11009.3
789,1000,350.0,1.469,30,,999,0,3,14,592,0.6613,835.1,,,0,789000,11020.9
790,1000,330.0,-0.023,28,,934,0,3,8,698,0.6435,792.6,,,0,790000,11032.8
791,1000,400.0,5.868,29,,982,0,5,14,531,0.602,858.5,,,0,791000,11045.7
792,1000,310.0,-0.731,26,,690,0,3,8,542,0.6522,794.6,,,0,792000,11057.1
793,1000,270.0,4.933,25,,887,0,2,9,470,0.6362,806.8,,,0,793000,11068.6
794,1000,410.0,9.58,33,,913,0,4,21,465,0.6538,885.6,,,0,794000,11082.4
795,1000,310.0,9.703,26,,955,0,3,14,397,0.5867,723.4,,,0,795000,11094.4
796,1000,360.0,4.655,28,,963,0,4,15,592,0.6302,798.0,,,0,796000,11108.5
797,1000,330.0,0.25,28,,970,0,3,12,574,0.6262,829.7,,,0,797000,11120.1
798,1000,300.0,5.996,25,,891,0,3,12,381,0.6102,817.4,,,0,798000,11131.7
799,1000,390.0,6.03,31,,984,0,4,13,376,0.6045,980.5,,,0,799000,11144.5
800,1000,400.0,11.273,29,,993,0,5,12,353,0.611,757.1,,,0,800000,11155.3
