episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
139,3,63,1000,744.819,59,,10,0.3567,653.9,0.269,44,step_limit,0.1507,6714.0
140,4,64,829,776.34,64,829,10,0.5452,846.1,0.3038,17,complete,0.2417,6747.8
141,3,48,984,615.174,48,984,9,0.4516,716.2,0.3221,54,complete,0.2621,6792.3
142,4,69,975,851.394,69,975,12,0.4621,762.3,0.2695,47,complete,0.2008,6839.8
143,3,58,1000,664.988,55,,9,0.421,704.2,0.2719,74,step_limit,0.2282,6891.5
144,4,55,944,666.211,55,944,9,0.6046,925.0,0.2635,30,complete,0.25,6939.7
145,3,39,959,444.061,39,959,6,0.5645,787.3,0.3544,93,complete,0.2589,6988.4
146,3,60,873,776.18,60,873,10,0.4028,591.8,0.1676,44,complete,0.1442,7028.9
147,3,44,674,558.612,44,674,7,0.3892,648.2,0.1771,27,complete,0.1765,7061.0
148,4,50,1000,492.56,47,,7,0.5158,863.4,0.3953,24,step_limit,0.25,7106.6
149,3,36,666,445.562,36,666,6,0.4369,665.0,0.2483,91,complete,0.1918,7139.2
150,4,78,1000,869.744,71,,12,0.535,876.0,0.2941,31,step_limit,0.2558,7187.8
151,3,64,1000,768.636,59,,11,0.3247,545.3,0.2886,46,step_limit,0.1609,7819.4
152,4,21,265,251.476,21,265,3,0.3792,655.1,0.1274,9,complete,0.1513,7833.9
153,4,76,1000,888.889,72,,12,0.548,823.2,0.2961,57,step_limit,0.2369,7889.7
154,3,40,813,468.79,40,813,6,0.4953,729.6,0.316,56,complete,0.2273,7936.2
155,3,64,1000,687.738,55,,10,0.4147,590.6,0.3188,64,step_limit,0.211,7989.8
156,4,50,1000,535.512,47,,8,0.6208,929.5,0.4026,53,step_limit,0.2821,8046.3
157,3,56,1000,678.893,55,,9,0.3587,697.7,0.2309,43,step_limit,0.1949,8102.0
158,4,67,1000,803.725,66,,11,0.584,886.2,0.3164,40,step_limit,0.264,8157.4
159,4,78,1000,1000.995,77,,14,0.3777,621.8,0.2397,19,step_limit,0.1436,8214.7
160,4,23,590,229.304,23,590,3,0.6504,876.7,0.3161,72,complete,0.2982,8246.3
161,4,73,1000,699.759,60,,11,0.612,968.6,0.2844,33,step_limit,0.2821,8302.9
162,3,49,806,658.855,49,806,9,0.3834,707.9,0.1911,25,complete,0.1864,8345.5
163,4,36,564,436.829,36,564,6,0.4637,704.6,0.1899,17,complete,0.2179,8378.2
164,4,54,787,676.668,54,787,9,0.4107,702.7,0.1842,11,complete,0.1675,8421.0
165,4,47,655,574.626,47,655,8,0.5927,859.9,0.2588,25,complete,0.2216,8458.3
166,4,63,1000,709.105,59,,10,0.5325,821.9,0.3531,19,step_limit,0.2316,8516.2
167,4,38,524,459.819,38,524,6,0.5615,826.6,0.1624,18,complete,0.1937,8545.8
168,4,44,1000,494.545,41,,8,0.6138,849.2,0.3516,31,step_limit,0.315,8592.6
169,4,45,855,526.067,45,855,8,0.5424,933.8,0.2545,17,complete,0.255,8637.9
170,3,78,1000,913.192,68,,13,0.4027,718.6,0.25,36,step_limit,0.1974,8686.6
171,4,34,975,324.518,34,975,5,0.6315,915.5,0.3015,45,complete,0.3505,8730.5
172,3,48,1000,507.944,42,,8,0.3967,672.3,0.3685,40,step_limit,0.2362,8776.9
173,3,64,1000,639.539,51,,10,0.456,786.8,0.3427,39,step_limit,0.2643,8825.7
174,4,38,432,449.973,38,432,5,0.4369,669.3,0.2053,10,complete,0.1573,8846.1
175,3,56,1000,595.364,49,,9,0.43,756.2,0.3278,62,step_limit,0.2157,8896.2
176,3,68,1000,676.656,56,,10,0.5043,753.0,0.1842,26,step_limit,0.3028,8944.1
177,4,74,1000,775.957,64,,11,0.5807,809.1,0.4225,198,step_limit,0.1801,8989.1
178,4,37,637,393.569,37,637,5,0.5389,921.3,0.2958,26,complete,0.2669,9014.1
179,4,48,998,524.83,48,998,7,0.5551,919.3,0.3918,40,complete,0.2716,9055.2
180,3,61,1000,615.425,52,,9,0.4377,731.8,0.2548,58,step_limit,0.2261,9095.7
181,3,80,1000,415.459,42,,7,0.487,677.3,0.4912,187,step_limit,0.2508,9138.1
182,4,31,535,328.794,31,535,4,0.5921,819.8,0.2661,23,complete,0.2542,9161.6
183,3,53,1000,634.353,51,,9,0.4823,767.2,0.2961,66,step_limit,0.2407,9209.0
184,3,64,1000,664.498,56,,9,0.5147,772.4,0.2742,65,step_limit,0.2586,9258.1
185,3,49,869,628.593,49,869,9,0.3943,698.5,0.3491,80,complete,0.1797,9299.7
186,4,47,853,584.501,47,853,9,0.5835,842.7,0.2847,27,complete,0.2895,9339.7
187,4,59,1000,675.01,56,,10,0.609,951.9,0.2785,20,step_limit,0.2927,9388.9
188,3,33,675,359.777,33,675,4,0.5027,752.6,0.259,30,complete,0.2698,9421.5
189,4,35,524,394.491,35,524,5,0.4943,717.7,0.2149,10,complete,0.1714,9447.0
190,3,30,560,377.98,30,560,5,0.447,744.0,0.3261,59,complete,0.2154,9473.3
191,3,70,1000,763.667,60,,11,0.461,787.3,0.2858,46,step_limit,0.2006,9521.7
192,4,36,639,440.329,36,639,6,0.3901,767.9,0.2541,19,complete,0.1733,9559.3
193,3,54,1000,634.017,52,,9,0.496,776.1,0.2441,42,step_limit,0.2809,9615.7
