/home/kopt/enter/envs/wsl_neuroMCTS/lib/python3.10/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
pygame 2.6.1 (SDL 2.28.4, Python 3.10.19)
Hello from the pygame community. https://www.pygame.org/contribute.html
지도를 성공적으로 로드했습니다: /home/kopt/drone/proposed_src/util/disaster_map.npy
Using device: cuda  tag=v1_26_08_25_04  relay_w=2.0
obs_dim=19, state_dim=66, total_act_dim=8
Ep 1922 | Step 1000 | R   105.19 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  469 | 차단    0
Ep 1923 | Step 1000 | R    72.51 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.20 | 도달  660 | 차단  860
Ep 1924 | Step 1000 | R    87.19 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.09 | 도달  580 | 차단    0
Ep 1925 | Step 1000 | R    84.84 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  659 | 차단  118
Ep 1926 | Step 1000 | R   101.62 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.07 | 도달  502 | 차단    0
Ep 1927 | Step 1000 | R   122.21 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.02 | 도달  543 | 차단    1
Ep 1928 | Step 1000 | R   302.74 | 배송 21/50 | 미활동드론 2 | 재적재 3 | 2홉+ 0.12 | 도달  682 | 차단   97
Ep 1929 | Step 1000 | R   109.04 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.13 | 도달  592 | 차단   16
Ep 1930 | Step 1000 | R   117.04 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  504 | 차단    0
Ep 1931 | Step 1000 | R    30.35 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  502 | 차단    1
Ep 1932 | Step 1000 | R    93.63 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  568 | 차단    3
Ep 1933 | Step 1000 | R    67.78 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.15 | 도달  638 | 차단  130
Ep 1934 | Step 1000 | R    82.80 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.06 | 도달  744 | 차단    0
Ep 1935 | Step 1000 | R   121.40 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.04 | 도달  525 | 차단    5
Ep 1936 | Step 1000 | R   178.29 | 배송 13/50 | 미활동드론 1 | 재적재 2 | 2홉+ 0.07 | 도달  532 | 차단    5
Ep 1937 | Step 1000 | R    44.41 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  504 | 차단    0
Ep 1938 | Step 1000 | R    79.88 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.16 | 도달  540 | 차단  185
Ep 1939 | Step 1000 | R   141.74 | 배송 14/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.07 | 도달  649 | 차단    0
Ep 1940 | Step 1000 | R    62.54 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  554 | 차단   24
Ep 1941 | Step 1000 | R    64.45 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  502 | 차단    0
Ep 1942 | Step 1000 | R   128.90 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.10 | 도달  714 | 차단   66
Ep 1943 | Step 1000 | R    91.31 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.09 | 도달  540 | 차단    0
Ep 1944 | Step 1000 | R    58.48 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  540 | 차단    0
Ep 1945 | Step 1000 | R    54.31 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  577 | 차단    0
Ep 1946 | Step 1000 | R    67.17 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.04 | 도달  570 | 차단    7
Ep 1947 | Step 1000 | R   113.94 | 배송 11/50 | 미활동드론 1 | 재적재 1 | 2홉+ 0.00 | 도달  463 | 차단    0
Ep 1948 | Step 1000 | R    88.22 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.04 | 도달  525 | 차단    0
Ep 1949 | Step 1000 | R    96.20 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  582 | 차단    0
Ep 1950 | Step 1000 | R    95.73 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  500 | 차단   11
Ep 1951 | Step 1000 | R   149.31 | 배송 10/50 | 미활동드론 2 | 재적재 2 | 2홉+ 0.11 | 도달  584 | 차단  403
Ep 1952 | Step 1000 | R    72.10 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.11 | 도달  581 | 차단  186
Ep 1953 | Step 1000 | R    59.65 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  501 | 차단    0
Ep 1954 | Step 1000 | R    75.49 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  502 | 차단    0
Ep 1955 | Step 1000 | R    93.53 | 배송 11/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.15 | 도달  612 | 차단    6
Ep 1956 | Step 1000 | R    71.63 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.13 | 도달  616 | 차단  177
Ep 1957 | Step 1000 | R    92.95 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  517 | 차단   10
Ep 1958 | Step 1000 | R    47.19 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.08 | 도달  502 | 차단    0
Ep 1959 | Step 1000 | R   155.43 | 배송 14/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.11 | 도달  746 | 차단  358
Ep 1960 | Step 1000 | R   112.82 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.08 | 도달  591 | 차단   13
Ep 1961 | Step 1000 | R    56.45 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  551 | 차단    0
Ep 1962 | Step 1000 | R    70.55 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  829 | 차단   16
Ep 1963 | Step 1000 | R    78.29 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  492 | 차단    0
Ep 1964 | Step 1000 | R   158.14 | 배송 15/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.12 | 도달  672 | 차단  381
Ep 1965 | Step 1000 | R    82.65 | 배송 10/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.05 | 도달  609 | 차단   11
Ep 1966 | Step 1000 | R    88.62 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.18 | 도달  703 | 차단  185
Ep 1967 | Step 1000 | R   113.49 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.10 | 도달  575 | 차단   89
Ep 1968 | Step 1000 | R    90.72 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  636 | 차단    0
Ep 1969 | Step 1000 | R   154.09 | 배송 14/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.04 | 도달  711 | 차단   56
Ep 1970 | Step 1000 | R   145.83 | 배송 14/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.10 | 도달  671 | 차단   69
Ep 1971 | Step 1000 | R    61.32 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  639 | 차단   10
Ep 1972 | Step 1000 | R    87.80 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  521 | 차단    0
Ep 1973 | Step 1000 | R    54.96 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.09 | 도달  536 | 차단    0
Ep 1974 | Step 1000 | R    82.52 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  469 | 차단    0
Ep 1975 | Step 1000 | R    71.98 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  632 | 차단    1
Ep 1976 | Step 1000 | R   134.91 | 배송 12/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.12 | 도달  699 | 차단   82
Ep 1977 | Step 1000 | R    92.33 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.20 | 도달  521 | 차단  145
Ep 1978 | Step 1000 | R   155.66 | 배송 12/50 | 미활동드론 2 | 재적재 2 | 2홉+ 0.04 | 도달  749 | 차단    0
Ep 1979 | Step 1000 | R    89.21 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.27 | 도달  650 | 차단  227
Ep 1980 | Step 1000 | R   160.52 | 배송 14/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.05 | 도달  564 | 차단    0
Ep 1981 | Step 1000 | R    74.41 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  595 | 차단    0
Ep 1982 | Step 1000 | R    66.46 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.04 | 도달  534 | 차단   26
Ep 1983 | Step 1000 | R    62.07 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  517 | 차단    0
Ep 1984 | Step 1000 | R    93.21 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.09 | 도달  676 | 차단  164
Ep 1985 | Step 1000 | R    99.67 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.02 | 도달  563 | 차단   24
Ep 1986 | Step 1000 | R    75.54 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.19 | 도달  708 | 차단  306
Ep 1987 | Step 1000 | R    82.98 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.01 | 도달  502 | 차단    0
Ep 1988 | Step 1000 | R    82.81 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  544 | 차단    9
Ep 1989 | Step 1000 | R    56.16 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.19 | 도달  554 | 차단   12
Ep 1990 | Step 1000 | R    58.51 | 배송  9/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.04 | 도달  536 | 차단    0
Ep 1991 | Step 1000 | R   115.02 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.07 | 도달  608 | 차단    0
Ep 1992 | Step 1000 | R   120.85 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.06 | 도달  507 | 차단    0
Ep 1993 | Step 1000 | R   144.03 | 배송 13/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.08 | 도달  632 | 차단   86
Ep 1994 | Step 1000 | R    83.27 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.11 | 도달  605 | 차단    7
Ep 1995 | Step 1000 | R    75.72 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  561 | 차단    6
Ep 1996 | Step 1000 | R    88.07 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  510 | 차단    0
Ep 1997 | Step 1000 | R    85.87 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.02 | 도달  558 | 차단    0
Ep 1998 | Step 1000 | R    98.44 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.14 | 도달  587 | 차단   16
Ep 1999 | Step 1000 | R   129.06 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.07 | 도달  593 | 차단    6
Ep 2000 | Step 1000 | R    80.05 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.12 | 도달  845 | 차단   50
Ep 2001 | Step 1000 | R    27.96 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.12 | 도달  556 | 차단  247
Ep 2002 | Step 1000 | R    41.10 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.21 | 도달  558 | 차단  127
Ep 2003 | Step 1000 | R   171.56 | 배송 15/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.13 | 도달  593 | 차단   18
Ep 2004 | Step 1000 | R    46.98 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.13 | 도달  552 | 차단    0
Ep 2005 | Step 1000 | R   106.87 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.04 | 도달  647 | 차단  190
Ep 2006 | Step 1000 | R    79.80 | 배송 11/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.22 | 도달  817 | 차단  294
Ep 2007 | Step 1000 | R   139.15 | 배송 12/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.04 | 도달  581 | 차단   18
Ep 2008 | Step 1000 | R    37.18 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  588 | 차단    2
Ep 2009 | Step 1000 | R    55.00 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  576 | 차단    6
Ep 2010 | Step 1000 | R   112.96 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.07 | 도달  735 | 차단   92
Ep 2011 | Step 1000 | R    80.60 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.04 | 도달  527 | 차단    0
Ep 2012 | Step 1000 | R    67.83 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.22 | 도달  645 | 차단    9
Ep 2013 | Step 1000 | R    77.32 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  518 | 차단  108
Ep 2014 | Step 1000 | R    98.73 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.03 | 도달  526 | 차단    3
Ep 2015 | Step 1000 | R    81.93 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.14 | 도달  548 | 차단  118
Ep 2016 | Step 1000 | R    66.50 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.11 | 도달  570 | 차단  120
Ep 2017 | Step 1000 | R    58.68 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  522 | 차단    0
Ep 2018 | Step 1000 | R    47.94 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.23 | 도달  688 | 차단  471
Ep 2019 | Step 1000 | R    78.20 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  540 | 차단    0
Ep 2020 | Step 1000 | R    85.67 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.10 | 도달  747 | 차단   42
Ep 2021 | Step 1000 | R    50.47 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.14 | 도달  510 | 차단    0
Ep 2022 | Step 1000 | R   118.49 | 배송 12/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.15 | 도달  663 | 차단  385
Ep 2023 | Step 1000 | R   110.72 | 배송 11/50 | 미활동드론 1 | 재적재 1 | 2홉+ 0.08 | 도달  527 | 차단    0
Ep 2024 | Step 1000 | R   145.13 | 배송 13/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.09 | 도달  789 | 차단  292
Ep 2025 | Step 1000 | R    -3.47 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  502 | 차단    0
Ep 2026 | Step 1000 | R    77.07 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.04 | 도달  525 | 차단   64
Ep 2027 | Step 1000 | R    68.19 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.12 | 도달  614 | 차단  145
Ep 2028 | Step 1000 | R    69.13 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.17 | 도달  677 | 차단  118
Ep 2029 | Step 1000 | R   122.60 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.06 | 도달  572 | 차단  184
Ep 2030 | Step 1000 | R   137.99 | 배송 12/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  483 | 차단    0
Ep 2031 | Step 1000 | R   117.17 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.05 | 도달  505 | 차단    0
Ep 2032 | Step 1000 | R    61.32 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  502 | 차단   72
Ep 2033 | Step 1000 | R    43.60 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.17 | 도달  676 | 차단 1241
Ep 2034 | Step 1000 | R    72.38 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.41 | 도달  717 | 차단  835
Ep 2035 | Step 1000 | R    83.81 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.17 | 도달  602 | 차단  393
Ep 2036 | Step 1000 | R    69.24 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.19 | 도달  502 | 차단  192
Ep 2037 | Step 1000 | R    70.01 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  502 | 차단    0
Ep 2038 | Step 1000 | R    75.77 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.19 | 도달  751 | 차단   31
Ep 2039 | Step 1000 | R    54.85 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.09 | 도달  591 | 차단   93
Ep 2040 | Step 1000 | R    73.79 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.14 | 도달  510 | 차단   89
Ep 2041 | Step 1000 | R    42.07 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  506 | 차단  301
Ep 2042 | Step 1000 | R    55.35 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.17 | 도달  631 | 차단 1096
Ep 2043 | Step 1000 | R   126.11 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.08 | 도달  552 | 차단  279
Ep 2044 | Step 1000 | R    92.26 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  561 | 차단   17
Ep 2045 | Step 1000 | R    64.82 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  557 | 차단    0
Ep 2046 | Step 1000 | R    88.34 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.07 | 도달  532 | 차단    0
Ep 2047 | Step 1000 | R    89.17 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.12 | 도달  571 | 차단  271
Ep 2048 | Step 1000 | R    85.30 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.20 | 도달  750 | 차단   16
Ep 2049 | Step 1000 | R    50.74 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  504 | 차단    0
Ep 2050 | Step 1000 | R    58.02 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.09 | 도달  568 | 차단   18
Ep 2051 | Step 1000 | R    61.55 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  537 | 차단   17
Ep 2052 | Step 1000 | R   116.72 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.08 | 도달  509 | 차단    0
Ep 2053 | Step 1000 | R    68.32 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.13 | 도달  582 | 차단   15
Ep 2054 | Step 1000 | R   107.73 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.09 | 도달  581 | 차단    0
Ep 2055 | Step 1000 | R    54.79 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  502 | 차단  177
Ep 2056 | Step 1000 | R    76.09 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  566 | 차단   67
Ep 2057 | Step 1000 | R   120.05 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.24 | 도달  646 | 차단  369
Ep 2058 | Step 1000 | R   116.31 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.12 | 도달  665 | 차단  250
Ep 2059 | Step 1000 | R    85.71 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.16 | 도달  722 | 차단  123
Ep 2060 | Step 1000 | R    77.45 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.08 | 도달  555 | 차단   35
Ep 2061 | Step 1000 | R   118.44 | 배송 12/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.18 | 도달  588 | 차단   58
Ep 2062 | Step 1000 | R    65.57 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.18 | 도달  687 | 차단  747
Ep 2063 | Step 1000 | R    83.13 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.20 | 도달  805 | 차단  330
Ep 2064 | Step 1000 | R    99.24 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.13 | 도달  718 | 차단    0
Ep 2065 | Step 1000 | R    71.41 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  591 | 차단    0
Ep 2066 | Step 1000 | R    78.15 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  543 | 차단    0
Ep 2067 | Step 1000 | R    98.79 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.21 | 도달  705 | 차단  100
Ep 2068 | Step 1000 | R   103.94 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.01 | 도달  517 | 차단    0
Ep 2069 | Step 1000 | R   139.08 | 배송 10/50 | 미활동드론 2 | 재적재 2 | 2홉+ 0.08 | 도달  523 | 차단   55
Ep 2070 | Step 1000 | R    67.99 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  515 | 차단    0
Ep 2071 | Step 1000 | R    94.51 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.01 | 도달  501 | 차단   49
Ep 2072 | Step 1000 | R    58.97 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  656 | 차단   40
Ep 2073 | Step 1000 | R   106.90 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.11 | 도달  541 | 차단    0
Ep 2074 | Step 1000 | R   123.53 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.05 | 도달  621 | 차단    0
Ep 2075 | Step 1000 | R    20.50 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.25 | 도달  773 | 차단 1854
Ep 2076 | Step 1000 | R    49.82 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.23 | 도달  684 | 차단  278
Ep 2077 | Step 1000 | R    21.53 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.19 | 도달  550 | 차단  444
Ep 2078 | Step 1000 | R    53.81 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  501 | 차단    0
Ep 2079 | Step 1000 | R    75.32 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  589 | 차단  198
Ep 2080 | Step 1000 | R    62.70 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.14 | 도달  534 | 차단  236
Ep 2081 | Step 1000 | R    92.70 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  468 | 차단    0
Ep 2082 | Step 1000 | R    79.32 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.19 | 도달  651 | 차단    0
Ep 2083 | Step 1000 | R    80.19 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.05 | 도달  534 | 차단  279
Ep 2084 | Step 1000 | R   111.21 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.04 | 도달  620 | 차단    0
Ep 2085 | Step 1000 | R    61.75 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.11 | 도달  573 | 차단   61
Ep 2086 | Step 1000 | R    36.95 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.15 | 도달  767 | 차단  680
Ep 2087 | Step 1000 | R    81.25 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  502 | 차단   26
Ep 2088 | Step 1000 | R   121.01 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  500 | 차단   14
Ep 2089 | Step 1000 | R    18.03 | 배송  5/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.17 | 도달  734 | 차단 1056
Ep 2090 | Step 1000 | R    80.69 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.24 | 도달  697 | 차단  433
Ep 2091 | Step 1000 | R    70.90 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.21 | 도달  863 | 차단 1144
Ep 2092 | Step 1000 | R    89.26 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.18 | 도달  772 | 차단  149
Ep 2093 | Step 1000 | R    39.15 | 배송  5/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.04 | 도달  515 | 차단    0
Ep 2094 | Step 1000 | R    90.63 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  491 | 차단    0
Ep 2095 | Step 1000 | R   156.09 | 배송 11/50 | 미활동드론 2 | 재적재 2 | 2홉+ 0.02 | 도달  570 | 차단   14
Ep 2096 | Step 1000 | R    91.72 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  502 | 차단    0
Ep 2097 | Step 1000 | R    79.79 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.04 | 도달  545 | 차단   97
Ep 2098 | Step 1000 | R    94.48 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.06 | 도달  502 | 차단    0
Ep 2099 | Step 1000 | R    41.72 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.14 | 도달  580 | 차단  190
Ep 2100 | Step 1000 | R    72.57 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.17 | 도달  528 | 차단   39
Ep 2101 | Step 1000 | R    83.66 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  575 | 차단    0
Ep 2102 | Step 1000 | R   108.64 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.17 | 도달  750 | 차단  269
Ep 2103 | Step 1000 | R    74.12 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  546 | 차단    0
Ep 2104 | Step 1000 | R    79.47 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  564 | 차단    0
Ep 2105 | Step 1000 | R    81.34 | 배송  9/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.05 | 도달  541 | 차단  108
