episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,comm_loss,env_steps,wall_sec
591,1000,320.0,3.645,27,,740,0,3,14,614,0.617,867.9,,,0,591000,8417.0
592,1000,400.0,7.545,32,,923,0,4,21,553,0.6315,949.6,,,0,592000,8430.4
593,1000,400.0,6.828,32,,952,0,4,14,521,0.646,855.5,,,0,593000,8442.0
594,1000,430.0,6.767,35,,984,0,4,15,532,0.6372,920.8,,,0,594000,8453.9
595,1000,320.0,-0.319,27,,987,0,3,14,561,0.6138,990.2,,,0,595000,8467.1
596,1000,420.0,-0.385,31,,997,0,5,16,723,0.6265,826.9,,,0,596000,8478.8
597,1000,280.0,9.115,23,,920,0,3,15,408,0.6445,779.9,,,0,597000,8492.1
598,1000,380.0,-7.477,33,,957,0,3,17,972,0.6737,884.3,,,0,598000,8503.7
599,1000,450.0,-0.393,34,,964,0,5,16,693,0.615,980.4,,,0,599000,8515.7
600,1000,390.0,12.514,28,,971,0,5,27,551,0.6285,854.6,,,0,600000,8529.1
601,1000,380.0,2.162,30,,971,0,4,20,644,0.6488,799.4,,,0,601000,8572.8
602,1000,390.0,-2.256,31,,971,0,4,16,738,0.6587,872.9,,,0,602000,8584.2
603,1000,480.0,17.666,34,,863,0,6,21,354,0.5765,836.7,,,0,603000,8597.0
604,1000,380.0,2.984,30,,930,0,4,21,844,0.601,862.8,,,0,604000,8608.9
605,1000,370.0,1.021,29,,966,0,4,15,739,0.6378,847.7,,,0,605000,8620.1
606,1000,420.0,7.05,31,,911,0,5,20,312,0.593,798.6,,,0,606000,8633.0
607,1000,470.0,7.069,33,,977,0,6,22,516,0.6178,1052.5,,,0,607000,8644.4
608,1000,340.0,1.022,29,,905,0,3,20,639,0.6378,919.8,,,0,608000,8656.0
609,1000,360.0,1.723,28,,852,0,4,13,478,0.6002,744.3,,,0,609000,8668.7
610,1000,450.0,6.216,34,,997,0,5,23,615,0.5915,827.6,,,0,610000,8680.1
611,1000,390.0,13.834,31,,999,0,4,22,296,0.58,854.3,,,0,611000,8691.7
612,1000,440.0,7.491,33,,925,0,5,18,497,0.614,897.2,,,0,612000,8704.5
613,1000,450.0,6.412,34,,979,0,5,19,501,0.616,911.8,,,0,613000,8716.1
614,1000,350.0,-0.595,30,,837,0,3,18,577,0.6315,917.9,,,0,614000,8729.4
615,1000,410.0,10.064,33,,821,0,4,23,455,0.594,804.8,,,0,615000,8740.9
616,1000,400.0,1.568,32,,934,0,4,11,582,0.6222,842.8,,,0,616000,8753.3
617,1000,360.0,7.175,28,,946,0,4,14,435,0.6382,812.9,,,0,617000,8766.7
618,1000,390.0,8.896,31,,907,0,4,19,431,0.632,974.7,,,0,618000,8778.6
619,1000,390.0,-4.695,31,,999,0,4,11,709,0.6085,841.5,,,0,619000,8790.3
620,1000,350.0,0.952,30,,979,0,3,18,753,0.6335,868.7,,,0,620000,8803.6
621,1000,340.0,-1.251,29,,997,0,3,17,753,0.6232,864.3,,,0,621000,8815.4
622,1000,350.0,9.556,27,,957,0,4,19,446,0.626,785.4,,,0,622000,8827.2
623,1000,360.0,8.446,28,,994,0,4,15,324,0.6152,885.0,,,0,623000,8840.7
624,1000,440.0,9.38,33,,892,0,5,24,610,0.6265,899.0,,,0,624000,8852.4
625,1000,450.0,5.785,34,,974,0,5,24,646,0.6472,902.5,,,0,625000,8865.5
626,1000,350.0,1.008,30,,898,0,3,19,739,0.6395,855.3,,,0,626000,8876.8
627,1000,450.0,9.075,34,,953,0,5,19,573,0.6168,783.3,,,0,627000,8888.6
628,1000,350.0,-4.039,30,,889,0,3,21,813,0.6185,895.6,,,0,628000,8902.1
629,1000,460.0,5.61,32,,877,0,6,25,646,0.6068,1001.7,,,0,629000,8913.6
630,1000,400.0,7.924,32,,772,0,4,22,441,0.6242,901.4,,,0,630000,8925.1
631,1000,410.0,2.261,33,,960,0,4,26,685,0.624,858.8,,,0,631000,8938.6
632,1000,360.0,-0.317,31,,919,0,3,17,524,0.6312,875.8,,,0,632000,8950.5
633,1000,380.0,9.93,30,,989,0,4,19,374,0.5807,816.0,,,0,633000,8962.8
634,1000,380.0,-2.118,27,,753,0,5,19,780,0.6903,918.1,,,0,634000,8976.4
635,1000,410.0,7.638,33,,961,0,4,24,660,0.6545,829.0,,,0,635000,8987.9
636,1000,280.0,-0.038,23,,790,0,3,24,726,0.6098,791.1,,,0,636000,9001.5
637,1000,400.0,9.605,32,,986,0,4,24,488,0.6245,882.9,,,0,637000,9014.2
638,1000,380.0,3.094,33,,896,0,3,19,650,0.6435,767.3,,,0,638000,9025.7
639,1000,380.0,13.545,30,,806,0,4,21,461,0.619,831.1,,,0,639000,9038.3
640,1000,360.0,7.083,31,,997,0,3,17,469,0.6402,860.6,,,0,640000,9049.6
641,1000,460.0,13.032,32,,835,0,6,23,497,0.6222,795.2,,,0,641000,9061.1
642,1000,380.0,12.832,30,,954,0,4,18,300,0.639,815.6,,,0,642000,9073.8
643,1000,300.0,4.239,25,,967,0,3,12,484,0.602,668.7,,,0,643000,9085.6
644,1000,410.0,11.093,33,,754,0,4,21,513,0.6402,897.3,,,0,644000,9096.8
645,1000,370.0,5.38,32,,904,0,3,20,512,0.6587,858.7,,,0,645000,9109.4
646,1000,270.0,-6.746,25,,764,0,2,15,742,0.6352,960.5,,,0,646000,9120.9
647,1000,320.0,-2.388,27,,989,0,3,14,806,0.656,758.3,,,0,647000,9134.2
648,1000,360.0,9.06,31,,938,0,3,22,573,0.6723,909.5,,,0,648000,9146.0
649,1000,320.0,0.506,27,,874,0,3,15,598,0.673,812.1,,,0,649000,9157.2
650,1000,380.0,9.145,30,,933,0,4,17,576,0.6108,896.9,,,0,650000,9170.3
651,1000,330.0,10.655,28,,965,0,3,21,371,0.677,928.7,,,0,651000,9212.5
652,1000,280.0,3.502,26,,967,0,2,15,399,0.5933,827.1,,,0,652000,9223.2
653,1000,410.0,7.449,33,,965,0,4,19,450,0.6185,798.1,,,0,653000,9235.4
654,1000,310.0,-0.661,26,,950,0,3,18,578,0.595,775.4,,,0,654000,9246.8
655,1000,430.0,9.289,32,,969,0,5,24,697,0.6452,851.5,,,0,655000,9257.9
656,1000,320.0,-9.618,27,,996,0,3,20,1021,0.6465,990.2,,,0,656000,9271.5
657,1000,320.0,-11.103,24,,981,0,4,21,979,0.6468,931.5,,,0,657000,9283.6
658,1000,350.0,12.147,30,,929,0,3,22,532,0.628,780.8,,,0,658000,9294.9
659,1000,420.0,10.277,34,,975,0,4,20,526,0.6308,887.6,,,0,659000,9308.2
660,1000,350.0,3.433,30,,926,0,3,14,568,0.639,882.6,,,0,660000,9319.6
661,1000,400.0,5.194,29,,991,0,5,17,551,0.6348,970.8,,,0,661000,9331.4
662,1000,420.0,9.522,31,,999,0,5,25,545,0.628,874.6,,,0,662000,9344.7
663,1000,410.0,14.408,33,,983,0,4,20,345,0.628,886.2,,,0,663000,9356.6
664,1000,310.0,-4.196,26,,590,0,3,19,713,0.6498,758.8,,,0,664000,9369.1
665,1000,400.0,2.006,32,,991,0,4,12,508,0.5675,925.6,,,0,665000,9381.9
666,1000,360.0,2.59,31,,937,0,3,18,561,0.669,824.4,,,0,666000,9393.1
667,1000,390.0,5.327,31,,1000,0,4,17,468,0.6042,833.0,,,0,667000,9406.5
668,1000,330.0,0.542,28,,735,0,3,11,390,0.642,1073.5,,,0,668000,9417.9
669,1000,350.0,8.0,30,,972,0,3,17,398,0.5513,802.7,,,0,669000,9429.8
670,1000,330.0,3.285,28,,995,0,3,18,431,0.6088,784.7,,,0,670000,9441.7
671,1000,350.0,1.108,30,,986,0,3,17,546,0.6078,894.5,,,0,671000,9456.3
672,1000,380.0,13.137,30,,812,0,4,19,398,0.6275,839.5,,,0,672000,9468.8
673,1000,350.0,3.248,27,,893,0,4,20,577,0.6112,856.3,,,0,673000,9481.7
674,1000,390.0,8.415,31,,946,0,4,16,535,0.5795,759.4,,,0,674000,9495.4
675,1000,350.0,1.237,30,,976,0,3,17,808,0.6587,874.0,,,0,675000,9508.1
676,1000,340.0,10.263,29,,922,0,3,19,265,0.5917,782.5,,,0,676000,9519.6
677,1000,410.0,10.488,30,,920,0,5,18,319,0.6388,796.1,,,0,677000,9533.0
678,1000,430.0,3.649,32,,845,0,5,24,666,0.585,903.6,,,0,678000,9545.0
679,1000,450.0,12.953,34,,987,0,5,23,360,0.562,819.9,,,0,679000,9558.0
680,1000,400.0,8.916,32,,984,0,4,21,439,0.6352,961.0,,,0,680000,9570.2
681,1000,370.0,7.641,29,,856,0,4,16,471,0.612,850.5,,,0,681000,9582.3
682,1000,350.0,-0.992,30,,913,0,3,25,646,0.6548,879.9,,,0,682000,9595.2
683,1000,420.0,9.12,31,,819,0,5,19,374,0.617,828.4,,,0,683000,9606.9
684,1000,360.0,8.266,28,,887,0,4,21,469,0.6185,784.0,,,0,684000,9618.6
685,1000,360.0,4.465,28,,935,0,4,15,445,0.638,790.3,,,0,685000,9631.4
686,1000,310.0,2.996,26,,680,0,3,17,534,0.641,861.1,,,0,686000,9642.9
687,1000,440.0,7.3,33,,966,0,5,24,634,0.6482,925.1,,,0,687000,9654.7
688,1000,320.0,2.517,27,,857,0,3,17,554,0.65,845.8,,,0,688000,9667.9
689,1000,430.0,8.664,32,,979,0,5,23,486,0.5952,814.7,,,0,689000,9679.7
690,1000,390.0,9.709,31,,934,0,4,15,452,0.6458,726.7,,,0,690000,9692.8
691,1000,400.0,13.115,32,,855,0,4,19,319,0.615,809.8,,,0,691000,9704.4
692,1000,350.0,2.247,30,,916,0,3,19,465,0.6667,791.3,,,0,692000,9716.1
693,1000,320.0,1.446,27,,968,0,3,14,510,0.6442,807.9,,,0,693000,9729.3
694,1000,370.0,2.883,29,,961,0,4,19,540,0.615,820.9,,,0,694000,9742.0
695,1000,340.0,0.482,26,,994,0,4,18,503,0.5925,868.8,,,0,695000,9754.7
696,1000,350.0,-5.034,27,,947,0,4,18,823,0.6378,794.4,,,0,696000,9768.0
697,1000,320.0,0.425,27,,996,0,3,20,538,0.6392,800.2,,,0,697000,9780.0
698,1000,370.0,5.294,32,,830,0,3,23,458,0.668,952.2,,,0,698000,9792.9
699,1000,410.0,12.375,33,,990,0,4,26,293,0.6192,819.8,,,0,699000,9804.6
700,1000,360.0,1.089,28,,934,0,4,17,603,0.63,862.6,,,0,700000,9817.0
701,1000,410.0,16.46,30,,972,0,5,23,242,0.599,784.3,,,0,701000,9863.6
702,1000,390.0,7.095,31,,878,0,4,24,529,0.6545,911.0,,,0,702000,9874.5
703,1000,420.0,19.973,31,,853,0,5,22,272,0.5705,862.0,,,0,703000,9886.1
704,1000,390.0,7.629,31,,824,0,4,19,285,0.601,773.5,,,0,704000,9899.3
705,1000,340.0,4.459,26,,1000,0,4,20,472,0.6248,758.0,,,0,705000,9911.7
706,1000,440.0,5.8,36,,968,0,4,26,595,0.6318,837.9,,,0,706000,9923.8
707,1000,420.0,15.863,31,,898,0,5,30,352,0.5733,775.8,,,0,707000,9937.8
708,1000,350.0,3.129,27,,945,0,4,19,604,0.602,919.1,,,0,708000,9950.1
709,1000,350.0,3.444,30,,974,0,3,19,478,0.6,833.4,,,0,709000,9963.7
710,1000,360.0,-2.752,28,,999,0,4,14,577,0.6378,778.2,,,0,710000,9976.1
711,1000,420.0,8.73,31,,802,0,5,21,431,0.5978,872.5,,,0,711000,9987.8
712,1000,380.0,3.081,30,,999,0,4,20,442,0.638,754.1,,,0,712000,10002.1
713,1000,380.0,0.091,30,,937,0,4,20,675,0.6522,784.8,,,0,713000,10014.9
714,1000,390.0,12.705,31,,940,0,4,25,334,0.6452,835.9,,,0,714000,10028.3
715,1000,270.0,0.715,25,,987,0,2,13,589,0.6607,889.1,,,0,715000,10040.4
716,1000,360.0,6.614,31,,940,0,3,21,473,0.639,736.3,,,0,716000,10052.0
717,1000,280.0,-3.268,26,,913,0,2,14,651,0.6155,853.8,,,0,717000,10065.0
718,1000,380.0,5.46,30,,995,0,4,16,406,0.631,913.1,,,0,718000,10076.4
719,1000,330.0,-4.541,28,,991,0,3,15,862,0.6372,902.7,,,0,719000,10088.0
720,1000,440.0,9.264,33,,895,0,5,19,443,0.6068,865.1,,,0,720000,10101.2
721,1000,380.0,2.044,30,,985,0,4,24,578,0.6482,828.2,,,0,721000,10113.2
722,1000,310.0,3.916,26,,994,0,3,17,530,0.6348,767.4,,,0,722000,10125.3
723,1000,380.0,-2.484,30,,845,0,4,16,594,0.6603,884.8,,,0,723000,10139.4
724,1000,350.0,4.981,30,,977,0,3,19,464,0.6345,817.9,,,0,724000,10151.7
725,1000,330.0,6.436,28,,994,0,3,28,417,0.585,792.1,,,0,725000,10165.2
726,1000,350.0,-0.592,27,,735,0,4,20,565,0.6032,833.1,,,0,726000,10176.8
727,1000,380.0,3.28,30,,948,0,4,17,508,0.6122,793.8,,,0,727000,10189.0
728,1000,430.0,0.324,32,,893,0,5,14,568,0.5663,918.1,,,0,728000,10202.1
729,1000,360.0,0.735,31,,951,0,3,18,682,0.6152,905.4,,,0,729000,10214.8
730,1000,380.0,7.522,30,,864,0,4,24,365,0.5917,875.7,,,0,730000,10227.6
731,1000,380.0,-11.089,33,,1000,0,3,15,908,0.6603,841.9,,,0,731000,10241.7
732,1000,350.0,5.439,30,,985,0,3,19,490,0.6208,862.3,,,0,732000,10254.1
733,1000,310.0,-2.132,29,,965,0,2,19,635,0.644,826.1,,,0,733000,10268.0
734,1000,350.0,10.23,27,,760,0,4,18,294,0.6518,732.8,,,0,734000,10280.4
735,1000,410.0,1.019,30,,713,0,5,18,670,0.6168,788.9,,,0,735000,10292.6
736,1000,360.0,1.173,31,,949,0,3,20,662,0.645,890.1,,,0,736000,10306.8
737,1000,340.0,1.609,26,,973,0,4,16,492,0.6012,764.8,,,0,737000,10319.7
738,1000,400.0,6.766,32,,998,0,4,16,363,0.5945,955.4,,,0,738000,10333.1
739,1000,350.0,0.352,30,,968,0,3,15,558,0.6295,744.8,,,0,739000,10345.2
740,1000,290.0,-1.537,24,,982,0,3,12,445,0.6312,765.0,,,0,740000,10357.4
741,1000,370.0,7.018,29,,963,0,4,15,380,0.5753,795.6,,,0,741000,10371.2
742,1000,280.0,-10.172,26,,961,0,2,11,853,0.6412,929.9,,,0,742000,10383.8
743,1000,450.0,3.057,34,,755,0,5,19,535,0.6075,826.3,,,0,743000,10395.9
744,1000,410.0,8.135,30,,832,0,5,17,388,0.6002,750.5,,,0,744000,10409.4
745,1000,380.0,3.45,30,,804,0,4,20,444,0.618,872.8,,,0,745000,10422.2
746,1000,410.0,12.221,30,,935,0,5,18,400,0.6225,821.1,,,0,746000,10436.3
747,1000,380.0,6.471,30,,894,0,4,18,367,0.5893,833.2,,,0,747000,10448.7
748,1000,320.0,5.472,27,,910,0,3,16,350,0.6122,687.4,,,0,748000,10460.9
749,1000,370.0,-0.762,32,,950,0,3,15,627,0.6577,782.4,,,0,749000,10474.2
750,1000,350.0,-5.563,30,,1000,0,3,12,832,0.669,959.8,,,0,750000,10486.8
751,1000,270.0,-13.84,25,,979,0,2,12,849,0.6607,801.2,,,0,751000,10534.1
752,1000,370.0,12.404,29,,929,0,4,20,425,0.646,765.5,,,0,752000,10545.4
753,1000,350.0,-7.434,30,,961,0,3,16,936,0.6535,1012.0,,,0,753000,10557.1
754,1000,380.0,1.242,27,,915,0,5,17,521,0.5767,708.7,,,0,754000,10570.4
755,1000,370.0,4.573,32,,806,0,3,15,283,0.5945,866.6,,,0,755000,10581.8
756,1000,390.0,4.661,28,,992,0,5,17,556,0.6302,827.8,,,0,756000,10593.5
757,1000,330.0,-6.088,28,,963,0,3,12,743,0.6392,829.1,,,0,757000,10606.7
758,1000,460.0,10.02,35,,974,0,5,25,609,0.5927,826.7,,,0,758000,10618.3
759,1000,310.0,6.821,26,,980,0,3,15,341,0.6172,843.0,,,0,759000,10630.3
760,1000,360.0,6.554,28,,941,0,4,15,493,0.6355,772.9,,,0,760000,10643.5
761,1000,310.0,-7.018,26,,902,0,3,21,835,0.6275,842.7,,,0,761000,10655.4
762,1000,360.0,-1.123,28,,920,0,4,21,665,0.6192,855.2,,,0,762000,10668.9
763,1000,310.0,2.133,26,,915,0,3,15,437,0.579,803.7,,,0,763000,10680.1
764,1000,340.0,5.274,29,,946,0,3,18,557,0.614,925.0,,,0,764000,10692.0
765,1000,350.0,-0.976,27,,754,0,4,16,571,0.6452,959.9,,,0,765000,10706.7
766,1000,370.0,4.149,32,,973,0,3,17,554,0.6502,892.1,,,0,766000,10719.5
767,1000,420.0,9.317,31,,813,0,5,22,378,0.597,770.2,,,0,767000,10731.7
768,1000,320.0,5.664,27,,719,0,3,15,391,0.6255,738.6,,,0,768000,10744.9
769,1000,360.0,-2.182,28,,964,0,4,18,605,0.5907,766.6,,,0,769000,10756.8
770,1000,360.0,1.996,28,,979,0,4,14,414,0.6412,857.7,,,0,770000,10771.0
771,1000,340.0,-1.275,26,,983,0,4,15,592,0.643,693.6,,,0,771000,10782.9
772,1000,160.0,-3.914,20,,573,0,0,9,309,0.621,703.6,,,0,772000,10795.5
773,1000,310.0,0.635,26,,745,0,3,13,422,0.5613,747.7,,,0,773000,10809.0
774,1000,410.0,8.95,30,,994,0,5,13,399,0.585,777.6,,,0,774000,10821.0
775,1000,360.0,3.105,28,,885,0,4,13,478,0.599,816.7,,,0,775000,10833.4
776,1000,380.0,-0.491,30,,981,0,4,16,437,0.509,830.7,,,0,776000,10847.6
777,1000,340.0,5.274,29,,997,0,3,20,453,0.5942,822.9,,,0,777000,10860.3
778,1000,290.0,3.216,24,,705,0,3,11,304,0.4572,769.0,,,0,778000,10874.5
779,1000,350.0,-2.533,27,,999,0,4,12,645,0.5875,977.5,,,0,779000,10886.7
780,1000,350.0,1.919,30,,892,0,3,19,445,0.5982,773.7,,,0,780000,10898.3
781,1000,400.0,9.683,32,,971,0,4,22,315,0.6488,863.8,,,0,781000,10911.4
782,1000,390.0,9.2,31,,986,0,4,18,435,0.6005,851.5,,,0,782000,10923.1
783,1000,300.0,8.554,22,,996,0,4,15,125,0.5235,692.2,,,0,783000,10935.4
784,1000,370.0,2.104,32,,950,0,3,15,569,0.655,931.1,,,0,784000,10949.2
785,1000,400.0,5.721,32,,991,0,4,16,577,0.5958,963.8,,,0,785000,10961.0
786,1000,280.0,4.812,26,,985,0,2,24,387,0.5357,722.4,,,0,786000,10974.8
787,1000,390.0,4.713,31,,963,0,4,15,487,0.6558,787.2,,,0,787000,10987.9
788,1000,370.0,7.138,29,,790,0,4,15,376,0.5998,785.2,,,0,788000,10999.4
789,1000,380.0,3.483,30,,958,0,4,17,459,0.5885,840.8,,,0,789000,11012.3
790,1000,320.0,6.456,27,,896,0,3,15,375,0.6242,789.7,,,0,790000,11024.2
791,1000,360.0,4.053,31,,842,0,3,16,444,0.6362,766.6,,,0,791000,11036.2
792,1000,310.0,2.729,26,,978,0,3,17,500,0.6162,961.5,,,0,792000,11049.4
793,1000,350.0,1.676,30,,890,0,3,10,470,0.5948,898.3,,,0,793000,11061.5
794,1000,320.0,5.534,27,,989,0,3,12,334,0.5952,740.4,,,0,794000,11074.7
795,1000,450.0,10.711,34,,991,0,5,23,369,0.57,872.4,,,0,795000,11086.3
796,1000,330.0,1.121,28,,937,0,3,16,487,0.636,874.0,,,0,796000,11097.9
797,1000,350.0,-0.659,27,,924,0,4,13,490,0.6212,788.0,,,0,797000,11110.9
798,1000,310.0,-12.585,26,,766,0,3,14,840,0.6352,872.1,,,0,798000,11122.9
799,1000,430.0,6.007,32,,987,0,5,22,544,0.5695,802.8,,,0,799000,11134.9
800,1000,340.0,3.809,29,,932,0,3,20,418,0.6422,889.4,,,0,800000,11148.2
