episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
102,1000,340.0,0.004,29,,731,0,3,13,608,0.6342,836.9,0.1389,8,step_limit,0,102000,2034.8
103,1000,390.0,-1.7,31,,856,0,4,15,711,0.6342,778.0,0.1718,9,step_limit,0,103000,2055.2
104,1000,330.0,5.947,28,,830,0,3,23,549,0.6208,837.1,0.1236,6,step_limit,0,104000,2075.8
105,1000,360.0,-1.02,28,,656,0,4,18,592,0.5827,858.4,0.1318,8,step_limit,0,105000,2096.2
106,1000,370.0,-9.074,32,,800,0,3,17,957,0.648,856.0,0.2299,21,step_limit,0,106000,2117.0
107,1000,290.0,1.759,27,,966,0,2,16,588,0.653,801.0,0.1337,8,step_limit,0,107000,2137.3
108,1000,330.0,-1.818,28,,767,0,3,15,494,0.6072,781.1,0.1045,7,step_limit,0,108000,2158.3
109,1000,430.0,2.511,32,,671,0,5,22,695,0.6567,905.9,0.1689,8,step_limit,0,109000,2178.6
110,1000,370.0,1.675,29,,732,0,4,21,677,0.616,827.5,0.146,9,step_limit,0,110000,2199.5
111,1000,350.0,3.9,27,,851,0,4,12,332,0.5288,778.8,0.0765,4,step_limit,0,111000,2219.0
112,1000,360.0,0.728,31,,987,0,3,13,693,0.6385,953.5,0.1601,10,step_limit,0,112000,2238.9
113,1000,420.0,-0.854,34,,951,0,4,19,746,0.6285,917.5,0.1746,15,step_limit,0,113000,2259.4
114,1000,290.0,-4.256,27,,910,0,2,17,636,0.6583,867.6,0.1456,12,step_limit,0,114000,2280.4
115,1000,440.0,6.999,36,,961,0,4,23,541,0.6657,811.8,0.1289,6,step_limit,0,115000,2300.8
116,1000,390.0,2.456,31,,976,0,4,16,491,0.6068,756.9,0.1123,10,step_limit,0,116000,2321.4
117,1000,300.0,-2.194,28,,973,0,2,12,326,0.6378,825.1,0.0673,7,step_limit,0,117000,2341.0
118,1000,380.0,-3.369,30,,772,0,4,17,598,0.66,761.1,0.1311,4,step_limit,0,118000,2360.6
119,1000,370.0,5.253,32,,887,0,3,24,653,0.6335,934.7,0.1532,11,step_limit,0,119000,2380.8
120,1000,290.0,2.705,27,,963,0,2,16,313,0.6905,786.4,0.0623,4,step_limit,0,120000,2400.9
121,1000,380.0,11.259,30,,877,0,4,21,328,0.61,863.9,0.0705,6,step_limit,0,121000,2419.9
122,1000,350.0,-6.549,30,,929,0,3,18,880,0.6415,763.2,0.2106,10,step_limit,0,122000,2440.7
123,1000,270.0,-1.839,25,,796,0,2,10,510,0.621,760.9,0.1091,5,step_limit,0,123000,2459.6
124,1000,340.0,11.271,29,,926,0,3,21,401,0.6328,792.1,0.0861,6,step_limit,0,124000,2478.9
125,1000,360.0,4.036,28,,860,0,4,20,544,0.6432,871.0,0.1207,9,step_limit,0,125000,2497.9
126,1000,310.0,-5.103,29,,719,0,2,11,496,0.6605,788.8,0.1088,8,step_limit,0,126000,2518.1
127,1000,340.0,-2.034,26,,562,0,4,18,610,0.6012,789.8,0.1419,13,step_limit,0,127000,2538.4
128,1000,340.0,8.038,29,,960,0,3,17,407,0.6272,824.8,0.0883,9,step_limit,0,128000,2558.2
129,1000,380.0,3.136,30,,876,0,4,26,583,0.6028,791.5,0.138,7,step_limit,0,129000,2578.7
130,1000,280.0,0.165,26,,832,0,2,14,465,0.6583,832.6,0.1005,4,step_limit,0,130000,2598.7
131,1000,280.0,-3.492,26,,996,0,2,14,724,0.6505,932.9,0.1753,20,step_limit,0,131000,2618.0
132,1000,280.0,-14.522,26,,724,0,2,13,782,0.6108,787.9,0.1873,24,step_limit,0,132000,2638.3
133,1000,380.0,3.147,30,,933,0,4,13,442,0.6522,887.1,0.0978,5,step_limit,0,133000,2657.9
134,1000,320.0,2.455,27,,980,0,3,15,350,0.6505,787.4,0.0735,5,step_limit,0,134000,2677.3
135,1000,310.0,1.175,29,,981,0,2,13,586,0.636,786.1,0.1355,7,step_limit,0,135000,2696.9
136,1000,370.0,4.608,29,,826,0,4,21,465,0.6425,803.8,0.1071,6,step_limit,0,136000,2717.3
137,1000,360.0,7.767,28,,924,0,4,12,265,0.5593,858.2,0.0603,9,step_limit,0,137000,2737.3
138,1000,360.0,2.982,31,,966,0,3,20,654,0.6525,920.7,0.1525,10,step_limit,0,138000,2757.1
139,1000,360.0,1.097,31,,948,0,3,12,664,0.6322,808.0,0.1505,10,step_limit,0,139000,2777.1
140,1000,320.0,3.746,27,,863,0,3,15,432,0.6175,901.6,0.0805,11,step_limit,0,140000,2796.9
