episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
98,4327,466.92,-43.192,43,,3328,0,7,29,4372,0.6281,924.3,0.2225,16,no_progress,0,407281,7112.7
99,4057,417.72,-33.12,40,,3058,0,6,28,3462,0.6629,870.2,0.19,37,no_progress,0,411338,7181.1
100,5509,479.64,-9.756,46,,4510,0,8,73,3832,0.5623,949.0,0.148,13,no_progress,0,416847,7268.1
101,5954,421.84,-44.313,45,,4955,0,7,25,4632,0.6285,953.0,0.1688,33,no_progress,0,422801,7435.5
102,2764,489.44,10.103,39,,1765,0,7,27,1290,0.5806,958.6,0.1007,5,no_progress,0,425565,7480.9
103,2876,454.96,-0.118,36,,1877,0,7,44,1872,0.5572,799.8,0.14,13,no_progress,0,428441,7526.2
104,4662,413.52,-39.765,42,,3663,0,6,29,4475,0.5975,847.6,0.2087,29,no_progress,0,433103,7598.6
105,2917,413.32,-48.649,38,,1918,0,5,23,3506,0.6022,908.1,0.2872,59,no_progress,0,436020,7644.1
106,4508,439.68,-45.233,41,,3509,0,7,19,4445,0.6319,904.8,0.2216,45,no_progress,0,440528,7715.7
107,5729,460.84,20.716,45,,4730,0,8,43,2912,0.5095,949.4,0.109,14,no_progress,0,446257,7805.2
108,3548,448.08,-13.807,41,,2549,0,6,26,2953,0.626,907.9,0.1878,17,no_progress,0,449805,7861.3
109,5325,477.0,-10.892,45,,4326,0,8,49,3289,0.5485,959.5,0.1286,13,no_progress,0,455130,7945.6
110,4309,317.64,-44.059,34,,3310,0,5,14,3272,0.5914,779.0,0.1572,18,no_progress,0,459439,8013.8
111,5048,518.08,-10.166,45,,4049,0,9,33,2587,0.5419,960.8,0.1074,12,no_progress,0,464487,8093.8
112,2723,451.08,13.527,38,,1724,0,6,29,1506,0.5911,873.3,0.1182,9,no_progress,0,467210,8137.8
113,2354,335.84,-6.319,31,,1355,0,4,21,1801,0.6031,813.1,0.1635,12,no_progress,0,469564,8175.6
114,3792,428.32,-0.335,40,,2793,0,6,38,2552,0.51,892.4,0.1439,27,no_progress,0,473356,8237.6
115,5599,416.04,-64.492,40,,4600,0,8,21,4077,0.6081,867.0,0.1562,9,no_progress,0,478955,8324.2
116,3178,372.88,-16.877,35,,2179,0,5,27,2406,0.5882,876.8,0.1642,15,no_progress,0,482133,8375.2
117,3845,486.2,3.441,43,,2846,0,7,25,2461,0.6427,906.2,0.1372,14,no_progress,0,485978,8434.6
118,4635,484.6,-25.211,43,,3636,0,8,29,3374,0.555,911.9,0.1627,66,no_progress,0,490613,8510.2
119,5490,440.4,-10.161,42,,4491,0,8,33,3174,0.5235,886.4,0.1186,8,no_progress,0,496103,8597.6
120,6084,446.64,-30.936,45,,5085,0,8,34,3940,0.5644,955.7,0.1381,15,no_progress,0,502187,8695.3
121,5093,466.28,-14.594,43,,4094,0,8,33,3752,0.5624,919.3,0.1617,33,no_progress,0,507280,8777.7
122,3059,457.64,0.098,37,,2060,0,7,26,1903,0.535,807.4,0.1351,16,no_progress,0,510339,8825.3
123,4419,493.24,-47.75,43,,3420,0,8,28,4596,0.5948,1000.2,0.2359,24,no_progress,0,514758,8896.2
124,3086,306.56,-7.537,31,,2087,0,4,17,1768,0.5288,747.8,0.1207,11,no_progress,0,517844,8943.2
125,5376,474.96,-14.692,45,,4377,0,8,30,3974,0.6019,994.6,0.1622,29,no_progress,0,523220,9027.4
126,5154,473.84,-9.067,44,,4155,0,8,26,3867,0.5659,886.4,0.1646,18,no_progress,0,528374,9112.0
127,4511,379.56,-38.428,38,,3512,0,6,24,4171,0.6061,859.5,0.2069,14,no_progress,0,532885,9181.9
128,2961,441.56,-1.19,38,,1962,0,6,37,1931,0.5811,895.8,0.1418,13,no_progress,0,535846,9228.8
129,3637,264.52,-5.233,29,,2638,0,4,20,2215,0.5337,755.6,0.1234,8,no_progress,0,539483,9284.5
130,4195,402.2,-10.109,39,,3196,0,6,21,2332,0.5759,844.9,0.1172,8,no_progress,0,543678,9352.9
131,5775,509.0,12.193,47,,4776,0,9,28,3224,0.5562,983.8,0.1184,31,no_progress,0,549453,9444.1
132,5775,409.0,-55.56,43,,4776,0,7,50,5231,0.6186,988.3,0.2052,33,no_progress,0,555228,9537.0
133,3485,540.6,5.177,44,,2486,0,8,34,2037,0.4943,936.6,0.1303,15,no_progress,0,558713,9590.1
134,4075,377.0,-26.948,39,,3076,0,5,24,2917,0.5827,903.1,0.1525,10,no_progress,0,562788,9656.9
