episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
113,1562,87.52,-22.854,15,,563,0,0,19,1074,0.6794,605.9,0.1492,10,no_progress,0,492144,6110.5
114,5063,437.48,3.628,43,,4064,0,7,70,2741,0.566,927.8,0.1123,14,no_progress,0,497207,6172.5
115,4808,477.68,-6.349,43,,3809,0,8,57,3050,0.5978,953.0,0.1364,17,no_progress,0,502015,6231.4
116,1059,-12.36,108.798,3,,60,3,0,474,0,0.0,234.6,0.0,0,no_progress,0,503074,6244.6
117,5070,487.2,42.484,45,,4071,0,8,46,2424,0.5539,922.2,0.1036,15,no_progress,0,508144,6307.5
118,6109,375.64,44.652,41,,5110,0,7,219,3704,0.569,958.1,0.1271,14,no_progress,0,514253,6380.8
119,5394,424.24,49.353,43,,4395,0,7,41,2354,0.5274,961.6,0.09,17,no_progress,0,519647,6445.9
120,4782,478.72,19.42,46,,3783,0,7,59,3061,0.6396,905.1,0.1322,11,no_progress,0,524429,6501.7
121,5060,447.6,1.986,41,,4061,0,8,61,2958,0.5865,890.1,0.1233,12,no_progress,0,529489,6563.9
122,4217,461.32,16.591,42,,3218,0,7,36,2504,0.5974,936.6,0.1232,10,no_progress,0,533706,6614.9
123,4889,474.44,13.948,43,,3890,0,8,59,2441,0.6196,957.2,0.1049,10,no_progress,0,538595,6671.9
124,6206,401.76,4.449,44,,5207,0,7,73,3774,0.559,893.0,0.1307,11,no_progress,0,544801,6748.8
125,3603,425.88,23.45,39,,2604,0,6,50,2033,0.5324,931.8,0.1232,10,no_progress,0,548404,6793.0
126,3510,359.6,50.308,35,,2511,0,5,230,2282,0.5155,802.7,0.1416,10,no_progress,0,551914,6835.9
127,4718,431.28,-14.218,44,,3719,0,6,76,3743,0.5575,900.7,0.1692,27,no_progress,0,556632,6894.4
128,4776,478.96,-11.874,46,,3777,0,7,36,2813,0.5533,930.5,0.1261,14,no_progress,0,561408,6953.6
129,4097,406.12,-14.349,39,,3098,0,6,22,3191,0.6311,882.7,0.1712,18,no_progress,0,565505,7003.3
130,3535,428.6,5.611,39,,2536,0,6,33,2030,0.5934,882.5,0.118,9,no_progress,0,569040,7046.2
131,4291,508.36,-6.22,44,,3292,0,8,38,2881,0.6254,903.7,0.1509,15,no_progress,0,573331,7100.5
132,4926,402.96,3.569,42,,3927,0,6,30,2945,0.5945,879.6,0.1321,12,no_progress,0,578257,7161.4
133,3542,498.32,5.469,43,,2543,0,7,38,2539,0.6127,926.8,0.161,19,no_progress,0,581799,7203.6
134,3466,421.36,21.583,38,,2467,0,6,34,1725,0.5277,828.5,0.1067,13,no_progress,0,585265,7244.6
135,4486,500.56,9.854,44,,3487,0,8,53,2758,0.5332,871.7,0.1346,21,no_progress,0,589751,7300.5
136,3181,412.76,25.442,36,,2182,0,6,97,1643,0.501,877.2,0.1104,8,no_progress,0,592932,7340.6
137,3790,458.4,-13.997,40,,2791,0,7,33,3232,0.5937,861.6,0.1894,35,no_progress,0,596722,7385.5
138,3858,465.68,16.229,41,,2859,0,7,30,2433,0.5931,966.8,0.1376,17,no_progress,0,600580,7433.2
139,4455,421.8,12.813,42,,3456,0,6,40,3092,0.6065,911.0,0.1539,10,no_progress,0,605035,7485.1
140,3501,479.96,5.499,41,,2502,0,7,31,2323,0.6231,901.9,0.1436,11,no_progress,0,608536,7526.6
141,3485,400.6,9.459,36,,2486,0,6,47,1926,0.5674,818.9,0.1157,13,no_progress,0,612021,7570.2
142,3656,313.76,-13.726,31,,2657,0,5,23,2581,0.642,831.9,0.1511,8,no_progress,0,615677,7613.9
143,6559,387.64,-85.001,44,,5560,0,7,41,6348,0.5741,880.4,0.2194,88,no_progress,0,622236,7692.6
144,3480,470.8,5.62,40,,2481,0,7,29,2139,0.619,872.7,0.1317,17,no_progress,0,625716,7736.6
145,4696,372.16,2.233,38,,3697,0,6,23,3045,0.5771,850.0,0.1385,9,no_progress,0,630412,7792.7
146,3295,348.2,-11.025,33,,2296,0,5,40,2420,0.5914,801.1,0.1579,9,no_progress,0,633707,7833.7
147,4873,485.08,-23.056,44,,3874,0,8,76,4267,0.5929,915.4,0.1915,10,no_progress,0,638580,7895.2
148,3754,409.84,-22.966,38,,2755,0,6,33,3200,0.6399,875.9,0.1898,17,no_progress,0,642334,7942.4
