episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
99,6,35,430,353.051,35,430,4,0.5411,800.4,0.2398,8,complete,0.0463,1514.7
100,3,40,1000,407.073,37,,6,0.479,732.1,0.4312,57,step_limit,0.2074,1536.3
101,3,23,548,284.086,23,548,4,0.4726,722.8,0.2344,71,complete,0.1635,1579.7
102,3,21,537,222.661,21,537,3,0.5425,778.5,0.2739,27,complete,0.1806,1589.1
103,6,72,618,906.078,72,618,12,0.4746,714.2,0.22,7,complete,0.0429,1603.4
104,3,27,1000,211.522,25,,4,0.515,792.5,0.4097,59,step_limit,0.2716,1621.5
105,4,63,1000,718.311,59,,10,0.4955,678.0,0.3576,27,step_limit,0.0894,1643.2
106,5,58,1000,486.233,52,,6,0.3358,669.2,0.2704,51,step_limit,0.0553,1662.0
107,6,75,1000,681.992,67,,11,0.7062,992.1,0.4701,18,step_limit,0.1721,1685.1
108,4,55,1000,489.105,46,,8,0.5787,808.0,0.4897,55,step_limit,0.1429,1707.6
109,5,64,1000,705.727,62,,11,0.595,927.3,0.3947,20,step_limit,0.1559,1726.9
110,4,55,862,670.044,55,862,9,0.5554,845.6,0.2737,14,complete,0.1224,1746.8
111,5,67,1000,724.224,63,,11,0.6346,956.3,0.3585,29,step_limit,0.1311,1766.6
112,4,46,974,509.397,46,974,7,0.5544,921.2,0.3446,33,complete,0.1611,1788.6
113,5,43,642,496.563,43,642,7,0.4579,654.9,0.3103,14,complete,0.0711,1801.6
114,3,80,1000,675.311,57,,10,0.339,681.2,0.3686,51,step_limit,0.1376,1824.8
115,6,78,833,969.52,78,833,14,0.4446,714.4,0.3394,46,complete,0.0812,1844.6
116,5,72,874,899.543,72,874,12,0.624,861.2,0.3671,16,complete,0.1243,1862.2
117,4,54,912,626.705,54,912,9,0.5543,709.4,0.4111,223,complete,0.1451,1883.1
118,3,63,1000,629.948,52,,9,0.5157,793.7,0.4039,69,step_limit,0.1262,1903.1
119,6,66,966,738.267,66,966,11,0.5794,790.3,0.4388,45,complete,0.1398,1925.8
120,5,70,999,844.607,70,999,12,0.5754,889.5,0.3945,22,complete,0.0752,1948.4
121,5,45,811,495.739,45,811,7,0.6284,814.2,0.3149,24,complete,0.1119,1964.9
122,5,26,518,236.312,26,518,3,0.6846,1032.1,0.3831,17,complete,0.1149,1975.0
123,6,30,479,324.38,30,479,5,0.6253,824.6,0.2614,9,complete,0.109,1987.0
124,3,80,1000,491.765,47,,8,0.4177,616.9,0.492,166,step_limit,0.16,2006.8
125,6,41,346,481.318,41,346,6,0.5867,744.9,0.0731,4,complete,0.0972,2016.6
126,4,50,1000,414.072,44,,6,0.6667,941.8,0.4161,37,step_limit,0.1875,2036.6
127,4,37,1000,234.584,31,,4,0.6305,895.2,0.5729,59,step_limit,0.1772,2059.3
128,3,42,1000,413.707,39,,6,0.4787,791.9,0.3237,69,step_limit,0.2118,2079.4
129,5,52,816,627.787,52,816,9,0.5924,849.4,0.3116,10,complete,0.1165,2098.6
130,3,40,1000,349.578,34,,6,0.5977,760.8,0.4153,41,step_limit,0.2196,2114.9
131,4,39,609,470.255,39,609,6,0.4257,638.2,0.1288,5,complete,0.0725,2127.6
132,6,63,550,801.733,63,550,11,0.4839,712.0,0.2155,7,complete,0.095,2138.9
133,4,61,1000,712.511,58,,10,0.507,746.6,0.3503,30,step_limit,0.0873,2162.0
134,5,22,299,210.868,22,299,2,0.4161,687.7,0.1258,4,complete,0.0765,2168.0
135,3,20,827,193.82,20,827,3,0.5518,710.9,0.3602,62,complete,0.1164,2181.2
136,6,57,603,712.357,57,603,10,0.6108,830.6,0.1931,5,complete,0.0955,2193.9
137,4,24,477,279.37,24,477,4,0.5508,719.0,0.2393,10,complete,0.1224,2202.5
138,5,35,574,373.5,35,574,5,0.5303,588.8,0.3616,18,complete,0.0875,2213.8
139,4,29,689,294.33,29,689,4,0.6858,828.6,0.3567,12,complete,0.1331,2228.6
140,3,32,1000,299.319,29,,5,0.5513,764.7,0.4077,69,step_limit,0.1326,2244.9
141,4,54,1000,655.2,53,,10,0.4913,610.6,0.2997,20,step_limit,0.0684,2266.3
142,3,42,1000,470.564,40,,7,0.4533,662.7,0.3385,52,step_limit,0.165,2286.2
143,3,23,569,240.647,23,569,3,0.5038,748.6,0.3022,37,complete,0.1933,2300.0
144,4,61,1000,685.567,58,,10,0.529,820.0,0.3896,49,step_limit,0.1394,2320.3
145,4,64,1000,560.506,52,,9,0.5162,671.1,0.4683,38,step_limit,0.1603,2343.1
146,3,71,1000,673.211,55,,10,0.3283,575.5,0.3302,43,step_limit,0.1294,2365.9
147,3,48,1000,551.275,45,,8,0.4423,692.3,0.3011,56,step_limit,0.1452,2386.1
148,5,36,855,328.611,36,855,5,0.6889,1026.0,0.3596,18,complete,0.1421,2405.8
149,5,40,689,456.775,40,689,6,0.4671,841.4,0.2214,12,complete,0.1351,2419.9
150,4,26,1000,218.615,25,,4,0.5493,755.7,0.2912,25,step_limit,0.1094,2442.3
151,5,70,669,910.543,70,669,12,0.5728,862.1,0.2249,13,complete,0.0554,2488.2
152,6,48,416,568.377,48,416,7,0.6715,811.5,0.1402,7,complete,0.0771,2496.9
153,6,57,847,675.569,57,847,10,0.693,942.8,0.3796,54,complete,0.09,2516.4
154,6,34,321,368.264,34,321,4,0.5317,727.5,0.1362,4,complete,0.0458,2523.1
