episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,comm_loss,env_steps,wall_sec
246,1000,130.0,-8.497,14,,997,0,1,18,263,0.1852,719.1,0,246000,3327.3
247,1000,50.0,3.261,9,,615,0,0,91,616,0.1923,478.5,0,247000,3340.9
248,1000,120.0,-0.428,13,,974,0,1,47,345,0.211,562.1,0,248000,3354.3
249,1000,80.0,2.054,12,,694,0,0,51,137,0.2452,541.5,0,249000,3368.0
250,1000,140.0,-8.731,15,,874,0,1,38,524,0.3195,648.9,0,250000,3381.4
251,1000,70.0,-1.89,11,,970,0,0,52,591,0.2125,535.5,0,251000,3417.7
252,1000,120.0,-1.483,13,,617,0,1,41,236,0.163,478.8,0,252000,3431.2
253,1000,40.0,-7.856,8,,339,0,0,25,306,0.1515,482.4,0,253000,3444.5
254,1000,50.0,-8.653,9,,358,0,0,18,407,0.2425,507.2,0,254000,3458.0
255,1000,80.0,-10.276,12,,453,0,0,9,163,0.1857,507.2,0,255000,3471.4
256,1000,70.0,-0.319,11,,377,0,0,43,107,0.124,611.8,0,256000,3484.5
257,1000,70.0,-27.705,11,,983,0,0,9,1175,0.2112,569.6,0,257000,3498.2
258,1000,70.0,14.862,11,,513,0,0,75,0,0.0415,435.5,0,258000,3511.6
259,1000,60.0,-12.287,10,,531,0,0,8,152,0.186,450.7,0,259000,3525.3
260,1000,60.0,-8.288,10,,243,0,0,33,249,0.1573,500.6,0,260000,3538.5
261,1000,70.0,-2.903,11,,393,0,0,39,164,0.113,527.8,0,261000,3551.8
262,1000,50.0,6.148,9,,172,0,0,65,104,0.045,407.2,0,262000,3565.4
263,1000,50.0,0.489,9,,822,0,0,53,174,0.162,451.9,0,263000,3578.8
264,1000,140.0,-8.419,15,,845,0,1,22,293,0.3448,702.1,0,264000,3592.2
265,1000,70.0,-8.785,11,,766,0,0,16,14,0.0862,536.2,0,265000,3605.4
266,1000,40.0,-1.288,8,,162,0,0,31,82,0.052,426.7,0,266000,3618.9
267,1000,40.0,-3.588,8,,269,0,0,25,84,0.0767,430.1,0,267000,3632.3
268,1000,50.0,2.592,9,,615,0,0,57,109,0.0505,399.7,0,268000,3645.6
269,1000,50.0,-2.93,9,,360,0,0,39,0,0.0568,395.6,0,269000,3659.0
270,1000,50.0,-15.867,9,,513,0,0,5,31,0.055,444.5,0,270000,3672.1
271,1000,30.0,-15.083,7,,180,0,0,10,270,0.1258,439.4,0,271000,3685.4
272,1000,40.0,-8.467,8,,234,0,0,13,4,0.0215,357.7,0,272000,3698.6
273,1000,50.0,-12.541,9,,633,0,0,18,104,0.092,519.5,0,273000,3711.9
274,1000,30.0,-15.519,7,,128,0,0,5,10,0.0105,348.2,0,274000,3725.3
275,1000,40.0,-4.885,8,,460,1,0,16,3,0.0515,440.0,0,275000,3738.6
276,1000,30.0,-4.946,7,,192,0,0,21,64,0.0777,477.6,0,276000,3752.0
277,1000,50.0,-2.11,9,,744,0,0,11,10,0.1913,506.9,0,277000,3765.2
278,1000,40.0,-4.181,8,,307,0,0,32,20,0.0717,418.9,0,278000,3778.7
279,1000,50.0,7.774,9,,597,0,0,80,12,0.0668,438.4,0,279000,3791.9
280,1000,30.0,-9.246,7,,225,0,0,17,6,0.0335,367.8,0,280000,3805.3
281,1000,40.0,3.046,8,,435,0,0,50,32,0.0393,597.7,0,281000,3818.6
282,1000,30.0,1.81,7,,257,0,0,62,122,0.062,421.5,0,282000,3832.2
283,1000,30.0,22.413,7,,287,0,0,143,12,0.0475,437.8,0,283000,3845.4
284,1000,30.0,4.159,7,,225,0,0,55,14,0.0163,334.6,0,284000,3858.7
285,1000,50.0,5.33,9,,219,0,0,79,59,0.031,467.1,0,285000,3872.0
286,1000,30.0,16.019,7,,186,0,0,110,93,0.0435,405.3,0,286000,3885.7
287,1000,60.0,-2.597,10,,648,0,0,23,71,0.1708,591.8,0,287000,3899.1
288,1000,30.0,6.61,7,,433,0,0,67,21,0.0198,428.3,0,288000,3912.4
289,1000,30.0,14.409,7,,487,0,0,95,11,0.026,366.5,0,289000,3925.8
290,1000,50.0,-1.829,9,,365,0,0,39,114,0.0495,551.8,0,290000,3939.0
291,1000,40.0,1.499,8,,627,0,0,36,3,0.078,478.4,0,291000,3952.4
292,1000,30.0,24.516,7,,388,0,0,138,70,0.0473,496.9,0,292000,3965.8
293,1000,40.0,32.087,8,,358,0,0,169,25,0.0462,473.9,0,293000,3979.3
294,1000,20.0,4.869,6,,248,1,0,83,280,0.0648,518.6,0,294000,3992.5
295,1000,20.0,-3.514,6,,395,0,0,32,2,0.0367,443.0,0,295000,4005.7
296,1000,40.0,7.399,8,,679,0,0,68,31,0.0262,422.1,0,296000,4019.0
297,1000,30.0,35.941,7,,256,0,0,189,0,0.0073,330.8,0,297000,4032.3
298,1000,50.0,-10.808,9,,840,0,0,16,231,0.183,530.2,0,298000,4045.9
299,1000,30.0,-10.042,7,,917,0,0,5,9,0.0488,463.6,0,299000,4059.3
300,1000,20.0,-10.076,6,,226,0,0,4,18,0.0532,450.8,0,300000,4072.5
301,1000,60.0,-5.308,10,,828,0,0,15,1,0.0488,425.6,0,301000,4102.9
