episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,comm_loss,env_steps,wall_sec
309,1000,380.0,6.019,30,,848,0,4,13,477,0.6152,732.0,0,309000,3853.7
310,1000,350.0,-2.282,30,,989,0,3,13,500,0.5713,975.1,0,310000,3864.8
311,1000,320.0,7.265,27,,966,0,3,12,433,0.6072,1009.1,0,311000,3876.4
312,1000,420.0,-1.327,31,,996,0,5,21,575,0.575,947.1,0,312000,3890.3
313,1000,340.0,-6.811,26,,989,0,4,11,652,0.4915,715.3,0,313000,3901.3
314,1000,300.0,1.961,25,,941,0,3,13,557,0.6155,720.8,0,314000,3914.6
315,1000,120.0,-57.99,16,,296,0,0,6,2276,0.6983,1036.5,0,315000,3927.0
316,1000,480.0,9.672,34,,890,0,6,14,580,0.5968,955.0,0,316000,3938.8
317,1000,310.0,0.072,26,,920,0,3,16,554,0.6028,937.4,0,317000,3952.2
318,1000,310.0,-7.324,26,,748,0,3,14,911,0.6468,1040.1,0,318000,3963.6
319,1000,380.0,4.843,30,,995,0,4,15,376,0.5705,922.7,0,319000,3974.8
320,1000,290.0,1.189,24,,933,0,3,12,440,0.647,788.0,0,320000,3988.6
321,1000,310.0,-20.117,26,,946,0,3,9,1119,0.6475,1031.4,0,321000,3999.6
322,1000,380.0,3.124,33,,989,0,3,15,468,0.639,890.6,0,322000,4011.3
323,1000,220.0,-25.542,23,,941,0,1,7,1359,0.654,1062.1,0,323000,4025.0
324,1000,330.0,-0.398,28,,966,0,3,16,626,0.6342,858.4,0,324000,4036.4
325,1000,350.0,-0.765,30,,994,0,3,9,415,0.5505,934.3,0,325000,4047.7
326,1000,350.0,3.836,27,,987,0,4,12,548,0.5942,992.4,0,326000,4061.0
327,1000,380.0,4.205,30,,936,0,4,14,393,0.6308,791.8,0,327000,4072.0
328,1000,330.0,-24.081,28,,991,0,3,17,1416,0.6468,1073.5,0,328000,4083.3
329,1000,420.0,11.596,31,,850,0,5,16,353,0.5705,777.0,0,329000,4096.5
330,1000,290.0,8.158,24,,937,0,3,10,297,0.518,845.1,0,330000,4107.3
331,1000,340.0,5.449,29,,961,0,3,14,551,0.6142,698.9,0,331000,4118.6
332,1000,350.0,10.911,27,,899,0,4,9,295,0.5735,805.1,0,332000,4131.6
333,1000,260.0,2.617,21,,929,0,3,10,510,0.5985,636.2,0,333000,4142.3
334,1000,370.0,7.58,29,,948,0,4,17,552,0.6122,993.1,0,334000,4155.8
335,1000,130.0,-56.135,17,,325,0,0,6,2271,0.7053,986.4,0,335000,4168.6
336,1000,370.0,4.19,32,,988,0,3,14,623,0.6425,1069.9,0,336000,4179.8
337,1000,320.0,2.878,27,,998,0,3,11,452,0.6095,951.1,0,337000,4193.1
338,1000,360.0,19.163,28,,920,0,4,21,281,0.5757,798.5,0,338000,4204.7
339,1000,340.0,-1.3,29,,976,0,3,15,594,0.6495,981.0,0,339000,4216.2
340,1000,340.0,-4.528,26,,989,0,4,11,458,0.5605,861.6,0,340000,4230.0
341,1000,310.0,5.034,26,,979,0,3,16,499,0.615,1012.1,0,341000,4241.9
342,1000,300.0,-13.466,25,,826,0,3,7,798,0.6145,886.9,0,342000,4253.2
343,1000,340.0,-12.471,29,,918,0,3,14,954,0.6225,952.6,0,343000,4267.4
344,1000,360.0,6.553,28,,960,0,4,18,547,0.642,970.2,0,344000,4278.6
345,1000,350.0,9.186,27,,918,0,4,14,303,0.6125,776.8,0,345000,4292.5
346,1000,320.0,-13.133,27,,926,0,3,11,983,0.623,974.8,0,346000,4304.0
347,1000,320.0,-16.22,27,,982,0,3,8,1055,0.6332,953.4,0,347000,4316.1
348,1000,400.0,6.143,29,,694,0,5,16,540,0.5945,802.4,0,348000,4329.7
349,1000,380.0,11.809,30,,861,0,4,18,489,0.637,934.8,0,349000,4340.8
350,1000,330.0,-2.26,28,,968,0,3,12,771,0.6172,890.8,0,350000,4352.2
351,1000,350.0,2.998,30,,955,0,3,17,530,0.6172,836.3,0,351000,4398.0
352,1000,390.0,-0.944,31,,978,0,4,13,550,0.6345,971.9,0,352000,4410.3
353,1000,340.0,5.956,26,,842,0,4,11,538,0.5593,700.7,0,353000,4421.8
354,1000,390.0,8.266,31,,988,0,4,13,375,0.559,793.3,0,354000,4435.5
355,1000,430.0,13.268,32,,818,0,5,25,444,0.5615,865.5,0,355000,4446.5
356,1000,330.0,-0.415,28,,973,0,3,12,704,0.6472,778.7,0,356000,4456.8
357,1000,330.0,3.511,28,,960,0,3,14,415,0.595,931.0,0,357000,4469.7
358,1000,360.0,2.626,31,,976,0,3,14,548,0.6158,810.9,0,358000,4480.4
359,1000,240.0,-5.938,22,,771,0,2,8,584,0.6138,894.1,0,359000,4491.9
360,1000,290.0,-5.668,24,,906,0,3,13,815,0.6432,950.3,0,360000,4505.7
361,1000,340.0,7.027,29,,976,0,3,13,542,0.6265,861.4,0,361000,4516.4
362,1000,360.0,18.194,28,,896,0,4,14,255,0.6175,858.9,0,362000,4527.2
363,1000,340.0,-1.044,26,,991,0,4,11,700,0.5817,760.9,0,363000,4540.5
364,1000,490.0,13.175,35,,926,0,6,18,497,0.602,790.2,0,364000,4551.3
365,1000,340.0,-3.126,29,,801,0,3,20,869,0.6255,833.5,0,365000,4562.2
366,1000,340.0,11.961,29,,948,0,3,16,251,0.4898,971.3,0,366000,4575.2
367,1000,390.0,7.445,31,,919,0,4,13,402,0.5787,782.7,0,367000,4585.8
368,1000,310.0,-12.233,26,,980,0,3,14,952,0.6538,788.5,0,368000,4596.8
369,1000,380.0,3.0,30,,959,0,4,12,519,0.6368,786.3,0,369000,4610.2
370,1000,270.0,20.41,25,,679,0,2,29,222,0.5373,643.6,0,370000,4620.9
371,1000,330.0,1.023,28,,849,0,3,12,679,0.6345,925.7,0,371000,4632.0
372,1000,310.0,0.66,26,,967,0,3,10,420,0.6105,833.0,0,372000,4645.2
373,1000,340.0,-0.823,29,,976,0,3,15,565,0.6155,728.3,0,373000,4656.4
374,1000,320.0,6.615,27,,979,0,3,15,281,0.543,713.5,0,374000,4667.5
375,1000,310.0,7.859,26,,881,0,3,10,266,0.6078,849.9,0,375000,4680.3
376,1000,300.0,-5.432,25,,864,0,3,17,740,0.6092,976.0,0,376000,4691.6
377,1000,350.0,6.679,27,,827,0,4,15,568,0.6168,1000.8,0,377000,4703.1
378,1000,280.0,-5.584,26,,910,0,2,12,723,0.6378,993.4,0,378000,4716.4
379,1000,310.0,3.432,26,,979,0,3,10,380,0.6272,813.7,0,379000,4727.6
380,1000,380.0,5.421,33,,976,0,3,14,452,0.638,964.3,0,380000,4741.0
381,1000,270.0,-16.503,25,,614,0,2,12,1123,0.638,1033.6,0,381000,4752.3
382,1000,370.0,2.128,29,,940,0,4,12,471,0.5927,921.2,0,382000,4763.1
383,1000,410.0,7.711,33,,970,0,4,20,416,0.5805,901.8,0,383000,4776.4
384,1000,410.0,4.639,30,,901,0,5,24,680,0.5968,805.9,0,384000,4787.4
385,1000,290.0,-4.088,24,,913,0,3,11,403,0.614,882.3,0,385000,4798.7
386,1000,290.0,6.721,24,,904,0,3,11,382,0.5995,712.7,0,386000,4812.1
387,1000,310.0,6.964,26,,996,0,3,12,281,0.594,712.6,0,387000,4823.7
388,1000,370.0,-2.317,32,,949,0,3,18,782,0.6155,1003.4,0,388000,4835.0
389,1000,320.0,0.454,24,,993,0,4,14,637,0.6028,872.1,0,389000,4848.4
390,1000,370.0,4.756,29,,912,0,4,12,398,0.6255,753.9,0,390000,4860.3
391,1000,380.0,0.201,30,,930,0,4,15,533,0.6125,857.6,0,391000,4871.5
392,1000,280.0,4.113,23,,997,0,3,12,361,0.6335,938.1,0,392000,4884.2
393,1000,360.0,0.936,28,,993,0,4,14,594,0.6138,899.9,0,393000,4895.4
394,1000,350.0,-3.928,30,,898,0,3,12,698,0.5687,918.0,0,394000,4906.5
395,1000,240.0,3.278,22,,832,0,2,7,452,0.6152,819.9,0,395000,4919.5
396,1000,300.0,5.771,25,,985,0,3,17,453,0.6105,876.9,0,396000,4930.7
397,1000,320.0,9.549,24,,933,0,4,10,193,0.5523,678.7,0,397000,4942.1
398,1000,380.0,1.071,30,,982,0,4,15,627,0.5497,922.3,0,398000,4955.1
399,1000,320.0,-2.482,27,,975,0,3,13,653,0.6218,988.3,0,399000,4966.9
400,1000,430.0,4.94,32,,971,0,5,18,474,0.637,830.9,0,400000,4980.2
401,1000,330.0,-6.258,28,,962,0,3,10,687,0.6168,952.4,0,401000,5027.8
402,1000,330.0,-3.134,28,,986,0,3,11,619,0.6472,964.9,0,402000,5039.3
403,1000,320.0,-7.771,27,,695,0,3,14,748,0.5817,869.8,0,403000,5052.2
404,1000,430.0,1.19,32,,995,0,5,15,637,0.5695,890.2,0,404000,5063.6
405,1000,390.0,11.346,28,,892,0,5,13,256,0.596,753.4,0,405000,5075.8
406,1000,130.0,-57.258,17,,519,0,0,6,2225,0.7015,986.5,0,406000,5090.3
407,1000,300.0,2.063,25,,786,0,3,11,609,0.584,704.5,0,407000,5101.3
408,1000,320.0,-1.669,27,,798,0,3,13,648,0.657,830.0,0,408000,5111.7
409,1000,310.0,-2.656,26,,811,0,3,11,532,0.6438,954.4,0,409000,5124.1
410,1000,370.0,4.778,29,,978,0,4,12,404,0.6008,777.8,0,410000,5134.9
411,1000,330.0,5.549,25,,823,0,4,14,388,0.6355,826.6,0,411000,5146.7
412,1000,310.0,3.395,26,,933,0,3,14,596,0.5968,897.0,0,412000,5160.7
413,1000,310.0,12.95,26,,968,0,3,16,289,0.5655,708.8,0,413000,5172.5
414,1000,360.0,4.785,31,,989,0,3,19,674,0.6625,985.9,0,414000,5186.0
415,1000,340.0,7.145,26,,749,0,4,16,564,0.6435,886.0,0,415000,5197.7
416,1000,350.0,5.726,30,,860,0,3,11,479,0.5968,840.4,0,416000,5209.1
417,1000,320.0,14.064,27,,994,0,3,13,248,0.5757,744.8,0,417000,5222.1
418,1000,400.0,8.148,32,,933,0,4,13,439,0.6345,863.3,0,418000,5233.3
419,1000,360.0,9.468,28,,857,0,4,13,395,0.615,876.1,0,419000,5244.8
420,1000,360.0,10.895,28,,874,0,4,15,390,0.6382,770.5,0,420000,5258.2
421,1000,390.0,6.059,31,,970,0,4,16,583,0.5972,1023.7,0,421000,5270.6
422,1000,370.0,2.315,29,,963,0,4,19,573,0.5723,1013.0,0,422000,5282.1
423,1000,340.0,6.447,26,,821,0,4,12,334,0.6048,754.6,0,423000,5294.9
424,1000,360.0,9.809,31,,979,0,3,10,323,0.6268,782.3,0,424000,5306.3
425,1000,360.0,-1.632,31,,989,0,3,14,640,0.6092,903.4,0,425000,5317.6
426,1000,290.0,-3.682,27,,994,0,2,13,569,0.6195,983.6,0,426000,5330.5
427,1000,340.0,0.124,26,,841,0,4,15,544,0.6298,850.8,0,427000,5341.7
428,1000,340.0,4.573,29,,903,0,3,15,583,0.6098,830.8,0,428000,5355.0
429,1000,270.0,4.695,25,,936,0,2,10,418,0.6352,733.4,0,429000,5366.1
430,1000,330.0,-1.543,28,,930,0,3,13,693,0.6195,1000.7,0,430000,5377.1
431,1000,410.0,11.589,33,,930,0,4,17,364,0.6355,882.2,0,431000,5390.5
432,1000,350.0,16.668,27,,985,0,4,14,222,0.5747,757.0,0,432000,5401.5
433,1000,370.0,7.194,32,,966,0,3,12,339,0.6288,868.6,0,433000,5412.4
434,1000,330.0,-2.424,28,,940,0,3,16,739,0.6422,898.2,0,434000,5426.1
435,1000,190.0,12.318,20,,917,0,1,10,166,0.5753,585.1,0,435000,5436.8
436,1000,350.0,6.005,30,,954,0,3,17,655,0.6082,921.5,0,436000,5448.3
437,1000,290.0,6.761,24,,913,0,3,11,313,0.5357,758.6,0,437000,5462.0
438,1000,310.0,1.101,26,,961,0,3,10,456,0.6215,873.6,0,438000,5473.0
439,1000,310.0,4.041,26,,977,0,3,14,424,0.5923,743.8,0,439000,5484.0
440,1000,370.0,1.838,29,,893,0,4,12,604,0.621,798.8,0,440000,5497.5
441,1000,400.0,5.494,32,,973,0,4,16,652,0.6388,863.5,0,441000,5508.8
442,1000,380.0,18.556,30,,929,0,4,14,362,0.6305,775.5,0,442000,5520.0
443,1000,380.0,10.432,30,,905,0,4,19,493,0.548,834.3,0,443000,5533.2
444,1000,310.0,-7.209,26,,944,0,3,17,784,0.6085,978.4,0,444000,5544.8
445,1000,320.0,-2.211,27,,996,0,3,15,713,0.5767,893.0,0,445000,5556.0
446,1000,320.0,11.558,27,,990,0,3,15,319,0.6085,886.8,0,446000,5569.2
447,1000,380.0,17.662,30,,970,0,4,20,300,0.6018,825.2,0,447000,5580.4
448,1000,280.0,-7.947,23,,673,0,3,13,819,0.5952,954.4,0,448000,5591.5
449,1000,320.0,-7.35,27,,904,0,3,12,764,0.6583,888.8,0,449000,5605.0
450,1000,330.0,-1.44,28,,951,0,3,12,668,0.6148,846.7,0,450000,5616.3
451,1000,300.0,4.153,25,,928,0,3,12,452,0.559,946.9,0,451000,5667.9
452,1000,340.0,6.248,26,,829,0,4,12,391,0.601,987.5,0,452000,5679.0
453,1000,300.0,-8.659,25,,994,0,3,13,826,0.6412,961.4,0,453000,5691.0
454,1000,320.0,9.781,27,,1000,0,3,11,317,0.528,718.5,0,454000,5704.4
455,1000,340.0,12.847,26,,969,0,4,13,361,0.5863,846.3,0,455000,5715.4
456,1000,340.0,-2.702,29,,956,0,3,12,752,0.6522,741.9,0,456000,5726.9
457,1000,240.0,1.85,22,,769,0,2,8,364,0.5693,721.6,0,457000,5740.6
458,1000,120.0,-51.131,16,,375,0,0,3,2084,0.6867,1044.3,0,458000,5751.8
459,1000,370.0,7.853,32,,942,0,3,12,493,0.602,810.5,0,459000,5762.2
460,1000,340.0,4.442,26,,997,0,4,17,410,0.5835,860.9,0,460000,5774.7
461,1000,340.0,-7.373,29,,957,0,3,10,705,0.635,967.8,0,461000,5785.7
462,1000,330.0,5.881,25,,885,0,4,12,297,0.6322,931.5,0,462000,5797.2
463,1000,360.0,3.126,31,,968,0,3,13,479,0.6135,932.6,0,463000,5810.6
464,1000,340.0,16.696,26,,711,0,4,12,266,0.621,815.1,0,464000,5822.2
465,1000,350.0,12.246,27,,999,0,4,14,370,0.6052,735.8,0,465000,5835.6
466,1000,310.0,0.049,26,,929,0,3,11,459,0.6415,808.0,0,466000,5847.1
467,1000,140.0,-41.169,18,,517,0,0,5,1779,0.714,1073.5,0,467000,5859.4
468,1000,260.0,-1.352,24,,598,0,2,16,539,0.6398,766.8,0,468000,5872.9
469,1000,320.0,14.723,27,,935,0,3,25,369,0.5615,794.5,0,469000,5884.1
470,1000,270.0,7.204,25,,888,0,2,12,500,0.6385,859.1,0,470000,5895.4
471,1000,360.0,11.98,28,,959,0,4,15,271,0.631,773.4,0,471000,5908.7
472,1000,360.0,16.834,31,,916,0,3,20,287,0.6225,872.8,0,472000,5921.0
473,1000,300.0,7.922,28,,927,0,2,16,449,0.5897,824.6,0,473000,5932.2
474,1000,360.0,13.914,28,,927,0,4,20,371,0.619,816.0,0,474000,5945.5
475,1000,460.0,-2.013,32,,876,0,6,14,612,0.5968,822.7,0,475000,5957.1
476,1000,260.0,0.376,24,,764,0,2,11,505,0.5958,881.0,0,476000,5968.3
477,1000,350.0,-5.374,27,,880,0,4,13,808,0.586,1001.7,0,477000,5981.1
478,1000,380.0,2.965,30,,966,0,4,10,515,0.6328,786.0,0,478000,5992.2
479,1000,360.0,-0.139,31,,851,0,3,16,658,0.5998,968.2,0,479000,6005.6
480,1000,340.0,0.53,29,,833,0,3,14,750,0.6465,1031.6,0,480000,6017.2
481,1000,310.0,-4.806,26,,831,0,3,13,762,0.6392,878.2,0,481000,6028.8
482,1000,380.0,12.793,30,,986,0,4,20,409,0.5777,896.2,0,482000,6042.1
483,1000,330.0,-0.008,28,,901,0,3,10,580,0.6,857.2,0,483000,6053.4
484,1000,440.0,16.361,33,,997,0,5,19,377,0.621,831.0,0,484000,6064.4
485,1000,350.0,5.556,27,,978,0,4,14,562,0.575,779.2,0,485000,6077.3
486,1000,160.0,-30.88,20,,673,0,0,6,1386,0.702,1057.7,0,486000,6089.7
487,1000,310.0,4.601,26,,913,0,3,16,590,0.5855,737.6,0,487000,6101.6
488,1000,380.0,7.999,30,,943,0,4,15,417,0.6062,952.8,0,488000,6115.2
489,1000,360.0,7.716,28,,936,0,4,16,505,0.633,820.3,0,489000,6126.9
490,1000,400.0,14.275,32,,987,0,4,15,360,0.5985,768.2,0,490000,6138.3
491,1000,320.0,-1.827,27,,994,0,3,10,628,0.6225,760.3,0,491000,6152.2
492,1000,370.0,6.403,29,,998,0,4,15,544,0.5823,865.8,0,492000,6163.5
493,1000,300.0,4.998,25,,990,0,3,14,464,0.5955,869.6,0,493000,6176.8
494,1000,360.0,10.888,28,,919,0,4,15,357,0.602,739.3,0,494000,6187.9
495,1000,280.0,7.179,23,,788,0,3,9,314,0.6185,779.1,0,495000,6198.7
496,1000,320.0,4.097,27,,895,0,3,12,469,0.6065,905.0,0,496000,6212.1
497,1000,130.0,-53.391,17,,537,0,0,8,2173,0.708,1051.3,0,497000,6224.4
498,1000,360.0,8.19,28,,855,0,4,10,386,0.6468,748.8,0,498000,6235.8
499,1000,300.0,0.846,25,,968,0,3,13,590,0.623,787.8,0,499000,6249.3
500,1000,340.0,1.938,26,,950,0,4,16,576,0.5623,818.5,0,500000,6261.0
501,1000,390.0,6.994,31,,997,0,4,15,481,0.5857,832.0,0,501000,6307.2
502,1000,330.0,8.929,28,,935,0,3,14,458,0.6078,871.9,0,502000,6320.4
503,1000,350.0,6.255,27,,979,0,4,11,446,0.5923,897.7,0,503000,6331.9
504,1000,350.0,-4.107,30,,949,0,3,16,739,0.6325,784.0,0,504000,6344.0
505,1000,330.0,-1.471,28,,991,0,3,16,543,0.592,845.0,0,505000,6357.8
506,1000,360.0,9.425,28,,869,0,4,16,512,0.5613,882.4,0,506000,6369.2
507,1000,370.0,7.18,29,,987,0,4,12,524,0.581,985.0,0,507000,6382.9
508,1000,320.0,3.185,27,,989,0,3,16,620,0.622,955.9,0,508000,6393.8
509,1000,320.0,3.497,27,,980,0,3,17,540,0.6102,801.8,0,509000,6404.0
510,1000,310.0,3.945,26,,997,0,3,10,539,0.617,970.9,0,510000,6416.4
511,1000,370.0,8.969,29,,984,0,4,14,227,0.6285,786.6,0,511000,6427.6
512,1000,330.0,-3.408,25,,949,0,4,12,621,0.6238,801.5,0,512000,6439.4
513,1000,320.0,6.432,24,,832,0,4,12,263,0.5545,803.4,0,513000,6453.1
514,1000,300.0,8.783,22,,957,0,4,15,336,0.5593,770.0,0,514000,6464.9
515,1000,300.0,-13.164,25,,961,0,3,12,903,0.633,973.9,0,515000,6476.6
516,1000,390.0,11.602,28,,842,0,5,18,359,0.5717,824.2,0,516000,6490.1
517,1000,300.0,12.365,25,,994,0,3,12,344,0.598,744.1,0,517000,6501.4
518,1000,310.0,16.054,26,,917,0,3,23,256,0.5833,821.5,0,518000,6513.8
519,1000,320.0,-8.977,27,,994,0,3,18,790,0.6312,978.9,0,519000,6527.9
520,1000,310.0,2.577,26,,991,0,3,10,432,0.61,737.6,0,520000,6539.7
521,1000,350.0,10.079,27,,816,0,4,14,365,0.624,947.9,0,521000,6551.1
522,1000,370.0,4.253,26,,872,0,5,8,405,0.588,899.7,0,522000,6564.3
523,1000,360.0,4.167,28,,968,0,4,13,476,0.621,824.7,0,523000,6575.9
524,1000,300.0,6.472,25,,990,0,3,11,312,0.513,650.7,0,524000,6589.1
525,1000,270.0,7.599,22,,924,0,3,13,404,0.5317,696.9,0,525000,6600.5
526,1000,330.0,-6.187,28,,999,0,3,17,638,0.5497,787.9,0,526000,6611.5
527,1000,270.0,3.05,25,,989,0,2,10,411,0.597,769.2,0,527000,6624.7
528,1000,330.0,-0.879,28,,993,0,3,10,576,0.6185,933.8,0,528000,6635.6
529,1000,360.0,2.675,28,,796,0,4,16,490,0.6155,823.0,0,529000,6646.6
530,1000,410.0,1.204,33,,998,0,4,14,666,0.6202,930.6,0,530000,6659.8
531,1000,310.0,-1.729,26,,888,0,3,11,668,0.61,1019.4,0,531000,6670.9
532,1000,400.0,11.629,29,,925,0,5,18,493,0.6005,790.2,0,532000,6681.8
533,1000,320.0,11.168,27,,986,0,3,10,192,0.5877,739.8,0,533000,6695.0
534,1000,310.0,-11.119,23,,990,0,4,13,839,0.5942,770.2,0,534000,6706.0
535,1000,230.0,-13.3,24,,830,0,1,9,1095,0.6428,1028.9,0,535000,6716.9
536,1000,280.0,11.734,26,,998,0,2,13,168,0.5715,820.0,0,536000,6730.3
537,1000,320.0,-1.932,27,,999,0,3,14,803,0.6398,1058.9,0,537000,6741.6
538,1000,290.0,-1.857,27,,988,0,2,13,632,0.6265,869.6,0,538000,6753.0
539,1000,360.0,-1.531,28,,980,0,4,14,683,0.6012,860.6,0,539000,6767.2
540,1000,330.0,10.575,25,,973,0,4,12,435,0.549,925.4,0,540000,6778.8
541,1000,270.0,-3.372,25,,985,0,2,11,668,0.616,976.6,0,541000,6789.9
542,1000,320.0,11.114,30,,994,0,2,14,293,0.6225,766.1,0,542000,6803.4
543,1000,360.0,4.088,28,,885,0,4,9,378,0.5757,897.6,0,543000,6814.6
544,1000,450.0,6.755,34,,980,0,5,16,527,0.5915,798.5,0,544000,6825.8
545,1000,310.0,8.434,26,,869,0,3,21,352,0.567,761.4,0,545000,6839.3
546,1000,340.0,6.702,29,,921,0,3,16,585,0.6128,812.7,0,546000,6850.4
547,1000,320.0,7.426,27,,913,0,3,11,333,0.525,840.1,0,547000,6863.3
548,1000,350.0,11.122,27,,986,0,4,16,393,0.6068,727.4,0,548000,6874.5
549,1000,330.0,-5.85,28,,923,0,3,15,630,0.6345,817.6,0,549000,6886.4
550,1000,260.0,-0.232,24,,959,0,2,8,486,0.6783,819.1,0,550000,6899.4
551,1000,370.0,5.918,29,,924,0,4,15,528,0.583,733.1,0,551000,6947.5
552,1000,430.0,9.792,32,,953,0,5,19,450,0.5723,739.9,0,552000,6958.7
553,1000,270.0,5.086,25,,978,0,2,10,390,0.599,841.9,0,553000,6972.0
554,1000,410.0,3.66,33,,992,0,4,18,644,0.5877,875.3,0,554000,6983.0
555,1000,390.0,3.387,31,,892,0,4,13,684,0.608,821.9,0,555000,6994.7
556,1000,340.0,7.133,29,,885,0,3,11,455,0.5693,891.6,0,556000,7008.1
557,1000,340.0,8.212,29,,994,0,3,8,359,0.6465,743.7,0,557000,7019.4
558,1000,300.0,4.903,25,,911,0,3,12,369,0.5827,716.9,0,558000,7030.9
559,1000,410.0,14.026,30,,877,0,5,17,355,0.578,766.2,0,559000,7042.9
560,1000,400.0,-1.477,32,,1000,0,4,16,657,0.5783,862.0,0,560000,7053.4
561,1000,290.0,8.47,24,,909,0,3,9,294,0.5158,734.2,0,561000,7063.3
562,1000,240.0,2.571,22,,971,0,2,12,430,0.5018,733.7,0,562000,7076.0
563,1000,350.0,-7.016,27,,804,0,4,9,664,0.5992,734.1,0,563000,7087.5
564,1000,300.0,4.472,25,,921,0,3,16,441,0.6365,782.0,0,564000,7098.4
565,1000,330.0,-14.728,28,,655,0,3,13,1147,0.615,997.9,0,565000,7111.7
566,1000,310.0,-0.047,26,,990,0,3,16,570,0.5663,948.6,0,566000,7123.8
567,1000,310.0,2.807,26,,823,0,3,12,492,0.5595,872.5,0,567000,7137.3
568,1000,310.0,11.71,26,,939,0,3,12,140,0.5078,792.2,0,568000,7149.1
569,1000,280.0,6.759,26,,961,0,2,14,341,0.597,764.6,0,569000,7161.2
570,1000,300.0,3.06,28,,973,0,2,10,516,0.6025,980.6,0,570000,7174.5
571,1000,330.0,2.211,25,,755,0,4,10,555,0.629,804.9,0,571000,7186.2
572,1000,270.0,15.737,25,,964,0,2,13,190,0.565,813.0,0,572000,7197.5
573,1000,360.0,-3.299,31,,1000,0,3,10,701,0.6118,795.7,0,573000,7210.6
574,1000,340.0,18.325,26,,711,0,4,21,252,0.5747,756.2,0,574000,7221.9
575,1000,350.0,7.219,30,,991,0,3,16,518,0.604,798.7,0,575000,7233.1
576,1000,330.0,-0.827,28,,977,0,3,13,603,0.6472,715.9,0,576000,7246.4
577,1000,330.0,5.922,28,,925,0,3,12,425,0.596,768.2,0,577000,7257.9
578,1000,410.0,10.533,30,,899,0,5,14,467,0.5968,811.7,0,578000,7268.9
579,1000,310.0,9.67,23,,811,0,4,12,249,0.545,699.9,0,579000,7282.2
580,1000,340.0,1.274,29,,915,0,3,9,493,0.6112,1030.0,0,580000,7294.2
581,1000,310.0,4.081,26,,936,0,3,18,549,0.6125,846.8,0,581000,7307.0
582,1000,350.0,14.388,30,,907,0,3,16,273,0.5188,844.2,0,582000,7318.4
583,1000,360.0,10.996,28,,851,0,4,18,496,0.6032,730.6,0,583000,7329.6
584,1000,330.0,-3.665,28,,971,0,3,12,603,0.5992,846.4,0,584000,7343.0
585,1000,350.0,12.815,30,,914,0,3,12,321,0.6245,920.6,0,585000,7354.1
586,1000,280.0,4.09,23,,994,0,3,11,399,0.5395,689.0,0,586000,7365.4
587,1000,300.0,8.285,25,,994,0,3,16,436,0.5905,760.9,0,587000,7379.2
588,1000,330.0,2.773,28,,940,0,3,10,482,0.6152,755.3,0,588000,7389.9
589,1000,350.0,5.669,27,,927,0,4,13,399,0.59,896.5,0,589000,7401.1
590,1000,320.0,-3.458,27,,979,0,3,12,549,0.5717,940.8,0,590000,7414.4
591,1000,390.0,5.922,28,,898,0,5,14,486,0.5727,889.5,0,591000,7426.0
592,1000,390.0,11.838,31,,990,0,4,19,447,0.59,915.5,0,592000,7436.9
593,1000,350.0,12.57,30,,988,0,3,14,303,0.568,800.0,0,593000,7450.2
594,1000,300.0,12.212,25,,998,0,3,12,270,0.6285,798.6,0,594000,7461.2
595,1000,360.0,8.233,28,,799,0,4,19,459,0.57,985.9,0,595000,7472.9
596,1000,410.0,13.635,30,,945,0,5,16,414,0.5535,714.1,0,596000,7486.7
597,1000,400.0,13.884,29,,966,0,5,17,369,0.5815,769.9,0,597000,7497.9
598,1000,360.0,3.915,28,,973,0,4,15,412,0.6175,872.3,0,598000,7509.4
599,1000,350.0,5.533,27,,883,0,4,16,463,0.5847,816.7,0,599000,7523.0
600,1000,320.0,7.929,27,,922,0,3,13,514,0.6205,884.7,0,600000,7534.6
601,1000,410.0,12.967,30,,794,0,5,16,375,0.6065,891.6,0,601000,7582.3
602,1000,380.0,3.478,30,,968,0,4,10,414,0.6577,802.8,0,602000,7593.3
603,1000,270.0,2.306,25,,920,0,2,13,623,0.5633,750.8,0,603000,7604.3
604,1000,370.0,3.536,29,,997,0,4,15,690,0.6272,966.4,0,604000,7617.7
605,1000,280.0,1.246,26,,951,0,2,11,560,0.6152,758.8,0,605000,7629.1
606,1000,360.0,5.326,28,,912,0,4,15,347,0.5873,868.5,0,606000,7640.0
607,1000,320.0,8.577,27,,927,0,3,13,344,0.62,817.4,0,607000,7653.2
608,1000,310.0,5.195,26,,995,0,3,13,289,0.6008,831.2,0,608000,7664.5
609,1000,350.0,-8.687,27,,896,0,4,16,1006,0.6238,1058.1,0,609000,7675.7
610,1000,400.0,15.611,32,,957,0,4,14,357,0.609,855.6,0,610000,7688.7
611,1000,310.0,11.212,26,,946,0,3,15,357,0.6008,747.1,0,611000,7698.9
612,1000,330.0,1.44,28,,934,0,3,16,566,0.6402,736.4,0,612000,7709.4
613,1000,290.0,-5.176,24,,902,0,3,11,554,0.5988,783.8,0,613000,7723.1
614,1000,280.0,2.239,23,,591,0,3,11,516,0.52,740.7,0,614000,7734.6
615,1000,270.0,1.435,22,,799,0,3,9,476,0.589,820.8,0,615000,7746.0
616,1000,360.0,13.859,31,,919,0,3,20,346,0.5737,833.0,0,616000,7759.0
