episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
72,1000,420.0,40.786,34,,978,0,4,59,1507,0.5972,834.3,0.38,38,step_limit,0,72000,1553.9
73,1000,460.0,-5.428,32,,887,0,6,29,2200,0.6095,759.8,0.5871,87,step_limit,0,73000,1577.9
74,1000,520.0,34.723,41,,805,0,5,41,1529,0.6633,895.5,0.4042,56,step_limit,0,74000,1601.4
75,1000,520.0,58.42,41,,931,0,5,90,1343,0.6332,879.5,0.3381,26,step_limit,0,75000,1623.8
76,1000,380.0,13.606,30,,975,0,4,39,1927,0.5933,786.1,0.5025,38,step_limit,0,76000,1647.9
77,1000,520.0,32.204,38,,983,0,6,35,1571,0.644,898.8,0.4079,31,step_limit,0,77000,1671.2
78,1000,590.0,33.713,42,,996,0,7,42,1507,0.6438,883.9,0.403,67,step_limit,0,78000,1693.6
79,1000,500.0,36.691,36,,920,0,6,78,1581,0.5697,812.5,0.4302,100,step_limit,0,79000,1717.2
80,1000,560.0,51.964,42,,970,0,6,68,1291,0.5853,912.6,0.338,19,step_limit,0,80000,1740.8
81,1000,560.0,55.01,42,,994,0,6,37,1093,0.6448,888.5,0.2907,60,step_limit,0,81000,1762.8
82,1000,580.0,31.927,41,,934,0,7,51,1559,0.614,855.6,0.4121,43,step_limit,0,82000,1786.3
83,1000,480.0,37.121,37,,975,0,5,67,1573,0.5755,967.9,0.4148,47,step_limit,0,83000,1810.0
84,1000,440.0,37.102,33,,969,0,5,53,1556,0.626,832.9,0.4064,19,step_limit,0,84000,1834.2
85,1000,470.0,22.088,36,,956,0,5,37,1755,0.6138,880.7,0.46,43,step_limit,0,85000,1856.6
86,1000,500.0,51.749,36,,971,0,6,71,1363,0.6142,899.4,0.3564,25,step_limit,0,86000,1880.3
87,1000,400.0,93.175,32,,997,0,4,192,1140,0.5205,873.0,0.2876,28,step_limit,0,87000,1903.5
88,1000,460.0,16.699,35,,991,0,5,38,1819,0.6305,972.0,0.4832,42,step_limit,0,88000,1924.7
89,1000,590.0,76.165,42,,987,0,7,135,1089,0.561,877.8,0.2959,27,step_limit,0,89000,1946.3
90,1000,500.0,60.798,39,,980,0,5,86,1215,0.611,965.3,0.3183,27,step_limit,0,90000,1966.7
91,1000,460.0,47.368,35,,937,0,5,109,1538,0.59,889.0,0.406,91,step_limit,0,91000,1988.6
92,1000,450.0,53.575,37,,973,0,4,92,1401,0.5655,813.9,0.3659,19,step_limit,0,92000,2009.8
93,1000,460.0,51.068,38,,986,0,4,61,1327,0.6305,874.1,0.3427,19,step_limit,0,93000,2030.5
94,1000,410.0,35.477,33,,836,0,4,69,1617,0.6295,812.9,0.4299,140,step_limit,0,94000,2053.0
95,1000,450.0,51.728,37,,996,0,4,73,1309,0.587,894.5,0.3436,32,step_limit,0,95000,2075.7
96,1000,460.0,31.533,35,,996,0,5,75,1724,0.617,805.4,0.4563,91,step_limit,0,96000,2097.6
97,1000,370.0,37.181,29,,987,0,4,56,1610,0.5793,810.8,0.4138,61,step_limit,0,97000,2120.3
98,1000,620.0,98.011,45,,974,0,7,175,924,0.5723,913.6,0.2375,22,step_limit,0,98000,2143.1
99,1000,390.0,50.054,31,,781,0,4,100,1497,0.5857,775.6,0.3862,38,step_limit,0,99000,2165.0
100,1000,510.0,87.472,37,,950,0,6,156,1089,0.5347,856.6,0.2809,18,step_limit,0,100000,2188.3
101,1000,480.0,88.261,37,,955,0,5,184,1160,0.5435,837.9,0.3067,17,step_limit,0,101000,2222.5
102,1000,230.0,61.015,21,,925,0,2,303,2211,0.5042,710.7,0.5664,116,step_limit,0,102000,2245.8
103,1000,450.0,57.771,37,,997,0,4,115,1408,0.62,905.0,0.3732,52,step_limit,0,103000,2267.4
104,1000,440.0,65.992,33,,976,0,5,133,1352,0.5887,890.7,0.3509,19,step_limit,0,104000,2290.4
105,1000,480.0,75.103,37,,989,0,5,139,1248,0.5777,823.2,0.316,20,step_limit,0,105000,2313.3
106,1000,580.0,76.135,44,,997,0,6,129,1115,0.594,896.6,0.288,32,step_limit,0,106000,2335.2
107,1000,550.0,92.344,41,,951,0,6,191,1104,0.5927,856.9,0.2907,19,step_limit,0,107000,2358.3
108,1000,390.0,94.72,31,,790,0,4,278,1429,0.5285,853.3,0.375,60,step_limit,0,108000,2381.1
109,1000,460.0,96.47,35,,879,0,5,222,1225,0.5082,813.7,0.3163,39,step_limit,0,109000,2403.0
110,1000,480.0,85.929,34,,986,0,6,151,1092,0.5413,842.8,0.285,33,step_limit,0,110000,2425.7
111,1000,410.0,131.181,33,,966,0,4,354,1114,0.5323,783.1,0.2981,17,step_limit,0,111000,2448.9
112,1000,490.0,90.371,35,,999,0,6,211,1268,0.5323,859.3,0.3262,51,step_limit,0,112000,2472.1
113,1000,380.0,167.25,30,,979,0,4,523,1182,0.4657,857.6,0.3076,79,step_limit,0,113000,2494.7
114,1000,360.0,148.91,28,,889,0,4,423,1132,0.47,741.5,0.283,57,step_limit,0,114000,2517.8
115,1000,400.0,84.433,29,,945,0,5,251,1560,0.4868,863.1,0.4035,29,step_limit,0,115000,2541.2
116,1000,340.0,180.976,26,,925,0,4,532,970,0.3658,781.9,0.2533,37,step_limit,0,116000,2563.3
117,1000,460.0,225.803,35,,980,0,5,638,573,0.406,872.8,0.149,9,step_limit,0,117000,2586.9
118,1000,440.0,90.35,33,,990,0,5,182,1173,0.5098,847.0,0.2987,17,step_limit,0,118000,2607.9
119,1000,380.0,131.161,30,,824,0,4,331,1049,0.513,721.8,0.2702,36,step_limit,0,119000,2630.7
120,1000,500.0,104.536,36,,988,0,6,196,918,0.492,770.9,0.2362,33,step_limit,0,120000,2651.7
121,1000,400.0,68.253,29,,998,0,5,141,1397,0.5265,760.6,0.3618,33,step_limit,0,121000,2672.9
122,1000,420.0,144.387,31,,965,0,5,416,1116,0.4785,716.9,0.2985,21,step_limit,0,122000,2695.5
123,1000,390.0,95.775,31,,948,0,4,198,1120,0.4607,762.0,0.2902,49,step_limit,0,123000,2717.2
124,1000,410.0,211.965,30,,766,0,5,598,673,0.4265,811.7,0.1727,18,step_limit,0,124000,2740.5
125,1000,520.0,154.252,38,,982,0,6,364,715,0.4885,901.4,0.1852,16,step_limit,0,125000,2764.4
126,1000,460.0,100.514,35,,972,0,5,158,885,0.5278,830.8,0.2263,14,step_limit,0,126000,2787.4
127,1000,470.0,112.19,36,,944,0,5,251,1021,0.5228,796.3,0.2631,19,step_limit,0,127000,2809.8
128,1000,450.0,96.775,34,,954,0,5,212,1130,0.5505,799.8,0.291,16,step_limit,0,128000,2832.9
129,1000,380.0,287.093,30,,957,0,4,828,322,0.2883,788.5,0.0785,16,step_limit,0,129000,2857.5
130,1000,440.0,163.095,33,,977,0,5,430,819,0.4422,810.9,0.212,46,step_limit,0,130000,2880.8
131,1000,420.0,93.117,31,,850,0,5,187,1105,0.5098,741.0,0.287,30,step_limit,0,131000,2904.3
132,1000,380.0,111.419,30,,894,0,4,343,1476,0.514,719.4,0.3848,39,step_limit,0,132000,2926.9
133,1000,430.0,77.214,35,,957,0,4,159,1309,0.5188,867.1,0.3398,43,step_limit,0,133000,2950.0
134,1000,470.0,212.686,36,,975,0,5,619,712,0.4138,805.4,0.181,10,step_limit,0,134000,2973.8
135,1000,390.0,135.516,31,,847,0,4,336,947,0.4612,791.9,0.2414,18,step_limit,0,135000,2996.0
136,1000,360.0,229.776,28,,838,0,4,718,861,0.3895,726.8,0.2164,26,step_limit,0,136000,3019.1
137,1000,370.0,329.456,26,,690,0,5,1170,822,0.3147,708.8,0.2107,15,step_limit,0,137000,3043.6
138,1000,290.0,112.829,24,,676,0,3,325,1352,0.4693,695.1,0.3434,35,step_limit,0,138000,3066.5
139,1000,370.0,172.943,29,,990,0,4,423,665,0.4422,680.9,0.1634,8,step_limit,0,139000,3088.6
140,1000,400.0,109.087,32,,995,0,4,195,896,0.4808,860.1,0.221,18,step_limit,0,140000,3111.7
141,1000,480.0,125.154,34,,1000,0,6,216,668,0.5245,811.1,0.1705,11,step_limit,0,141000,3135.7
142,1000,330.0,152.821,28,,987,0,3,333,681,0.4442,714.7,0.1688,20,step_limit,0,142000,3158.1
143,1000,400.0,113.623,32,,991,0,4,258,1026,0.5062,826.4,0.2675,24,step_limit,0,143000,3181.3
144,1000,360.0,125.632,28,,984,0,4,275,890,0.4335,792.4,0.2248,15,step_limit,0,144000,3204.4
145,1000,350.0,174.871,27,,734,0,4,425,629,0.3955,697.3,0.1558,9,step_limit,0,145000,3227.9
146,1000,400.0,143.741,29,,932,0,5,342,844,0.4325,713.5,0.2171,35,step_limit,0,146000,3251.5
147,1000,310.0,146.74,26,,996,0,3,324,742,0.4065,696.3,0.1848,18,step_limit,0,147000,3274.5
148,1000,330.0,159.064,28,,976,0,3,400,837,0.411,739.1,0.2118,12,step_limit,0,148000,3297.8
149,1000,310.0,124.607,26,,991,0,3,317,1117,0.374,711.1,0.2733,17,step_limit,0,149000,3320.2
150,1000,410.0,137.985,30,,969,0,5,332,912,0.4425,764.4,0.2229,16,step_limit,0,150000,3342.9
151,1000,450.0,58.614,34,,798,0,5,73,1251,0.6012,811.2,0.3215,65,step_limit,0,151000,3378.8
152,1000,350.0,98.001,30,,939,0,3,225,1175,0.5138,879.1,0.3031,26,step_limit,0,152000,3401.5
153,1000,360.0,162.396,28,,971,0,4,345,540,0.3962,653.8,0.1283,9,step_limit,0,153000,3424.4
154,1000,300.0,155.177,25,,904,0,3,389,868,0.4168,704.2,0.2096,33,step_limit,0,154000,3447.8
155,1000,380.0,142.797,30,,994,0,4,371,994,0.4338,704.0,0.2469,10,step_limit,0,155000,3471.2
156,1000,260.0,276.538,24,,988,0,2,792,316,0.303,667.5,0.0772,9,step_limit,0,156000,3494.8
157,1000,340.0,160.185,26,,994,0,4,401,809,0.4345,743.5,0.1999,23,step_limit,0,157000,3517.5
158,1000,370.0,75.574,29,,926,0,4,109,1151,0.5102,788.0,0.2922,21,step_limit,0,158000,3541.6
159,1000,380.0,137.741,30,,914,0,4,343,935,0.4783,740.6,0.2378,51,step_limit,0,159000,3564.7
160,1000,340.0,161.427,29,,996,0,3,448,985,0.4325,732.1,0.2508,59,step_limit,0,160000,3587.1
161,1000,310.0,153.121,26,,875,0,3,406,973,0.4145,709.3,0.244,19,step_limit,0,161000,3610.4
162,1000,400.0,139.493,32,,917,0,4,330,947,0.506,771.2,0.2337,32,step_limit,0,162000,3633.6
163,1000,460.0,113.995,35,,973,0,5,242,964,0.5357,804.9,0.2437,48,step_limit,0,163000,3655.8
164,1000,420.0,119.808,31,,924,0,5,234,825,0.496,806.6,0.206,12,step_limit,0,164000,3679.2
165,1000,400.0,159.277,32,,976,0,4,397,802,0.3882,712.4,0.2066,18,step_limit,0,165000,3702.8
166,1000,480.0,80.131,37,,962,0,5,111,978,0.5625,873.8,0.2589,84,step_limit,0,166000,3725.0
167,1000,360.0,119.763,28,,885,0,4,250,954,0.4645,767.2,0.2359,26,step_limit,0,167000,3748.6
168,1000,320.0,125.605,27,,908,0,3,247,799,0.4495,739.9,0.2021,25,step_limit,0,168000,3770.2
169,1000,360.0,35.812,28,,745,0,4,98,1783,0.583,806.2,0.4535,159,step_limit,0,169000,3789.9
170,1000,390.0,118.09,28,,647,0,5,338,1299,0.469,716.7,0.3352,36,step_limit,0,170000,3810.3
171,1000,350.0,92.79,27,,997,0,4,291,1531,0.5055,734.0,0.4028,143,step_limit,0,171000,3832.4
172,1000,320.0,112.811,27,,828,0,3,222,969,0.4655,700.8,0.2323,43,step_limit,0,172000,3851.9
173,1000,370.0,132.96,29,,912,0,4,381,1242,0.4845,818.5,0.3216,19,step_limit,0,173000,3872.5
174,1000,370.0,82.232,29,,999,0,4,118,1087,0.533,737.6,0.2659,19,step_limit,0,174000,3892.4
175,1000,470.0,131.08,33,,947,0,6,270,735,0.4793,789.4,0.187,20,step_limit,0,175000,3913.4
176,1000,410.0,68.728,30,,804,0,5,146,1408,0.5185,769.7,0.3657,83,step_limit,0,176000,3934.5
177,1000,340.0,162.116,29,,881,0,3,397,791,0.417,789.3,0.2006,12,step_limit,0,177000,3954.3
178,1000,440.0,117.576,33,,879,0,5,255,989,0.4858,790.8,0.2483,26,step_limit,0,178000,3974.7
179,1000,430.0,120.024,35,,992,0,4,284,1050,0.497,862.9,0.2718,47,step_limit,0,179000,3993.5
180,1000,350.0,149.119,30,,995,0,3,496,1382,0.4555,723.6,0.3635,28,step_limit,0,180000,4012.9
181,1000,310.0,131.018,26,,792,0,3,361,1194,0.4918,774.3,0.307,49,step_limit,0,181000,4033.5
182,1000,450.0,76.13,34,,971,0,5,99,1043,0.5517,778.8,0.2743,16,step_limit,0,182000,4052.9
183,1000,440.0,104.464,33,,955,0,5,157,833,0.4713,782.0,0.2015,23,step_limit,0,183000,4072.3
184,1000,320.0,132.194,24,,848,0,4,364,1244,0.397,705.3,0.3262,114,step_limit,0,184000,4093.7
185,1000,380.0,96.428,30,,913,0,4,207,1164,0.4655,701.8,0.2978,76,step_limit,0,185000,4114.7
186,1000,390.0,138.882,31,,960,0,4,320,799,0.475,713.2,0.2052,18,step_limit,0,186000,4135.0
187,1000,400.0,113.675,32,,973,0,4,251,1032,0.5278,824.2,0.2614,26,step_limit,0,187000,4156.5
188,1000,390.0,138.459,31,,979,0,4,343,1003,0.4442,836.0,0.2525,19,step_limit,0,188000,4177.6
189,1000,410.0,171.984,30,,967,0,5,486,912,0.386,748.7,0.2337,21,step_limit,0,189000,4197.8
190,1000,360.0,152.916,28,,898,0,4,335,690,0.4462,692.3,0.1673,11,step_limit,0,190000,4218.7
191,1000,340.0,95.417,26,,993,0,4,162,993,0.4298,674.7,0.2551,60,step_limit,0,191000,4239.3
192,1000,340.0,105.556,26,,930,0,4,264,1282,0.4527,698.3,0.3211,74,step_limit,0,192000,4260.3
193,1000,310.0,251.188,26,,935,0,3,774,659,0.3187,739.9,0.1709,12,step_limit,0,193000,4282.6
194,1000,240.0,182.451,22,,922,0,2,476,764,0.3215,696.7,0.1846,19,step_limit,0,194000,4303.1
195,1000,350.0,233.697,27,,851,0,4,663,542,0.327,696.6,0.1347,11,step_limit,0,195000,4323.2
196,1000,280.0,177.404,23,,972,0,3,476,856,0.3575,753.8,0.2134,38,step_limit,0,196000,4343.3
197,1000,390.0,169.686,28,,920,0,5,370,494,0.354,697.4,0.1216,12,step_limit,0,197000,4363.6
198,1000,340.0,147.854,26,,839,0,4,386,1034,0.4672,730.6,0.2607,47,step_limit,0,198000,4385.2
199,1000,280.0,121.993,23,,710,0,3,269,1008,0.391,688.2,0.2564,16,step_limit,0,199000,4405.4
200,1000,210.0,267.427,19,,899,0,2,858,756,0.2645,603.9,0.1848,21,step_limit,0,200000,4426.6
201,1000,310.0,195.219,26,,877,0,3,513,717,0.3593,667.3,0.1801,11,step_limit,0,201000,4461.4
202,1000,310.0,180.63,26,,834,0,3,522,976,0.387,697.3,0.2467,12,step_limit,0,202000,4481.5
203,1000,310.0,117.495,23,,806,0,4,229,902,0.433,714.3,0.2237,19,step_limit,0,203000,4501.9
204,1000,320.0,170.524,27,,742,0,3,458,879,0.45,783.8,0.2129,19,step_limit,0,204000,4521.8
205,1000,200.0,241.2,18,,848,0,2,711,671,0.27,556.0,0.1603,15,step_limit,0,205000,4541.6
206,1000,270.0,151.443,22,,892,0,3,371,917,0.3755,635.9,0.2255,13,step_limit,0,206000,4562.1
207,1000,390.0,125.366,28,,876,0,5,261,858,0.4515,725.0,0.2127,25,step_limit,0,207000,4583.5
208,1000,310.0,174.049,26,,831,0,3,380,487,0.3743,715.7,0.115,12,step_limit,0,208000,4603.7
209,1000,310.0,203.863,26,,884,0,3,605,922,0.3237,696.9,0.2249,12,step_limit,0,209000,4625.1
210,1000,350.0,184.666,27,,779,0,4,500,769,0.3775,708.5,0.184,20,step_limit,0,210000,4644.9
211,1000,320.0,180.626,24,,993,0,4,491,845,0.3127,697.2,0.1979,12,step_limit,0,211000,4666.1
212,1000,320.0,110.532,27,,920,0,3,252,1082,0.5078,785.9,0.2691,25,step_limit,0,212000,4686.9
213,1000,260.0,142.323,24,,956,0,2,445,1340,0.3777,699.9,0.3471,33,step_limit,0,213000,4707.9
214,1000,370.0,174.724,29,,993,0,4,429,641,0.3867,712.1,0.1604,15,step_limit,0,214000,4729.4
215,1000,290.0,120.257,24,,990,0,3,225,910,0.4198,643.8,0.2156,16,step_limit,0,215000,4750.3
216,1000,340.0,206.208,26,,940,0,4,526,489,0.349,710.2,0.1148,7,step_limit,0,216000,4771.5
217,1000,300.0,95.169,25,,933,0,3,263,1409,0.417,637.7,0.3656,20,step_limit,0,217000,4791.0
218,1000,260.0,161.477,21,,774,0,3,491,1192,0.4002,669.0,0.2957,36,step_limit,0,218000,4811.3
