episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
125,8,41,315,701.8,41,315,6,0.6044,736.5,0.0782,1,complete,0.037,1743.1
126,5,50,1000,640.0,48,,7,0.682,961.3,0.3151,24,step_limit,0.0652,1764.1
127,5,37,933,486.75,37,933,5,0.6238,882.9,0.3329,22,complete,0.1256,1781.0
128,3,42,1000,470.0,35,,5,0.4657,785.7,0.3575,127,step_limit,0.0417,1801.2
129,7,52,551,811.23,52,551,8,0.581,849.9,0.1871,5,complete,0.0451,1811.1
130,3,40,1000,390.0,30,,4,0.6043,735.8,0.4508,86,step_limit,0.1282,1831.8
131,5,39,488,648.0,39,488,6,0.3504,637.9,0.1007,8,complete,0.0588,1840.3
132,8,63,369,996.68,63,369,9,0.4536,714.7,0.108,2,complete,0.0304,1847.3
133,5,61,758,920.5,61,758,10,0.4773,762.4,0.1422,8,complete,0.0571,1864.3
134,6,22,203,367.22,22,203,0,0.367,692.0,0.1123,2,complete,0.0714,1868.2
135,3,20,1000,210.0,18,,2,0.496,704.9,0.2868,41,step_limit,0.0821,1887.0
136,8,57,441,886.52,57,441,8,0.6508,845.9,0.1569,2,complete,0.0317,1898.1
137,4,24,440,424.4,24,440,3,0.5455,710.4,0.2173,14,complete,0.05,1906.8
138,6,35,512,536.88,35,512,4,0.4189,597.0,0.159,3,complete,0.0565,1917.0
139,5,29,442,529.5,29,442,5,0.6371,831.1,0.1721,4,complete,0.0533,1925.3
140,3,32,1000,360.0,27,,4,0.5533,788.1,0.4589,76,step_limit,0.1111,1946.2
141,4,54,1000,690.0,49,,8,0.4175,569.9,0.2618,14,step_limit,0.0575,1966.5
142,3,42,1000,510.0,36,,6,0.3507,664.0,0.4217,71,step_limit,0.0806,1985.9
143,4,23,755,338.8,23,755,3,0.6017,828.1,0.3791,62,complete,0.0932,2001.3
144,5,61,1000,830.0,58,,10,0.5622,831.3,0.3106,11,step_limit,0.0748,2019.1
145,5,64,1000,860.0,61,,10,0.468,695.0,0.2407,9,step_limit,0.061,2040.4
146,3,71,1000,810.0,54,,10,0.3517,586.5,0.3841,49,step_limit,0.07,2059.4
147,4,48,757,738.32,48,757,8,0.4551,697.5,0.2245,19,complete,0.071,2075.9
148,6,36,463,589.62,36,463,5,0.6627,1020.9,0.2073,8,complete,0.0694,2084.9
149,7,40,319,693.87,40,319,6,0.3766,845.5,0.1117,4,complete,0.028,2091.3
150,5,26,432,412.0,26,432,2,0.5241,810.0,0.2073,11,complete,0.0596,2099.6
151,6,70,969,978.06,70,969,11,0.6123,849.5,0.2982,8,complete,0.0756,2143.8
152,8,48,332,797.04,48,332,7,0.6092,813.1,0.0974,2,complete,0.0423,2150.3
153,8,57,419,892.68,57,419,8,0.6235,934.2,0.111,2,complete,0.0274,2158.6
154,8,34,201,513.72,34,201,1,0.5485,723.0,0.0337,0,complete,0.0174,2162.5
155,8,80,506,1248.32,80,506,13,0.6425,914.2,0.1579,5,complete,0.0322,2174.9
156,7,59,479,930.67,59,479,9,0.6299,916.7,0.1688,2,complete,0.0414,2184.6
157,4,42,852,625.52,42,852,7,0.522,841.3,0.2651,32,complete,0.0774,2200.8
158,6,76,840,1131.6,76,840,13,0.3889,611.5,0.1251,7,complete,0.0541,2219.2
159,8,47,390,800.8,47,390,8,0.4865,859.6,0.0616,2,complete,0.0181,2226.9
160,3,62,1000,660.0,45,,8,0.4373,667.1,0.3402,35,step_limit,0.1326,2247.8
161,4,31,1000,330.0,28,,3,0.4863,716.7,0.2835,16,step_limit,0.0781,2266.1
162,5,26,585,373.75,26,585,2,0.6325,957.8,0.2935,22,complete,0.075,2278.1
163,7,21,306,357.38,21,306,1,0.7344,1076.6,0.255,7,complete,0.0519,2283.5
164,8,79,763,1166.36,79,763,13,0.6938,989.5,0.2847,9,complete,0.0768,2298.8
165,8,47,418,762.96,47,418,7,0.5356,799.4,0.129,3,complete,0.0403,2309.0
166,5,77,1000,1090.0,75,,13,0.487,839.2,0.2515,35,step_limit,0.0584,2326.8
167,6,77,729,1140.46,77,729,12,0.6539,1089.8,0.2196,11,complete,0.0955,2339.9
168,8,29,228,456.16,29,228,1,0.6716,794.9,0.1304,2,complete,0.0347,2346.4
169,8,59,463,930.36,59,463,9,0.6504,943.1,0.2166,3,complete,0.0348,2355.2
170,4,74,1000,900.0,61,,11,0.588,873.8,0.2329,23,step_limit,0.0708,2372.7
171,6,34,668,486.32,34,668,4,0.4129,597.4,0.2095,7,complete,0.0606,2386.8
172,3,43,1000,520.0,37,,6,0.4987,717.1,0.272,55,step_limit,0.0936,2404.3
173,5,35,846,518.5,35,846,6,0.6681,919.4,0.3957,36,complete,0.1012,2422.6
174,8,43,532,631.04,43,532,5,0.4904,774.3,0.2488,5,complete,0.0288,2431.9
175,8,30,352,461.44,30,352,2,0.7507,1055.8,0.2937,4,complete,0.0281,2437.8
176,8,29,275,443.0,29,275,1,0.7059,954.3,0.1822,2,complete,0.0296,2442.7
177,3,45,1000,560.0,38,,7,0.5473,777.7,0.4298,98,step_limit,0.1138,2463.1
178,4,20,1000,180.0,16,,2,0.6647,976.7,0.4317,77,step_limit,0.0846,2482.8
179,8,66,517,1015.24,66,517,10,0.6451,1005.8,0.1681,7,complete,0.0521,2491.2
